timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
63442460,63442210,3932170,0.0057460843,-0.34715924,-9.891884,43.212975,0,0,0,0
63443706,63443463,3932170,-0.074220255,-0.3145981,-9.834903,43.212975,0,0,0,0
64444945,64444695,3932170,-0.10342952,-0.294008,-9.865548,43.310894,0,0,0,0
65446170,65445915,3932170,-0.0019153614,-0.33039984,-9.910559,43.164017,0,0,0,0
66443633,66443385,3932170,-0.11204864,-0.34045547,-9.893799,43.212975,0,0,0,0
67444856,67444607,3932170,-0.08331822,-0.31172505,-9.8961935,43.066097,0,0,0,0
68444820,68444580,3932170,-0.05410896,-0.31172505,-9.930671,43.017136,0,0,0,0
69442309,69442068,3932170,0.008619127,-0.3878607,-9.9182205,43.310894,0,0,0,0
70443527,70443283,3932170,-0.033518825,-0.3323152,-9.879434,43.212975,0,0,0,0
71444749,71444497,3932170,-0.060333885,-0.37301663,-9.919178,43.164017,0,0,0,0
72445973,72445722,3932170,-0.029688103,-0.37110126,-9.916783,43.310894,0,0,0,0
73443429,73443189,3932170,-0.0033518823,-0.34620157,-9.906249,43.310894,0,0,0,0
74444651,74444412,3932170,-0.10055647,-0.3184288,-9.879434,42.968178,0,0,0,0
