timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
653820307,653819896,3801098,0.39600095,0.33183637,-8.426633,39.736843,0,0,0,0,5
654821751,654821343,3801098,-0.75991964,2.9917946,-9.24928,39.834763,0,0,0,0,5
655823197,655822795,3801098,1.5184027,-11.529039,-2.9233203,39.589962,0,0,0,0,5
656819647,656819239,3801098,-1.6041151,-5.2902284,4.8003745,39.589962,0,0,0,0,5
657821095,657820685,3801098,-12.235329,-11.4074135,-9.930191,39.834763,0,0,0,0,5
658822543,658822129,3801098,-3.5146883,-18.428171,23.91664,39.589962,0,0,0,0,5
659823995,659823569,3801098,-1.8660408,-14.324987,7.780677,39.198288,0,0,0,0,5
660820448,660820033,3801098,-1.4197617,-3.3375173,5.308424,39.394127,0,0,0,0,5
661821861,661821457,3801098,26.49759,-11.996866,15.809393,39.394127,0,0,0,0,5
662824554,662824138,3801098,-7.840053,2.7638664,-8.601409,39.198288,0,0,0,0,5
663828473,663828063,3801098,-17.571047,-9.338345,-11.435665,39.198288,0,0,0,0,5
664821157,664820749,3801098,13.464033,-11.688014,4.141011,38.855568,0,0,0,0,5
665822581,665822171,3801098,15.995662,1.9211074,9.345527,38.659733,0,0,0,0,5
666822739,666822338,3801098,-3.1584308,0.013407529,-27.972895,38.659733,0,0,0,0,5
667820431,667820001,3801098,-14.253161,18.047014,-18.095856,38.365974,0,0,0,0,5
668821822,668821414,3801098,4.3531375,-21.62874,-17.783173,38.365974,0,0,0,0,5
669826976,669826571,3801098,-15.48043,1.8641255,-16.749357,38.317013,0,0,0,0,5
670819645,670819237,3801098,-1.4092271,-10.323798,-17.020859,38.317013,0,0,0,0,5
671821043,671820642,3801098,-10.834721,-25.084051,-9.878955,38.219093,0,0,0,0,5
672822463,672822045,3801098,5.8624425,-3.8977604,2.3788788,38.170135,0,0,0,0,5
673823851,673823446,3801098,-0.87436247,13.004346,-29.795362,38.219093,0,0,0,0,5
674820261,674819853,3801098,6.004179,-10.907504,-11.694717,37.974297,0,0,0,0,5
675821657,675821252,3801098,-6.609433,-2.0503943,-1.4058752,38.170135,0,0,0,0,5
676823057,676822650,3801098,13.182475,-21.18246,-6.0271635,38.023254,0,0,0,0,5
677820703,677820302,3801098,-10.146626,33.09936,-22.597433,38.023254,0,0,0,0,5
678820865,678820450,3801098,-21.222204,-3.3035195,-13.749901,37.82742,0,0,0,0,5
679822251,679821840,3801098,4.334942,-4.12521,-14.6616125,37.82742,0,0,0,0,5
680821137,680820731,3801098,0.42568907,1.6400282,-13.544478,37.68054,0,0,0,0,5
681820038,681819623,3801098,0.3122039,-1.5715541,-11.244129,37.63158,0,0,0,0,5
682821436,682821012,3801098,-0.8125921,-0.50278234,-10.518207,37.68054,0,0,0,0,5
