timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
30629230,30628977,3932170,-0.09768343,1.4872781,-9.830592,35.869034,0,0,0,0
30630485,30630232,3932170,-0.10821792,1.5021222,-9.847831,35.869034,0,0,0,0
31633981,31633739,3932170,-0.07086837,1.4982914,-9.816227,35.820072,0,0,0,0
32632477,32632234,3932170,-0.08810662,1.5073894,-9.829635,35.820072,0,0,0,0
33629724,33629479,3932170,-0.1340753,1.5337257,-9.842085,35.820072,0,0,0,0
34630724,34630483,3932170,-0.08092402,1.5121778,-9.815269,35.673195,0,0,0,0
35631732,35631488,3932170,-0.09624691,1.5193605,-9.798989,35.771114,0,0,0,0
36628982,36628738,3932170,-0.082839385,1.5782578,-9.845437,36.01591,0,0,0,0
37630038,37629786,3932170,-0.09624691,1.5184027,-9.831072,35.771114,0,0,0,0
38631000,38630757,3932170,-0.11444284,1.4987702,-9.825326,35.966953,0,0,0,0
39631996,39631754,3932170,-0.10151415,1.5413871,-9.868899,35.869034,0,0,0,0
40629249,40629002,3932170,-0.09002199,1.529416,-9.8372965,35.673195,0,0,0,0
41630256,41630016,3932170,-0.09433155,1.5179238,-9.844,35.966953,0,0,0,0
