timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
256513896,256513456,3801098,0.5114015,1.7726669,-9.660125,38.75765,0,0,0,0,5
257516546,257516126,3801098,0.8341399,3.2489316,-9.309614,38.90453,0,0,0,0,5
258516702,258516300,3801098,-2.045606,4.6078806,-4.798938,39.051407,0,0,0,0,5
259514400,259513976,3801098,1.3474567,-13.91941,-3.7708678,39.00245,0,0,0,0,5
260515822,260515413,3801098,5.391742,-8.602366,-3.2767045,38.75765,0,0,0,0,5
261515969,261515566,3801098,-3.3097444,3.9394195,-11.105744,38.75765,0,0,0,0,5
262517396,262516984,3801098,-1.6606183,-6.7923503,-21.14559,38.561813,0,0,0,0,5
263515068,263514657,3801098,4.2061334,8.977299,-15.447868,38.855568,0,0,0,0,5
264516489,264516077,3801098,1.6998832,7.800788,-17.47863,39.00245,0,0,0,0,5
265516648,265516247,3801098,0.13215993,-12.671552,-4.5274353,38.659733,0,0,0,0,5
266514343,266513919,3801098,-5.315128,4.048116,-5.7872643,38.659733,0,0,0,0,5
267515745,267515337,3801098,8.497022,-3.8379054,-5.035006,38.659733,0,0,0,0,5
268515912,268515507,3801098,-14.952747,-11.963347,-35.244087,38.659733,0,0,0,0,5
269517326,269516924,3801098,6.98245,-15.613069,-15.837166,38.463894,0,0,0,0,5
270515008,270514594,3801098,14.240233,8.82407,-13.557406,38.463894,0,0,0,0,5
271516433,271516009,3801098,14.515566,10.314221,-19.907787,38.463894,0,0,0,0,5
272516579,272516176,3801098,-5.7422533,-0.78817123,-23.311384,38.561813,0,0,0,0,5
273514262,273513851,3801098,1.2885593,12.244427,-8.701965,38.561813,0,0,0,0,5
274515668,274515263,3801098,-5.659414,-4.7314215,-9.953654,38.659733,0,0,0,0,5
275515831,275515429,3801098,-1.4092271,-15.483782,-8.674192,38.561813,0,0,0,0,5
276517249,276516847,3801098,12.778812,-8.4319,-10.670478,38.365974,0,0,0,0,5
277514932,277514511,3801098,-0.5200206,-7.23432,-21.325155,38.365974,0,0,0,0,5
278516327,278515925,3801098,4.502057,-8.841309,-16.891573,38.70869,0,0,0,0,5
279516501,279516091,3801098,-1.337401,31.668585,-11.385866,38.463894,0,0,0,0,5
280514163,280513759,3801098,-6.1861386,-17.469532,-10.386047,38.365974,0,0,0,0,5
281515579,281515168,3801098,17.50353,4.9186482,4.2602425,38.365974,0,0,0,0,5
282515726,282515323,3801098,-14.1205225,-3.188119,-7.8323917,38.219093,0,0,0,0,5
283517126,283516727,3801098,14.648684,16.774734,-18.755697,38.317013,0,0,0,0,5
284514795,284514394,3801098,9.544724,9.237788,-8.689037,38.365974,0,0,0,0,5
285516212,285515794,3801098,7.1864357,14.440867,-11.960474,38.170135,0,0,0,0,5
286517607,286517198,3801098,-18.790174,-5.980237,-4.951209,38.317013,0,0,0,0,5
287514026,287513606,3801098,-4.9703627,-21.441513,2.2754493,38.023254,0,0,0,0,5
288515418,288515010,3801098,-14.674541,-8.068938,0.034955345,38.023254,0,0,0,0,5
289514318,289513917,3801098,7.9487495,11.380598,-6.597462,38.365974,0,0,0,0,5
290516983,290516569,3801098,0.26671407,19.801485,-5.923255,38.170135,0,0,0,0,5
291514639,291514228,3801098,8.937077,1.9867086,-15.569494,38.170135,0,0,0,0,5
292516045,292515631,3801098,-4.310042,-2.6015396,-26.193047,38.219093,0,0,0,0,5
293514953,293514536,3801098,2.372654,1.6069882,-10.611581,38.219093,0,0,0,0,5
294513851,294513444,3801098,-1.8224664,0.49224788,-8.75368,37.974297,0,0,0,0,5
295515261,295514843,3801098,-0.84180135,-14.091792,-1.7640479,37.82742,0,0,0,0,5
296516645,296516243,3801098,-1.2114661,1.3541605,-23.930525,38.121174,0,0,0,0,5
297515567,297515146,3801098,3.518519,1.3455414,-17.74726,38.121174,0,0,0,0,5
298514464,298514049,3801098,6.121016,-12.938745,3.217807,38.121174,0,0,0,0,5
299515861,299515449,3801098,4.5757985,-7.404787,-6.12341,38.023254,0,0,0,0,5
300517256,300516854,3801098,-11.948982,6.6726403,-13.670892,38.023254,0,0,0,0,5
301514917,301514502,3801098,-7.635588,2.9860485,-5.0843267,38.023254,0,0,0,0,5
302515062,302514651,3801098,-11.818258,5.15328,-7.693049,38.023254,0,0,0,0,5
303516468,303516047,3801098,18.128895,2.0465636,4.6385264,37.974297,0,0,0,0,5
304514106,304513697,3801098,-2.2740128,0.48267108,-27.726772,38.023254,0,0,0,0,5
305514263,305513844,3801098,1.9364303,1.9996372,-9.63331,37.68054,0,0,0,0,5
306515637,306515234,3801098,-1.2339716,-2.389892,-9.234436,37.82742,0,0,0,0,5
307514559,307514135,3801098,0.60094464,-2.3697808,-8.405085,37.925335,0,0,0,0,5
