timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1508009561,1508009139,3801098,0.26671407,-0.09002198,-9.801383,36.603428,0,0,0,0,5
1509010898,1509010486,3801098,2.0532675,-1.5093048,-8.725907,36.750305,0,0,0,0,5
1510012256,1510011855,3801098,1.1650186,0.3878607,-9.362765,36.701347,0,0,0,0,5
1511009874,1511009464,3801098,2.2050598,-0.842759,-9.725247,36.603428,0,0,0,0,5
1512011241,1512010826,3801098,0.0009576807,2.7878084,-11.166557,36.701347,0,0,0,0,5
1513011348,1513010940,3801098,0.28921956,2.5019407,-9.944556,36.848225,0,0,0,0,5
1514012703,1514012303,3801098,0.78098863,0.80205756,-8.293515,36.554466,0,0,0,0,5
1515010324,1515009920,3801098,0.00047884035,4.862145,-12.253046,36.603428,0,0,0,0,5
1516011684,1516011283,3801098,5.6421757,11.517547,-15.329595,36.603428,0,0,0,0,5
1517011803,1517011395,3801098,-9.997229,-5.2859187,-10.632649,36.554466,0,0,0,0,5
1518009424,1518009012,3801098,0.43622357,3.9312792,-12.837709,36.848225,0,0,0,0,5
1519010784,1519010381,3801098,-0.980665,3.1919498,-3.9873035,36.603428,0,0,0,0,5
1520012139,1520011737,3801098,11.282436,-1.8588582,10.643185,36.554466,0,0,0,0,5
1521012270,1521011862,3801098,-9.3484,-20.316238,-9.901461,36.554466,0,0,0,0,5
1522009878,1522009474,3801098,1.8751388,3.296337,-20.935858,36.701347,0,0,0,0,5
1523011260,1523010841,3801098,8.396465,-11.332235,-3.6367924,36.897186,0,0,0,0,5
1524012609,1524012207,3801098,3.629131,8.372045,-18.843803,36.701347,0,0,0,0,5
1525010236,1525009826,3801098,0.9696517,10.797371,-6.3178196,36.848225,0,0,0,0,5
1526010348,1526009942,3801098,-9.185116,8.025843,-10.747572,36.50551,0,0,0,0,5
1527011711,1527011308,3801098,-10.841424,-1.9814414,-17.892828,36.848225,0,0,0,0,5
1528013081,1528012674,3801098,8.242279,1.6007633,-20.035158,37.093025,0,0,0,0,5
1529010703,1529010294,3801098,8.775707,5.09965,-12.0821,36.946144,0,0,0,0,5
1530010816,1530010414,3801098,-1.8492814,-7.537426,-10.1447115,36.848225,0,0,0,0,5
1531012192,1531011784,3801098,-6.628587,-6.7229185,-24.351904,36.946144,0,0,0,0,5
1532009805,1532009397,3801098,-4.337336,-3.230257,-7.3554664,36.848225,0,0,0,0,5
1533011169,1533010758,3801098,7.338707,-1.9455283,-11.356656,36.50551,0,0,0,0,5
1534011280,1534010871,3801098,-5.440584,-19.26231,0.3653552,36.701347,0,0,0,0,5
1535012636,1535012233,3801098,6.4648237,-3.3595438,-6.87088,36.554466,0,0,0,0,5
1536010265,1536009853,3801098,-7.678205,3.6396654,-1.7075447,36.603428,0,0,0,0,5
1537011613,1537011211,3801098,0.97252476,11.675085,-9.696038,36.701347,0,0,0,0,5
1538011725,1538011324,3801098,-3.6238637,-12.990459,-11.50797,36.897186,0,0,0,0,5
1539011853,1539011436,3801098,-3.4682407,-0.4084508,-8.335174,36.848225,0,0,0,0,5
1540010708,1540010300,3801098,-4.3914447,-5.1867986,-10.813651,36.848225,0,0,0,0,5
1541010816,1541010413,3801098,5.807376,-9.426451,-6.952283,36.603428,0,0,0,0,5
1542012177,1542011775,3801098,-0.66127855,-12.211865,-5.6982,36.554466,0,0,0,0,5
1543009796,1543009394,3801098,-5.2710743,-17.513107,-5.1183243,36.897186,0,0,0,0,5
1544011172,1544010754,3801098,4.322971,-14.487794,-11.097604,36.603428,0,0,0,0,5
1545012525,1545012116,3801098,-8.610028,-2.9539661,-22.792322,36.554466,0,0,0,0,5
1546010134,1546009730,3801098,9.548077,-2.7878084,-21.099142,36.40759,0,0,0,0,5
1547010248,1547009847,3801098,-5.0541596,4.6811433,-14.719552,36.554466,0,0,0,0,5
1548011612,1548011205,3801098,4.8401184,-0.6076484,-1.2722788,36.701347,0,0,0,0,5
1549011721,1549011318,3801098,2.1586123,-13.871526,-8.53054,36.701347,0,0,0,0,5
1550010594,1550010183,3801098,-6.449022,2.621172,-13.329478,36.603428,0,0,0,0,5
1551010700,1551010298,3801098,-0.13072342,-14.905342,-16.627253,36.897186,0,0,0,0,5
1552012067,1552011659,3801098,6.655402,-9.936894,-10.666648,36.848225,0,0,0,0,5
1553009675,1553009273,3801098,6.9838862,-8.10533,-2.699223,36.554466,0,0,0,0,5
1554011042,1554010635,3801098,-7.7390175,11.258016,-11.332235,36.701347,0,0,0,0,5
1555011160,1555010748,3801098,0.25617957,-5.9222975,-4.954082,36.750305,0,0,0,0,5
1556012527,1556012109,3801098,2.1155167,-0.20925324,-5.511452,36.554466,0,0,0,0,5
1557010126,1557009724,3801098,0.30119058,-20.35694,0.09576807,36.603428,0,0,0,0,5
1558011512,1558011094,3801098,-4.7395616,-1.4930242,-22.025219,36.603428,0,0,0,0,5
1559012848,1559012443,3801098,4.6351748,-13.399389,2.0039468,36.603428,0,0,0,0,5
1560009211,1560008808,3801098,-0.03734955,6.0415287,-14.22108,36.701347,0,0,0,0,5
1561010573,1561010166,3801098,10.112629,-0.49559975,-13.453019,36.40759,0,0,0,0,5
1562011931,1562011526,3801098,6.942706,-4.333505,-10.659944,36.603428,0,0,0,0,5
1563013305,1563012885,3801098,11.827356,2.870648,-22.267513,36.554466,0,0,0,0,5
1564009652,1564009249,3801098,12.45799,4.8549623,-19.048748,36.40759,0,0,0,0,5
1565011016,1565010607,3801098,-0.5851429,6.457641,-10.700645,36.554466,0,0,0,0,5
1566013623,1566013217,3801098,6.621404,1.42455,-0.82552075,36.554466,0,0,0,0,5
1567009989,1567009579,3801098,18.567513,6.295793,-14.188519,36.554466,0,0,0,0,5
1568011342,1568010937,3801098,-2.7633877,6.2632318,-11.25227,36.50551,0,0,0,0,5
1569011456,1569011046,3801098,13.508086,8.358637,-13.231795,36.30967,0,0,0,0,5
1570014063,1570013653,3801098,-0.5626374,0.36152446,-19.827822,36.701347,0,0,0,0,5
1571010433,1571010018,3801098,8.314584,-15.373648,-8.423759,36.35863,0,0,0,0,5
1572011787,1572011385,3801098,17.981413,-6.2517395,-20.359812,36.554466,0,0,0,0,5
1573011895,1573011488,3801098,12.585839,-9.994835,-16.312176,36.50551,0,0,0,0,5
1574009509,1574009100,3801098,-1.0730813,-18.161457,-13.795869,36.554466,0,0,0,0,5
1575010868,1575010456,3801098,0.78290397,-1.7918205,-15.6825,36.603428,0,0,0,0,5
1576012212,1576011811,3801098,8.926541,18.42865,-14.771746,36.40759,0,0,0,0,5
1577012326,1577011921,3801098,-0.6459556,17.335936,-22.582111,36.40759,0,0,0,0,5
1578009938,1578009527,3801098,6.3341002,1.9129672,-13.158533,36.35863,0,0,0,0,5
1579011295,1579010881,3801098,3.0459034,0.05889736,8.174284,36.50551,0,0,0,0,5
1580012634,1580012232,3801098,-7.3252997,-5.0728345,-21.051737,36.50551,0,0,0,0,5
1581010247,1581009838,3801098,8.015308,0.55353945,-4.687368,36.40759,0,0,0,0,5
1582010343,1582009941,3801098,11.248918,-12.501564,-17.266504,36.21175,0,0,0,0,5
1583011697,1583011290,3801098,-4.4848185,0.5923255,2.5474308,36.35863,0,0,0,0,5
1584013035,1584012629,3801098,-4.301902,20.586304,-5.708256,36.064873,0,0,0,0,5
1585010626,1585010221,3801098,4.7419558,-3.1311371,-14.279977,35.820072,0,0,0,0,5
1586009481,1586009063,3801098,-7.587704,-0.8671799,-0.93134445,36.01591,0,0,0,0,5
1587012060,1587011652,3801098,-4.790319,-15.864459,2.1193473,36.162792,0,0,0,0,5
1588009647,1588009246,3801098,9.015127,-7.359776,-4.478115,35.966953,0,0,0,0,5
1589010984,1589010579,3801098,7.6178713,-5.5444922,-5.600517,35.771114,0,0,0,0,5
1590012316,1590011914,3801098,6.4408813,-5.0824113,-13.648386,35.673195,0,0,0,0,5
1591012423,1591012003,3801098,-11.003751,0.71873933,-17.40441,35.869034,0,0,0,0,5
1592010000,1592009594,3801098,6.157887,21.483171,-22.742521,35.966953,0,0,0,0,5
1593011332,1593010929,3801098,-7.0226727,-8.476432,-17.886602,35.820072,0,0,0,0,5
1594012666,1594012264,3801098,-7.4488406,0.8628703,4.5044513,35.869034,0,0,0,0,5
1595010265,1595009864,3801098,-0.39264908,5.596207,-9.167398,35.869034,0,0,0,0,5
1596010339,1596009937,3801098,-1.1243172,10.834721,-19.38202,35.673195,0,0,0,0,5
1597011676,1597011271,3801098,-0.45250413,10.240958,-7.9525805,35.673195,0,0,0,0,5
1598013009,1598012605,3801098,6.5706472,0.70916253,-9.393889,35.771114,0,0,0,0,5
1599010596,1599010194,3801098,-6.331227,-8.027759,-5.4870315,35.820072,0,0,0,0,5
1600010681,1600010279,3801098,-2.9175742,17.867449,-5.706819,35.673195,0,0,0,0,5
1601012018,1601011614,3801098,0.8504205,9.866984,0.69862807,35.673195,0,0,0,0,5
1602009618,1602009207,3801098,0.9998186,-7.876445,-3.3389537,35.820072,0,0,0,0,5
1603010944,1603010538,3801098,-2.2749705,3.1900344,-20.585825,35.966953,0,0,0,0,5
1604012281,1604011873,3801098,3.5003228,2.204102,-16.555426,35.673195,0,0,0,0,5
1605013611,1605013209,3801098,-0.67372835,5.9888563,-13.454935,35.966953,0,0,0,0,5
1606009980,1606009567,3801098,7.5896196,5.8997917,3.088999,35.673195,0,0,0,0,5
1607011288,1607010886,3801098,-5.929959,19.256565,-2.8510153,35.820072,0,0,0,0,5
1608012634,1608012222,3801098,0.6909666,7.0552335,-19.201977,35.624237,0,0,0,0,5
1609010215,1609009813,3801098,-8.450095,18.35778,-10.635044,35.673195,0,0,0,0,5
1610010310,1610009900,3801098,6.9632964,-7.7600865,1.0036494,35.820072,0,0,0,0,5
1611011638,1611011236,3801098,-9.085038,-9.062532,15.138537,35.673195,0,0,0,0,5
1612012983,1612012570,3801098,-17.566736,-7.954496,-17.775032,35.771114,0,0,0,0,5
1613010576,1613010159,3801098,-9.019437,-8.917444,-19.272844,36.01591,0,0,0,0,5
1614011902,1614011492,3801098,-1.310586,-3.3686419,24.356693,35.624237,0,0,0,0,5
1615011979,1615011575,3801098,-15.172056,25.1961,11.362882,35.673195,0,0,0,0,5
1616009571,1616009160,3801098,13.246639,8.692389,-22.035275,35.624237,0,0,0,0,5
1617010908,1617010490,3801098,0.46351746,-37.560715,1.3781025,35.673195,0,0,0,0,5
1618012226,1618011819,3801098,-7.233841,-8.02297,-11.673649,35.673195,0,0,0,0,5
1619012300,1619011898,3801098,22.00846,-32.568806,-1.0941502,35.33048,0,0,0,0,5
1620009888,1620009480,3801098,-7.120835,-14.961367,-26.112122,35.33048,0,0,0,0,5
1621011219,1621010807,3801098,-22.653936,9.396763,-23.213223,35.4284,0,0,0,0,5
1622013789,1622013386,3801098,22.301031,-41.461826,-13.506171,35.526318,0,0,0,0,5
1623010119,1623009710,3801098,-1.7381904,-17.14775,-7.9233713,35.33048,0,0,0,0,5
1624010190,1624009787,3801098,-8.78672,-18.22227,-21.09627,35.4284,0,0,0,0,5
1625011521,1625011112,3801098,-7.278852,-13.159012,-4.870764,35.4284,0,0,0,0,5
1626014087,1626013684,3801098,2.4971523,9.66635,-17.633774,35.4284,0,0,0,0,5
1627010431,1627010013,3801098,11.671254,-5.5617304,-7.935821,35.4284,0,0,0,0,5
1628011734,1628011332,3801098,-11.678916,3.9580944,-12.896129,35.526318,0,0,0,0,5
1629011803,1629011400,3801098,4.6830587,14.711891,-25.849237,35.281517,0,0,0,0,5
1630009370,1630008968,3801098,5.006755,1.1654974,-4.043328,35.281517,0,0,0,0,5
1631010691,1631010282,3801098,2.2620418,4.871243,-15.851052,35.23256,0,0,0,0,5
1632012005,1632011597,3801098,4.0093303,-4.9172115,-16.151764,35.281517,0,0,0,0,5
1633013324,1633012913,3801098,-1.6510415,-3.5041537,-0.05506664,35.281517,0,0,0,0,5
1634009637,1634009235,3801098,-1.6768988,14.542381,-25.936867,35.13464,0,0,0,0,5
1635010967,1635010553,3801098,8.971553,-7.707893,-0.96294796,35.08568,0,0,0,0,5
1636012274,1636011872,3801098,13.570814,-8.323682,-3.0516496,35.13464,0,0,0,0,5
1637009885,1637009479,3801098,0.5765238,3.9662347,-10.893618,35.13464,0,0,0,0,5
1638011180,1638010761,3801098,-6.6290655,-1.4954184,-0.9907207,35.13464,0,0,0,0,5
