timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
27768037,27767633,3801098,1.9373881,0.6526594,-8.428548,34.400246,0,0,0,0,5
28768095,28767693,3801098,1.8914194,-0.08475474,-11.861833,34.791924,0,0,0,0,5
29768168,29767754,3801098,-2.1959617,0.3677494,-9.027577,34.9388,0,0,0,0,5
30765713,30765310,3801098,1.5069106,2.1720197,-13.520057,35.08568,0,0,0,0,5
31768285,31767872,3801098,-0.07852982,-2.930503,-6.844065,35.23256,0,0,0,0,5
32768342,32767939,3801098,5.014895,4.4848185,-14.346536,35.08568,0,0,0,0,5
33765939,33765514,3801098,-5.0393157,1.5533581,-6.9513254,35.23256,0,0,0,0,5
34767240,34766831,3801098,3.1924286,-2.5038562,-8.134061,35.4284,0,0,0,0,5
35768580,35768155,3801098,-3.4270604,3.7301662,-10.544543,35.477356,0,0,0,0,5
36768679,36768244,3801098,0.2964022,2.1045034,-9.706094,35.477356,0,0,0,0,5
