timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
82278685,82278431,3932170,-0.116358206,-0.25187004,-9.866506,37.141983,0,0,0,0
82279921,82279678,3932170,-0.068474166,-0.23080105,-9.899067,37.141983,0,0,0,0
83279719,83279470,3932170,-0.116358206,-0.28491,-9.9201355,37.239902,0,0,0,0
84280765,84280516,3932170,-0.13694833,-0.22840685,-9.912475,37.141983,0,0,0,0
85281816,85281566,3932170,-0.088585466,-0.30214825,-9.90577,37.093025,0,0,0,0
86279099,86278856,3932170,-0.104866035,-0.2916138,-9.923488,37.141983,0,0,0,0
87280151,87279904,3932170,-0.090500824,-0.25474307,-9.839211,37.239902,0,0,0,0
88281197,88280953,3932170,-0.09768343,-0.23989902,-9.904813,37.239902,0,0,0,0
89282288,89282045,3932170,-0.061770406,-0.500867,-9.914868,37.141983,0,0,0,0
90279612,90279364,3932170,0.9390059,-0.30645782,-10.718841,37.093025,0,0,0,0
91280590,91280340,3932170,0.95576537,0.8221688,-11.0760565,37.239902,0,0,0,0
92281630,92281388,3932170,0.54683566,-0.8480263,-8.706275,37.38678,0,0,0,0
93278918,93278678,3932170,-0.15897499,-0.22649148,-9.858365,37.093025,0,0,0,0
