timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
84444941,84444685,3932170,-0.14748283,0.37349546,-9.922529,37.43574,0,0,0,0
84446184,84445937,3932170,-0.13024458,0.34476504,-9.901461,37.43574,0,0,0,0
85449754,85449505,3932170,-0.059376206,0.34620157,-9.961316,37.43574,0,0,0,0
86448307,86448058,3932170,-0.071347214,0.39121258,-9.948866,37.28886,0,0,0,0
87445610,87445362,3932170,-0.14413095,0.3715801,-9.935459,37.58262,0,0,0,0
88446665,88446427,3932170,-0.14030023,0.35529956,-9.946951,37.58262,0,0,0,0
89447734,89447486,3932170,-0.1412579,0.4247314,-9.912952,37.58262,0,0,0,0
90445043,90444795,3932170,-0.12449849,0.40222588,-9.989567,37.58262,0,0,0,0
91446106,91445854,3932170,-0.11061212,0.35625723,-9.932586,37.63158,0,0,0,0
92447161,92446916,3932170,-0.10247183,0.41371807,-9.92636,37.43574,0,0,0,0
