timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
79024730,79024477,3932170,-0.12928689,-0.32369608,-9.921094,43.310894,0,0,0,0
79025980,79025735,3932170,-0.0842759,-0.31076738,-9.886138,43.310894,0,0,0,0
80029706,80029459,3932170,-0.031124622,-0.33758244,-9.890448,43.164017,0,0,0,0
81024665,81024416,3932170,-0.85377234,-0.16184804,-9.395805,43.017136,0,0,0,0
82025881,82025636,3932170,0.0023942017,2.1317973,-11.348038,43.164017,0,0,0,0
83025892,83025650,3932170,0.38259345,-0.8987833,-9.656294,43.066097,0,0,0,0
84027078,84026826,3932170,-0.6560113,1.4609419,-9.574891,43.017136,0,0,0,0
85024547,85024291,3932170,-1.8449719,-1.418804,-3.39833,42.968178,0,0,0,0
86025783,86025529,3932170,2.8835766,-0.9696517,-14.565366,42.87026,0,0,0,0
87026978,87026734,3932170,-0.2111686,-2.7001808,-1.5164874,42.87026,0,0,0,0
88028191,88027951,3932170,-2.753332,-2.7490225,-3.37774,43.164017,0,0,0,0
89025651,89025411,3932170,3.4007242,-0.2753332,-15.787846,42.968178,0,0,0,0
90026969,90026715,3932170,-4.6050076,-8.20062,-20.624132,42.87026,0,0,0,0
91026844,91026597,3932170,-8.721119,-9.551908,-12.126632,42.968178,0,0,0,0
92028098,92027856,3932170,-0.49847278,5.208347,-22.609406,43.017136,0,0,0,0
93025537,93025277,3932170,1.1123462,8.131667,-6.298666,43.310894,0,0,0,0
94026754,94026498,3932170,-0.32225958,-10.233297,-5.702031,42.87026,0,0,0,0
95027965,95027714,3932170,6.572562,2.135149,-16.218801,43.066097,0,0,0,0
96025420,96025173,3932170,2.6149473,5.422867,-12.960772,42.821297,0,0,0,0
97026633,97026391,3932170,6.6783867,-3.9863458,1.0156204,43.066097,0,0,0,0
98027849,98027609,3932170,23.522552,-6.853642,-19.32073,42.77234,0,0,0,0
99027871,99027626,3932170,11.066,-5.4573436,-27.101885,43.017136,0,0,0,0
100025303,100025055,3932170,-5.659893,11.228806,-0.77524257,42.87026,0,0,0,0
101026503,101026248,3932170,-2.536896,3.4385526,-14.140155,43.017136,0,0,0,0
102027715,102027466,3932170,11.770853,3.2767043,-25.205198,42.821297,0,0,0,0
103025163,103024922,3932170,20.132362,-12.445539,-27.12439,42.821297,0,0,0,0
104026384,104026138,3932170,6.0420074,1.9416976,-26.869646,42.87026,0,0,0,0
105027597,105027353,3932170,-4.7591944,-0.08092402,-17.810946,42.87026,0,0,0,0
106028819,106028569,3932170,0.9959879,18.22993,-6.0434437,42.821297,0,0,0,0
107026266,107026023,3932170,10.514855,-1.164061,-12.729492,42.821297,0,0,0,0
108027478,108027237,3932170,-4.839639,12.699326,-25.176947,42.821297,0,0,0,0
109027447,109027198,3932170,2.177287,-4.743871,-8.63397,42.968178,0,0,0,0
110024898,110024652,3932170,-19.158401,2.4933217,-19.64299,42.821297,0,0,0,0
111026119,111025865,3932170,-4.889439,5.1183243,-7.8304763,42.625458,0,0,0,0
112027323,112027077,3932170,-5.209783,4.1706996,-7.094978,42.52754,0,0,0,0
113028536,113028288,3932170,-5.33476,4.234864,-6.951804,42.968178,0,0,0,0
114027239,114026993,3932170,-5.2653284,4.283227,-7.1490865,42.52754,0,0,0,0
