timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
155768342,155767940,3801098,0.7963115,0.19823991,-9.8372965,42.28274,0,0,0,0,5
156764893,156764481,3801098,0.52528787,0.21404164,-9.671139,42.625458,0,0,0,0,5
157766443,157766023,3801098,1.0299855,0.38738185,-9.600749,42.331703,0,0,0,0,5
158766707,158766303,3801098,0.56982,0.19201498,-9.5667515,42.47858,0,0,0,0,5
159764501,159764092,3801098,0.5233725,-0.14460978,-9.971372,42.52754,0,0,0,0,5
160764789,160764386,3801098,0.44340616,0.12449849,-9.869857,42.52754,0,0,0,0,5
161767574,161767165,3801098,0.8552089,0.28443116,-10.263943,42.47858,0,0,0,0,5
162766606,162766204,3801098,0.23463178,-0.227928,-9.945992,42.47858,0,0,0,0,5
163765653,163765245,3801098,0.7264008,-0.1091756,-10.028832,42.52754,0,0,0,0,5
164765973,164765534,3801098,0.43239284,0.45537716,-9.790849,42.47858,0,0,0,0,5
