timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
481057878,481057627,3932170,-0.5161899,1.0716447,-9.8372965,39.638924,0,0,0,0
481059141,481058882,3932170,-0.4616021,1.1109096,-9.859802,39.638924,0,0,0,0
482062754,482062502,3932170,-0.47884035,1.1022904,-9.900503,39.638924,0,0,0,0
483061367,483061115,3932170,-0.47548848,1.0673351,-9.862196,39.541004,0,0,0,0
484058718,484058467,3932170,0.14030023,0.5621586,-9.812876,39.589962,0,0,0,0
485059834,485059586,3932170,-3.578853,1.460463,-8.639716,39.7858,0,0,0,0
486060978,486060732,3932170,2.0475214,1.9268535,-16.552074,39.541004,0,0,0,0
487058300,487058053,3932170,0.43143514,4.8338933,-10.472239,39.638924,0,0,0,0
488059413,488059167,3932170,-2.2534227,1.844493,-4.208049,39.589962,0,0,0,0
489060527,489060282,3932170,2.4722526,3.4170048,-12.928689,39.589962,0,0,0,0
490057885,490057635,3932170,0.93325984,6.724834,-12.832443,39.589962,0,0,0,0
491059038,491058792,3932170,2.7336996,7.4679937,-15.557044,39.394127,0,0,0,0
492060105,492059860,3932170,1.2717999,-1.8823214,-12.5025215,39.394127,0,0,0,0
493061216,493060972,3932170,0.896868,3.6219485,-27.11625,39.443085,0,0,0,0
494058573,494058326,3932170,-1.3680469,1.2679693,-9.072109,39.541004,0,0,0,0
495059684,495059437,3932170,-1.7252618,0.8992622,-10.08342,39.638924,0,0,0,0
496058295,496058043,3932170,-1.3450625,3.404076,-13.775759,39.443085,0,0,0,0
497060648,497060406,3932170,-4.1074924,2.426284,-4.1635165,39.394127,0,0,0,0
498059256,498059013,3932170,-2.6824636,0.91458505,-10.127953,39.443085,0,0,0,0
499060358,499060120,3932170,-0.8920796,1.0697293,-9.878956,39.394127,0,0,0,0
500060227,500059977,3932170,-1.2660538,1.0759542,-9.77409,39.394127,0,0,0,0
