timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
23807999,23807753,3932170,-0.6210559,0.49559975,-9.937853,37.093025,0,0,0,0
23809253,23809007,3932170,-0.67133415,0.5161899,-9.897152,37.093025,0,0,0,0
24810308,24810060,3932170,-0.5932832,0.53247046,-9.949824,37.093025,0,0,0,0
25811332,25811094,3932170,-0.61483103,0.5386954,-9.90577,36.946144,0,0,0,0
26808625,26808380,3932170,-0.6157887,0.5506664,-9.909601,37.044064,0,0,0,0
27809688,27809436,3932170,-0.6550536,0.56982,-9.871773,37.093025,0,0,0,0
28810714,28810469,3932170,-0.6550536,0.51858413,-9.900503,36.946144,0,0,0,0
29811765,29811513,3932170,-0.67851675,0.52768207,-9.902418,36.946144,0,0,0,0
30809048,30808801,3932170,-0.6162675,0.5295974,-9.903855,36.848225,0,0,0,0
31810086,31809846,3932170,-0.6244078,0.5793968,-9.932586,37.093025,0,0,0,0
32811146,32810891,3932170,-0.6512229,0.49129018,-9.905292,36.897186,0,0,0,0
33808472,33808225,3932170,-0.6430826,0.51906294,-9.915347,37.141983,0,0,0,0
34809476,34809225,3932170,-0.62153476,0.5114015,-9.92684,36.848225,0,0,0,0
