timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
1792369902,1792369648,3932170,0.24181437,-0.29209262,-9.871773,46.199512,0,0,0,0
1792371165,1792370906,3932170,0.25330654,-0.29017726,-9.908164,46.199512,0,0,0,0
1793376221,1793375977,3932170,0.23654714,-0.32417494,-9.876082,46.29743,0,0,0,0
1794373782,1794373534,3932170,0.42808327,-0.36487636,-10.11215,46.199512,0,0,0,0
1795371338,1795371091,3932170,-1.9426553,2.6882098,-5.642655,46.101593,0,0,0,0
1796372646,1796372407,3932170,0.5856218,-2.0293255,-13.788687,46.24847,0,0,0,0
1797372719,1797372469,3932170,-0.93325984,0.88537586,-4.060087,46.24847,0,0,0,0
1798370284,1798370026,3932170,11.025299,-7.8237724,-11.892,46.199512,0,0,0,0
1799371586,1799371339,3932170,-7.050924,-11.633426,-8.686643,46.05263,0,0,0,0
1800372899,1800372652,3932170,-7.4972034,0.5080496,-7.458896,46.101593,0,0,0,0
1801370459,1801370206,3932170,-2.7954698,-5.2303734,-8.305964,46.05263,0,0,0,0
1802371775,1802371519,3932170,2.1739352,-7.7222586,-15.178282,46.05263,0,0,0,0
1803371829,1803371579,3932170,-6.5514936,-4.6902413,-1.9148825,46.003674,0,0,0,0
1804373133,1804372888,3932170,-20.460848,3.4950557,-13.080482,46.003674,0,0,0,0
1805370690,1805370442,3932170,-3.8613687,-6.483498,-16.163256,46.05263,0,0,0,0
1806372009,1806371749,3932170,-2.2309172,-2.3683443,-2.3865402,45.905754,0,0,0,0
1807373303,1807373058,3932170,-16.110106,3.824498,-2.693956,46.003674,0,0,0,0
1808369602,1808369354,3932170,2.6259606,-9.45183,0.76039845,45.856792,0,0,0,0
1809370908,1809370663,3932170,0.31890765,-22.621855,-12.116576,45.856792,0,0,0,0
1810372223,1810371970,3932170,-12.951195,-15.689203,-6.019981,45.758873,0,0,0,0
1811369782,1811369521,3932170,0.17190368,-0.7623138,2.5383327,46.003674,0,0,0,0
1812371070,1812370822,3932170,0.66654575,-22.58642,-29.267681,45.856792,0,0,0,0
1813372378,1813372128,3932170,33.003113,-8.8820095,-14.685555,45.856792,0,0,0,0
1814372430,1814372181,3932170,-1.6223111,7.6614456,-10.581414,45.758873,0,0,0,0
1815373735,1815373482,3932170,-9.181285,-5.639782,-13.1853485,45.709915,0,0,0,0
1816371274,1816371026,3932170,-15.130877,9.961316,-13.688608,45.563034,0,0,0,0
1817372575,1817372329,3932170,0.8374918,9.673054,1.3105861,45.856792,0,0,0,0
1818373877,1818373631,3932170,1.1927913,11.623371,-18.142782,45.660954,0,0,0,0
1819371433,1819371185,3932170,2.908955,1.2301408,-16.990692,45.758873,0,0,0,0
1820371467,1820371219,3932170,-2.738009,2.6834214,-8.399817,45.563034,0,0,0,0
1821372775,1821372520,3932170,1.2052411,-1.3967773,-9.664913,45.758873,0,0,0,0
1822370308,1822370057,3932170,-0.13215993,-0.15610196,-9.898587,45.46512,0,0,0,0
1823371597,1823371356,3932170,-0.2528277,-0.06703765,-9.883744,45.514076,0,0,0,0
1824371652,1824371403,3932170,-0.15322891,-0.15370776,-9.898109,45.660954,0,0,0,0
