timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
211733930,211733682,3932170,-0.5612009,1.9163191,-9.755893,38.561813,0,0,0,0
211735187,211734931,3932170,-0.5516241,1.9024328,-9.7324295,38.561813,0,0,0,0
212738767,212738524,3932170,-0.58226985,1.9378669,-9.746316,38.561813,0,0,0,0
213736110,213735856,3932170,-0.5032612,1.9230229,-9.717586,38.561813,0,0,0,0
214733438,214733185,3932170,-0.548751,1.802355,-9.870337,38.659733,0,0,0,0
215734524,215734275,3932170,-0.36822823,2.3080103,-12.3038025,38.51285,0,0,0,0
216735614,216735367,3932170,1.2995727,-0.34572273,-8.540596,38.51285,0,0,0,0
217736701,217736457,3932170,0.40892965,1.4053963,-16.768032,38.561813,0,0,0,0
218734034,218733789,3932170,0.6991069,-2.1418529,-9.68694,38.659733,0,0,0,0
219735143,219734888,3932170,-4.06727,-1.403481,-11.360487,38.70869,0,0,0,0
220737466,220737226,3932170,0.4496311,3.3973722,-6.197631,38.75765,0,0,0,0
221733592,221733346,3932170,1.7875111,2.6297913,-5.8997917,38.70869,0,0,0,0
222734649,222734402,3932170,-3.0947452,4.532703,-5.213614,38.75765,0,0,0,0
223735740,223735492,3932170,-2.8811824,-6.4796677,-4.543716,38.561813,0,0,0,0
224736836,224736591,3932170,-6.6486983,0.4165911,-10.3673725,39.051407,0,0,0,0
225734162,225733921,3932170,4.912423,2.6642678,-14.552916,38.561813,0,0,0,0
226735269,226735016,3932170,-6.508398,-0.749864,-3.5625722,38.75765,0,0,0,0
227736355,227736110,3932170,-4.258327,7.2008014,-2.336262,39.051407,0,0,0,0
228733689,228733445,3932170,5.9663506,4.4082046,-17.7803,38.855568,0,0,0,0
229734787,229734539,3932170,-3.4481294,-2.1303606,-4.763025,38.90453,0,0,0,0
230735913,230735669,3932170,-0.11396401,-9.206663,-14.392983,39.051407,0,0,0,0
231736995,231736737,3932170,-3.5587416,0.7623138,-5.606263,38.855568,0,0,0,0
232734322,232734066,3932170,12.104126,3.1019278,-11.71052,38.855568,0,0,0,0
233735408,233735161,3932170,-4.3866568,1.8272548,-6.009925,38.855568,0,0,0,0
234736502,234736257,3932170,-6.94941,2.1011515,-7.5599318,39.00245,0,0,0,0
235733839,235733596,3932170,-5.417121,4.780742,-8.474996,39.00245,0,0,0,0
236734934,236734690,3932170,-6.2009826,4.0303993,-6.611828,38.70869,0,0,0,0
237736048,237735787,3932170,-6.1799135,4.0059786,-6.667852,38.75765,0,0,0,0
238737127,238736882,3932170,-6.155493,4.064397,-6.6309814,39.00245,0,0,0,0
239734470,239734220,3932170,-6.1942787,4.0500317,-6.671204,38.75765,0,0,0,0
240735611,240735363,3932170,-6.172731,4.008373,-6.6606693,38.75765,0,0,0,0
