timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
718679102,718678687,3801098,2.0321984,-0.2762909,-10.020213,37.38678,0,0,0,0,5
719676717,719676314,3801098,-2.45693,2.5924416,-11.651143,37.141983,0,0,0,0,5
720678094,720677684,3801098,0.48745948,-0.8312668,-15.768691,36.946144,0,0,0,0,5
721679467,721679053,3801098,-1.4978126,0.79679036,-11.1129265,37.044064,0,0,0,0,5
722679574,722679174,3801098,2.018312,6.7123837,-12.745294,37.044064,0,0,0,0,5
723677214,723676801,3801098,-6.232586,-0.9509769,-24.404577,37.044064,0,0,0,0,5
724678578,724678177,3801098,-1.2622231,-26.40613,-16.798199,36.897186,0,0,0,0,5
725682446,725682025,3801098,16.09574,-20.276974,-2.0254946,36.897186,0,0,0,0,5
726676309,726675901,3801098,7.489063,2.9439104,17.822437,37.141983,0,0,0,0,5
727677669,727677266,3801098,13.955323,-4.2482715,-17.947414,36.946144,0,0,0,0,5
728679036,728678630,3801098,-10.796892,-5.3338027,-15.67819,36.897186,0,0,0,0,5
729681646,729681244,3801098,-5.6608505,11.203906,-6.0788784,37.093025,0,0,0,0,5
730676779,730676365,3801098,4.142448,-14.692258,-21.555956,36.897186,0,0,0,0,5
731678132,731677729,3801098,2.3080106,-3.5889084,-0.19919759,36.848225,0,0,0,0,5
732679512,732679092,3801098,-3.1656134,7.0858793,-34.055126,36.946144,0,0,0,0,5
733677141,733676741,3801098,-19.955671,6.106651,-15.375085,36.946144,0,0,0,0,5
734677234,734676828,3801098,22.267035,-0.53247046,-9.45566,36.946144,0,0,0,0,5
735678597,735678194,3801098,-28.07441,12.990459,-8.057925,37.093025,0,0,0,0,5
736679965,736679561,3801098,-7.36217,-9.588778,-6.766014,37.141983,0,0,0,0,5
737677588,737677182,3801098,-21.540154,-12.525985,-13.731705,36.848225,0,0,0,0,5
738678975,738678550,3801098,-4.792713,-10.241437,1.2780249,37.141983,0,0,0,0,5
739679076,739678670,3801098,5.803545,-1.9364303,-8.879136,37.141983,0,0,0,0,5
740676716,740676299,3801098,13.442964,-19.606117,-5.5143256,37.141983,0,0,0,0,5
741678078,741677667,3801098,5.33476,13.759956,-4.98808,37.093025,0,0,0,0,5
742679460,742679034,3801098,-0.80397296,33.59879,-22.94172,36.946144,0,0,0,0,5
743679569,743679154,3801098,-5.974491,-2.6355371,-22.596476,37.141983,0,0,0,0,5
744677190,744676773,3801098,1.6716317,-4.3445187,-7.2036743,37.093025,0,0,0,0,5
745678562,745678137,3801098,-0.49895164,-0.8154651,-11.318349,36.946144,0,0,0,0,5
746679936,746679505,3801098,0.37924156,0.49129018,-10.48804,36.897186,0,0,0,0,5
