timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
789141731,789141329,3801098,0.004309563,0.866701,-11.894394,38.561813,0,0,0,0,5
790141908,790141498,3801098,2.9764717,9.108023,-3.0257921,38.365974,0,0,0,0,5
791143313,791142911,3801098,14.693216,7.2328835,1.4738706,38.90453,0,0,0,0,5
792144737,792144325,3801098,-10.432015,-10.553163,-12.840104,38.317013,0,0,0,0,5
793142405,793141996,3801098,12.427343,-9.565314,-6.3499017,38.463894,0,0,0,0,5
794142578,794142166,3801098,-3.1172507,-17.50736,-7.5182724,38.561813,0,0,0,0,5
795143990,795143584,3801098,1.0357317,20.75342,-17.385735,38.659733,0,0,0,0,5
796141658,796141255,3801098,-0.6205771,3.9849093,-23.299414,38.659733,0,0,0,0,5
797141819,797141417,3801098,7.395689,1.9871874,-3.5453339,38.51285,0,0,0,0,5
798143245,798142828,3801098,-0.5741296,4.039018,1.3824121,38.463894,0,0,0,0,5
799144646,799144243,3801098,-15.015954,-8.154172,-10.58285,38.561813,0,0,0,0,5
800142317,800141913,3801098,5.566519,0.58226985,-8.834604,38.365974,0,0,0,0,5
801142488,801142080,3801098,-14.125791,-6.763141,-29.59808,38.561813,0,0,0,0,5
802143906,802143494,3801098,4.435498,-28.535532,7.918104,38.51285,0,0,0,0,5
803141579,803141163,3801098,7.3406224,-4.1280828,-6.16076,38.659733,0,0,0,0,5
804141738,804141331,3801098,1.9263747,2.468422,-1.568681,38.659733,0,0,0,0,5
805143150,805142749,3801098,3.9475598,11.509886,-17.909586,38.70869,0,0,0,0,5
806144582,806144168,3801098,-2.3060951,-3.6722267,-15.656164,38.75765,0,0,0,0,5
807142245,807141840,3801098,4.784094,19.758389,-15.297512,38.659733,0,0,0,0,5
808143657,808143254,3801098,-2.127009,-6.955635,-26.92184,38.75765,0,0,0,0,5
809143825,809143423,3801098,1.6409858,-14.0836525,-12.323435,38.51285,0,0,0,0,5
810141509,810141096,3801098,-9.800904,-6.835446,-3.7703888,38.70869,0,0,0,0,5
811142922,811142515,3801098,-14.857458,7.098329,-8.60093,38.75765,0,0,0,0,5
812143092,812142684,3801098,17.752048,0.8274361,-7.6494746,38.70869,0,0,0,0,5
813144519,813144103,3801098,-5.9663506,-21.580378,11.534785,38.70869,0,0,0,0,5
814142180,814141777,3801098,-12.347856,-9.929712,-9.40634,38.90453,0,0,0,0,5
815142350,815141948,3801098,-4.582981,-18.669506,-4.3473916,38.70869,0,0,0,0,5
816143785,816143367,3801098,1.1319786,-5.707777,-13.192531,39.051407,0,0,0,0,5
817141459,817141040,3801098,0.8781932,3.5113363,-10.729376,38.855568,0,0,0,0,5
818142866,818142460,3801098,-0.11204864,-0.9414001,-12.175952,38.659733,0,0,0,0,5
819143053,819142631,3801098,1.0539277,-0.61770403,-10.859141,38.463894,0,0,0,0,5
