timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
36142637,36142393,3932170,-0.4271256,0.44771573,-9.924445,37.239902,0,0,0,0
36143892,36143645,3932170,-0.44532153,0.4405331,-9.911037,37.239902,0,0,0,0
37143688,37143443,3932170,-0.3715801,0.44771573,-9.905292,37.141983,0,0,0,0
38144743,38144491,3932170,-0.4381389,0.48841715,-9.854534,36.848225,0,0,0,0
39142047,39141799,3932170,-0.44244847,0.43478703,-9.950302,37.141983,0,0,0,0
40143079,40142833,3932170,-0.37780502,0.4568137,-9.925403,37.141983,0,0,0,0
41144128,41143883,3932170,-0.42281604,0.46591166,-9.920614,37.141983,0,0,0,0
42145197,42144954,3932170,-0.4295198,0.45346183,-9.906729,37.239902,0,0,0,0
43142510,43142269,3932170,-0.39743748,0.4687847,-9.923966,37.38678,0,0,0,0
44143531,44143275,3932170,-0.39647982,0.4879383,-9.907686,37.239902,0,0,0,0
