timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
143564330,143564080,3932170,-0.45250413,0.590889,-9.902418,38.023254,0,0,0,0
143565620,143565373,3932170,-0.46782702,0.61914057,-9.88901,38.023254,0,0,0,0
144567902,144567658,3932170,-0.4367024,0.5492299,-9.909122,37.974297,0,0,0,0
145566472,145566228,3932170,-0.41563344,0.5602432,-9.883265,38.121174,0,0,0,0
146565038,146564797,3932170,-0.3835511,0.5501875,-9.922051,37.974297,0,0,0,0
147564866,147564620,3932170,-0.48985368,0.6100426,-9.931149,38.023254,0,0,0,0
148565940,148565697,3932170,-0.38642418,0.69144547,-11.001357,37.974297,0,0,0,0
149567012,149566771,3932170,-0.40222588,0.8604761,-9.780792,38.121174,0,0,0,0
150565577,150565341,3932170,-0.40797198,0.1661576,-9.355583,38.121174,0,0,0,0
151565416,151565166,3932170,-0.1340753,0.320823,-8.114907,38.219093,0,0,0,0
152566490,152566241,3932170,-1.6869546,2.0551827,-6.0994687,38.170135,0,0,0,0
153565058,153564812,3932170,-1.2579136,4.3014226,-14.325466,37.925335,0,0,0,0
154566139,154565889,3932170,2.554613,8.398381,-15.281232,38.170135,0,0,0,0
155565962,155565714,3932170,0.16711529,-1.127669,-9.97185,38.121174,0,0,0,0
156567053,156566792,3932170,2.206975,-2.7691336,-6.8000116,38.170135,0,0,0,0
157565602,157565362,3932170,4.672045,4.81857,-25.136244,38.219093,0,0,0,0
158565431,158565186,3932170,3.1967382,3.6109352,-8.629182,38.023254,0,0,0,0
159566511,159566264,3932170,-0.33135754,0.97013056,-9.84448,38.170135,0,0,0,0
160563833,160563584,3932170,1.99437,0.12737153,-9.279447,38.023254,0,0,0,0
161564907,161564661,3932170,0.59184664,-0.6291962,-8.96054,38.023254,0,0,0,0
162565991,162565740,3932170,3.0195673,-0.3394978,-7.480444,38.219093,0,0,0,0
163567066,163566817,3932170,-1.1166557,0.866701,-6.777985,38.219093,0,0,0,0
164565653,164565393,3932170,-2.0398598,4.8568773,-11.931744,38.219093,0,0,0,0
165565459,165565215,3932170,10.306081,-6.472006,-21.927538,38.121174,0,0,0,0
166566543,166566294,3932170,9.732908,4.096958,-1.3369223,38.121174,0,0,0,0
167563862,167563614,3932170,8.652166,1.4939818,-4.534618,38.121174,0,0,0,0
168564947,168564694,3932170,7.7107663,1.3872005,-5.210741,38.023254,0,0,0,0
169566026,169565771,3932170,8.058404,1.4350846,-5.357266,38.023254,0,0,0,0
170567096,170566849,3932170,8.720161,1.2358869,-4.2133164,38.121174,0,0,0,0
171565669,171565423,3932170,8.815929,1.1851299,-4.1309557,38.023254,0,0,0,0
172565503,172565255,3932170,8.780016,1.1650186,-4.188895,38.219093,0,0,0,0
173567822,173567581,3932170,8.794381,1.1602302,-4.144363,38.219093,0,0,0,0
174565142,174564901,3932170,8.883925,0.83461875,-4.5810657,38.365974,0,0,0,0
