timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
588522087,588521686,3801098,0.30885202,0.5434838,-8.494628,39.589962,0,0,0,0,5
589522294,589521886,3801098,-0.10390835,-0.8662222,-9.171708,39.589962,0,0,0,0,5
590523737,590523332,3801098,-0.35434186,0.4213795,-9.041464,39.736843,0,0,0,0,5
591521452,591521032,3801098,0.07996634,-0.73645645,-10.890745,39.443085,0,0,0,0,5
592522881,592522475,3801098,-1.5959749,-0.866701,-9.306741,39.394127,0,0,0,0,5
593523093,593522668,3801098,0.11683705,-3.152206,-10.344867,39.296207,0,0,0,0,5
594524525,594524108,3801098,-0.5257667,0.8781932,-9.950302,39.296207,0,0,0,0,5
595522204,595521801,3801098,-0.8595184,0.92081,-9.480082,39.247246,0,0,0,0,5
596522411,596521990,3801098,0.12737153,0.25091234,-9.159258,39.198288,0,0,0,0,5
597523851,597523429,3801098,0.91937345,-1.5777789,-9.26604,39.198288,0,0,0,0,5
