timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
18396114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18700291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19000754,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19304152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19612298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19816119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20124640,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20428275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20736238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21040117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21348205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21652872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21952990,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22256309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22408324,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
22428316,0,0.0,0.0,0.0,0.015779093,0.0,0.0,0.0,0.0
22500111,0,0.0,0.0,0.0,0.078895465,0.0,0.0,0.0,0.0
22588241,0,0.0,0.0,0.0,0.15384616,0.0,0.0,0.0,0.0
22696119,0,0.0,0.0,0.0,0.26923078,0.0,0.0,0.0,0.0
22804280,0,0.0,0.0,0.0,0.28402367,0.0,0.0,0.0,0.0
22896113,0,0.0,0.0,0.0,0.28500986,0.0,0.0,0.0,0.0
22984116,0,0.0,0.0,0.0,0.3530572,0.0,0.0,0.0,0.0
23112111,0,0.0,0.0,0.0,0.37672585,0.0,0.0,0.0,0.0
23148117,0,0.0,0.0,0.0,0.3846154,0.0,0.0,0.0,0.0
23308118,0,0.0,0.0,0.0,0.41913214,0.0,0.0,0.0,0.0
23400807,0,0.0,0.0,0.0,0.43392506,0.0,0.0,0.0,0.0
23488163,0,0.0,0.0,0.0,0.48915187,0.0,0.0,0.0,0.0
23596116,0,0.0,0.0,0.0,0.52662724,0.0,0.0,0.0,0.0
23704114,0,0.0,0.0,0.0,0.56607497,0.0,0.0,0.0,0.0
23796114,0,0.0,0.0,0.0,0.5887574,0.0,0.0,0.0,0.0
23904108,0,0.0,0.0,0.0,0.6282051,0.0,0.0,0.0,0.0
23956118,0,0.0,0.0,0.0,0.63708085,0.0,0.0,0.0,0.0
24100944,0,0.0,0.0,0.0,0.69526625,0.0,0.0,0.0,0.0
24144511,0,0.0,0.0,0.0,0.7080868,0.0,0.0,0.0,0.0
24308119,0,0.0,0.0,0.0,0.7110454,0.0,0.0,0.0,0.0
24400297,0,0.0,0.0,0.0,0.71203154,0.0,0.0,0.0,0.0
24688110,0,0.0,0.0,0.0,0.71301776,0.0,0.0,0.0,0.0
24704114,0,0.0,0.0,0.0,0.71203154,0.0,0.0,0.0,0.0
24776150,0,0.0,0.0,0.0,0.71301776,0.0,0.0,0.0,0.0
24884113,0,0.0,0.0,0.0,0.72978306,0.0,0.0,0.0,0.0
24976110,0,0.0,0.0,0.0,0.75936884,0.0,0.0,0.0,0.0
25029800,0,0.0,0.0,0.0,0.7692308,0.0,0.0,0.0,0.0
25136117,0,0.0,0.0,0.0,0.7721894,0.0,0.0,0.0,0.0
25280114,0,0.0,0.0,0.0,0.7810651,0.0,0.0,0.0,0.0
25336110,0,0.0,0.0,0.0,0.7998028,0.0,0.0,0.0,0.0
