timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
1493177039,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1493287171,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1493339209,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1493647396,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1493663180,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1493699171,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1493825103,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1493951173,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1494024402,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1494167169,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1494203780,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1494511355,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1494815178,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1494823593,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1494915259,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1494987327,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1495075224,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1495203344,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1495309320,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
1495348200,0,0.0,0.0,0.0,0.35502958,0.0,0.0,0.0,0.0
