timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
256510393,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
256592171,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
256716285,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
256824123,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
256880117,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
257024211,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
257113292,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
257184123,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
257328119,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
257420112,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
257508116,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
257616145,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
257708115,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
257816580,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
257888113,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
258012414,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
258084113,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
258212308,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
258248360,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
258400116,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
258436115,0,0.0,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0
258544281,0,0.0,0.0,0.0,0.006903353,0.0,0.0,0.0,0.0
258688118,0,0.0,0.0,0.0,0.007889546,0.0,0.0,0.0,0.0
258816112,0,0.0,0.0,0.0,0.01775148,0.0,0.0,0.0,0.0
258888145,0,0.0,0.0,0.0,0.041420117,0.0,0.0,0.0,0.0
258996284,0,0.0,0.0,0.0,0.042406313,0.0,0.0,0.0,0.0
259120822,0,0.0,0.0,0.0,0.07495069,0.0,0.0,0.0,0.0
259248133,0,0.0,0.0,0.0,0.07495069,0.0,0.0,0.0,0.0
259460722,0,0.0,0.0,0.0,0.07495069,0.0,0.0,0.0,0.0
259480449,0,0.0,0.0,0.0,0.07495069,0.0,0.0,0.0,0.0
259552138,0,0.0,0.0,0.0,0.07495069,0.0,0.0,0.0,0.0
259660791,0,0.0,0.0,0.0,0.07495069,0.0,0.0,0.0,0.0
259752107,0,0.0,0.0,0.0,0.11045365,0.0,0.0,0.0,0.0
259825572,0,0.0,0.0,0.0,0.11143984,0.0,0.0,0.0,0.0
259965589,0,0.0,0.0,0.0,0.1183432,0.0,0.0,0.0,0.0
260040165,0,0.0,0.0,0.0,0.1469428,0.0,0.0,0.0,0.0
260145393,0,0.0,0.0,0.0,0.15581854,0.0,0.0,0.0,0.0
260236247,0,0.0,0.0,0.0,0.18047337,0.0,0.0,0.0,0.0
260344489,0,0.0,0.0,0.0,0.18244576,0.0,0.0,0.0,0.0
260436115,0,0.0,0.0,0.0,0.20710059,0.0,0.0,0.0,0.0
260472190,0,0.0,0.0,0.0,0.21597633,0.0,0.0,0.0,0.0
