timestamp,nav_state_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,latest_arming_reason,latest_disarming_reason
30586217,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
31090385,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
31597177,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
32107262,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
32613362,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
33120076,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
33626187,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
34133076,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
34639075,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
35146177,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
35652076,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
36159078,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
36666175,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
37173073,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
37680173,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
38187109,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
38695137,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
39069077,1458266,304545839,304152591,304545807,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
39487128,39487124,304545839,304152591,304545807,17,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
39994754,39487124,304545839,304152591,304545807,17,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
40500078,39487124,304545839,304152591,304545807,17,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
40644544,39487124,304545839,304152591,304545807,17,1,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
41147796,39487124,304545839,304152623,304545839,17,1,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
