timestamp,nav_state_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,latest_arming_reason,latest_disarming_reason
75311715,70275227,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
75815094,70275227,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
76323076,70275227,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
76830128,70275227,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
77337144,70275227,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
77844107,70275227,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
78352407,70275227,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
78859077,70275227,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
79365130,70275227,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
79872073,70275227,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
80380078,70275227,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
80889145,70275227,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
81395157,70275227,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
81758142,81758105,304545839,304152591,304545839,17,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
82265479,81758105,304545839,304152591,304545839,17,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
82773150,81758105,304545839,304152591,304545839,17,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
82795362,82795357,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
83302123,82795357,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
83743205,82795357,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
84251177,82795357,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
84758272,82795357,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
85268305,82795357,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
85774106,82795357,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
86282079,82795357,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
86789085,82795357,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
87296300,82795357,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
87804172,82795357,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
88310171,82795357,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
88766448,82795357,304545839,304152591,304545839,2,1,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
89269075,82795357,304545839,304152623,36110383,2,1,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
