timestamp,nav_state_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,latest_arming_reason,latest_disarming_reason
78715273,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
79219459,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
79726073,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80233075,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80741117,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
81249116,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
81755276,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
82264109,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
82771837,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
83277478,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
83784229,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
84291096,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
84798380,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
85305230,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
85812072,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
86320124,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
86827074,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
87333075,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
87839074,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
88346115,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
88853075,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
89362074,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
89868076,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
90375236,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
90882172,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
91389073,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
91895246,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
92402103,68439178,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
92710336,68439178,304545839,304152591,304545839,15,1,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
92979205,68439178,304545839,304152623,304545839,15,1,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
93490102,68439178,304545839,304152623,36110383,15,1,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
