timestamp,nav_state_timestamp,failsafe_timestamp,armed_time,takeoff_time,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
546779411,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
547284111,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
547789836,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
548289934,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
548789975,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
549290152,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
549800935,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
550301979,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
550812096,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
551321932,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
551833809,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
552344415,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
552854105,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
553354256,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
553862936,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
554375408,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
554877938,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
555387974,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
555888139,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
556397930,546779229,546778845,546778432,0,304709676,304185356,304644143,4,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7
556798583,556798362,546778845,0,0,304709676,304185356,304644143,1,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
557304187,556798362,546778845,0,0,304709676,304185356,304644143,1,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
