timestamp,nav_state_timestamp,failsafe_timestamp,armed_time,takeoff_time,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
670774109,556798362,587288105,670773485,0,304709676,304185356,304709679,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
671274259,556798362,587288105,670773485,0,304709676,304185356,304709679,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
671784407,556798362,587288105,670773485,0,304709676,304185356,304709679,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
672292944,556798362,587288105,670773485,0,304709676,304185356,304709679,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
672793201,556798362,587288105,670773485,0,304709676,304185356,304709679,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
673305112,556798362,587288105,670773485,0,304709676,304185356,304709679,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
673592488,673592483,587288105,670773485,0,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
674100981,673592483,587288105,670773485,0,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
674611288,673592483,587288105,670773485,0,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
675122657,673592483,587288105,670773485,0,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
675632938,673592483,587288105,670773485,0,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
676143222,673592483,587288105,670773485,0,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
676652054,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
677152280,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
677662011,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
678172938,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
678684527,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
679195008,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
679698142,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
680206959,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
680716737,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
681224934,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
681726268,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
682227986,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
682728932,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
683238984,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
683750065,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
684258934,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
684759014,673592483,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
685192946,685192941,587288105,670773485,676641052,304709676,304185356,304709679,19,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
685701815,685192941,587288105,670773485,676641052,304709676,304185356,304709679,19,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
686204056,685192941,587288105,670773485,676641052,304709676,304185356,304709679,19,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
686297447,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
686800940,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
687302974,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
687809062,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
688316071,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
688818475,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
689329052,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
689838972,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
690347970,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
690857937,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
691358157,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
691869252,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
692378932,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
692879003,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
693387972,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
693899164,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
694409944,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
694912089,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
695412105,686297442,587288105,670773485,676641052,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
695689979,695689974,587288105,670773485,676641052,304709676,304185356,304709679,19,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
696195684,695689974,587288105,670773485,676641052,304709676,304185356,304709679,19,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
696702016,695689974,587288105,670773485,676641052,304709676,304185356,304709679,19,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
