timestamp,nav_state_timestamp,failsafe_timestamp,armed_time,takeoff_time,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
256282029,247497996,0,256281853,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
256791158,247497996,0,256281853,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
257293334,247497996,0,256281853,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
257800940,247497996,0,256281853,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
258311628,247497996,0,256281853,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
258818989,247497996,0,256281853,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
259331027,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
259837931,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
260347935,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
260856942,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
261366929,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
261875620,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
262386025,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
262886169,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
263394346,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
263905358,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
264415971,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
264916307,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
265428547,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
265928937,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
266430976,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
266937098,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
267439932,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
267951812,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
268461983,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
268971941,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
269472011,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
269981935,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
270493817,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
271003610,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
271514150,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
272023018,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
272534223,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
273042931,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
273551937,247497996,0,256281853,259108008,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
