timestamp,nav_state_timestamp,failsafe_timestamp,armed_time,takeoff_time,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
26553342,489742,0,26552886,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
27064106,489742,0,26552886,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
27573018,489742,0,26552886,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
28084129,489742,0,26552886,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
28584142,489742,0,26552886,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
29094880,489742,0,26552886,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
29604689,489742,0,26552886,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
30114192,489742,0,26552886,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
30621931,489742,0,26552886,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
31122064,489742,0,26552886,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
31632968,489742,0,26552886,31178243,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
32144229,489742,0,26552886,31178243,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
32653931,489742,0,26552886,31178243,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
33155456,489742,0,26552886,31178243,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
33666421,489742,0,26552886,31178243,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
34176931,489742,0,26552886,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
34684932,489742,0,26552886,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
35193157,489742,0,26552886,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
35703118,489742,0,26552886,0,304709676,304185356,304709679,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
35959113,489742,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
36464960,489742,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
36760622,489742,0,0,0,304709676,304185356,36274223,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
