timestamp,nav_state_timestamp,failsafe_timestamp,armed_time,takeoff_time,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
587288790,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
587789932,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
588300025,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
588800934,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
589301046,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
589813489,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
590324161,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
590834976,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
591346855,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
591856974,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
592368181,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
592879261,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
593389933,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
593899934,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
594409933,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
594920934,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
595428942,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
595938980,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
596447973,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
596957958,556798362,587288105,587287745,0,304709676,304185356,304644143,1,2,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
597313396,556798362,587288105,0,0,304709676,304185356,304644143,1,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
597821122,556798362,587288105,0,0,304709676,304185356,304644143,1,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
