timestamp,nav_state_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,latest_arming_reason,latest_disarming_reason
78980190,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
79485075,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
79991895,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
80498144,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
81004506,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
81513080,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
82019092,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
82526219,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
83033193,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
83539068,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
84046447,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
84553008,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
85059068,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
85566414,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
86073108,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
86581147,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
87088164,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
87595203,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
88102244,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
88609069,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
89115133,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
89621197,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
90128070,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
90636170,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
91143072,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
91650513,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
92156596,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
92663070,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
93170069,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
93676324,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
94183078,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
94690098,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
95198195,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
95704068,1468401,304545839,304152591,304545839,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
96133282,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
96639245,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
97147141,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
97653069,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
98160072,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
98667884,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
99173070,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
99680182,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
100186210,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
100692869,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
101200093,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
101707073,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
102214071,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
102723287,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
103229081,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
103735113,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
104243070,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
104749070,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
105256206,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
105762071,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
106270162,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
106781078,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
107288070,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
107794196,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
108301489,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
108808254,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
108819167,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
109325109,96133278,304545839,304152591,304545839,2,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
109402803,109402699,304545839,304152591,304545839,1,2,0,1,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
109909066,109402699,304545839,304152591,304545839,1,2,0,1,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
110415117,109402699,304545839,304152591,304545839,1,2,0,1,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
110537329,110537322,304545839,304152591,304480303,12,2,0,1,14,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8
111044110,110537322,304545839,304152591,304480303,12,2,0,1,14,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8
111551065,110537322,304545839,304152591,304480303,12,2,0,1,14,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8
112058121,110537322,304545839,304152591,304480303,12,2,0,1,14,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8
112565308,110537322,304545839,304152591,304480303,12,2,0,1,14,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8
113071256,110537322,304545839,304152591,304480303,12,2,0,1,14,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8
113577096,110537322,304545839,304152591,304480303,12,2,0,1,14,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8
113830356,113830217,304545839,304152591,304480303,2,1,0,0,14,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9
113845152,113830217,304545839,304152623,33947695,2,1,0,0,14,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9
114349096,113830217,304545839,304152623,33947695,2,1,0,0,14,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9
