timestamp,nav_state_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,latest_arming_reason,latest_disarming_reason
36015693,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
36517094,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
37025227,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
37532434,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
38039086,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
38545191,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
39052135,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
39559110,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
40066085,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
40572136,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
41080077,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
41587472,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
42094114,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
42600143,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
43106465,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
43612106,1256466,304545839,304152591,304545839,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
43788182,1256466,304545839,304152591,304545839,0,1,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
44289141,1256466,304545839,304152623,304545839,0,1,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
