timestamp,nav_state_timestamp,failsafe_timestamp,armed_time,takeoff_time,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
652660772,649545165,0,652660575,0,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
653165279,649545165,0,652660575,0,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
653675158,649545165,0,652660575,0,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
654185174,649545165,0,652660575,0,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
654695974,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
655206931,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
655717137,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
656225976,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
656726089,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
657236972,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
657746976,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
658247078,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
658747969,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
659257419,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
659757940,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
660267930,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
660768305,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
661275683,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
661778932,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
662285396,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
662794217,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
663295912,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
663800014,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
664310932,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
664818972,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
665323177,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
665833010,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
666342332,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
666851973,649545165,0,652660575,654196326,304709676,304185356,304709679,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
