timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
211738688,38014357,-23.5560894,-46.7302175,-0.15273628,0.2784037,0.398508,0.028382463,0.013951349,0.0,-0.0201267,-0.009852534,0.005165046,0.014132125,0.022342067,0.015924282,-0.0028365706,-0.0025801063,-0.017935585,-0.011702307,2.6401877,-0.0011773442,720.133,0.1,0.23879233,0.38921043,0.127454,0.10509438,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
211748730,38014357,-23.5560894,-46.7302175,-0.15287873,0.27846047,0.39852887,0.028382463,0.013951349,0.0,-0.020041136,-0.009882711,0.0051919306,0.014030612,0.022342067,0.015924282,-0.0028365706,-0.007484139,-0.009231262,0.012854851,2.640186,-0.0011773442,720.133,0.1,0.23965204,0.38987696,0.12790312,0.10528957,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
211838922,38014357,-23.5560894,-46.7302175,-0.15425083,0.27873373,0.39924923,0.028382463,0.013951349,0.0,-0.020631352,-0.009969394,0.005255407,0.013509164,0.022342067,0.015924282,-0.0028365706,-0.013814768,-0.009439006,0.013372356,2.640159,-0.0011773442,720.133,0.1,0.24763057,0.39107996,0.13197352,0.10651744,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
211939156,38014357,-23.5560894,-46.7302175,-0.15531294,0.27960822,0.40021312,0.028382463,0.013951349,0.0,-0.019929819,-0.009502551,0.005029321,0.012886235,0.022342067,0.015924282,-0.0028365706,-0.024248019,0.008090577,-0.0029660969,2.6401334,-0.0011773442,720.133,0.1,0.23889475,0.3886032,0.1275328,0.105043925,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
212039390,38014357,-23.5560894,-46.7302175,-0.15645221,0.28018844,0.40123892,0.028382463,0.013951349,0.0,-0.019683361,-0.008936344,0.005238596,0.012789361,0.022342067,0.015924282,-0.0028365706,0.01058239,-0.018647246,0.00078844256,2.6401358,-0.0011773442,720.133,0.1,0.2477426,0.3904614,0.13205343,0.106463246,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
212139625,38014357,-23.5560894,-46.7302175,-0.15709598,0.28123233,0.4013721,0.028382463,0.013951349,0.0,-0.01936407,-0.008365359,0.004860991,0.011272818,0.022342067,0.015924282,-0.0028365706,0.00012310738,0.008318882,-0.0027647272,2.6401784,-0.0011773442,720.133,0.1,0.23898754,0.38800013,0.12759644,0.10499267,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
212239859,38014357,-23.5560894,-46.7302175,-0.15787312,0.28191826,0.4014049,0.028382463,0.013951349,0.0,-0.018865777,-0.0082374895,0.004833522,0.010203255,0.022342067,0.015924282,-0.0028365706,-0.0018635145,-0.010498927,0.012184804,2.6402388,-0.0011773442,720.133,0.1,0.24784344,0.3922966,0.13211778,0.106681794,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
212340093,38014357,-23.5560894,-46.7302175,-0.15852518,0.2829552,0.4028785,0.028382463,0.013951349,0.0,-0.018622719,-0.008356063,0.004947524,0.010776729,0.022342067,0.015924282,-0.0028365706,-0.008207394,-0.0040102247,0.005748793,2.6403394,-0.0011773442,720.133,0.1,0.23901272,0.3897974,0.12756918,0.10518891,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
212440327,38014357,-23.5560894,-46.7302175,-0.15931872,0.28371182,0.40369675,0.028382463,0.013951349,0.0,-0.018608177,-0.008196765,0.0047353636,0.0103436075,0.022342067,0.015924282,-0.0028365706,0.014046021,-0.032388516,-0.009890265,2.6403975,-0.0011773442,720.133,0.1,0.24786627,0.39167535,0.13208893,0.106613345,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
212540561,38014357,-23.5560894,-46.7302175,-0.15985249,0.2849602,0.40383342,0.028382463,0.013951349,0.0,-0.018066129,-0.007992906,0.004738029,0.009497942,0.022342067,0.015924282,-0.0028365706,-0.002314858,0.004325091,0.0074902847,2.6404498,-0.0011773442,720.133,0.1,0.23893172,0.38916892,0.12745406,0.105106495,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
