timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
629823325,629822179,17070433,-23.5560604,-46.730193,0.57824254,-1.3477198,0.19599766,7.213618e-05,-0.0012098117,0.0,-0.014784316,0.00017504886,0.0037779708,0.0010511265,-0.0014130457,-0.011625316,0.1118697,-0.02674139,-0.010497453,-0.013140321,-2.4478023,0.03650107,726.0748,0.1,0.27032644,0.39037052,0.13391337,0.10620758,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
629923049,629922077,17070433,-23.5560604,-46.730193,0.5713899,-1.3449063,0.19641955,7.213618e-05,-0.0012098117,0.0,-0.016212428,-0.000822533,0.0041414155,0.0018250546,-0.0014130457,-0.011625316,0.1118697,-0.025756836,-0.027048372,0.012303686,-2.447781,0.03650107,726.0748,0.10280289,0.26171166,0.39030066,0.12943883,0.10497103,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
630023193,630021976,17070433,-23.5560604,-46.730193,0.56444603,-1.3415891,0.19786245,7.213618e-05,-0.0012098117,0.0,-0.016673991,-0.0023279593,0.0034357375,0.002381233,-0.0014130457,-0.011625316,0.1118697,0.34753036,-0.4622743,-0.35187134,-2.4465902,0.03650107,726.0748,0.10197836,0.27033243,0.39214846,0.13392648,0.10640672,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
630122823,630121874,17070433,-23.5560604,-46.730193,0.5575873,-1.3391355,0.19892257,7.213618e-05,-0.0012098117,0.0,-0.018789876,-0.0012142069,0.0048896354,0.004458938,-0.0014130457,-0.011625316,0.1118697,0.09366667,0.14836533,-0.16837838,-2.4473374,0.03650107,726.0748,0.1,0.26175,0.38963822,0.12945764,0.104902424,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
630222737,630221772,17070433,-23.5560604,-46.730193,0.55065936,-1.3373307,0.19930834,7.213618e-05,-0.0012098117,0.0,-0.014926323,-0.006761441,0.00290549,0.0023961535,-0.0014130457,-0.011625316,0.1118697,0.14526741,-0.3809178,-0.76444745,-2.448047,0.03650107,726.0748,0.1,0.2703736,0.39147466,0.13394424,0.10633487,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
630322645,630321680,17070433,-23.5560604,-46.730193,0.5441484,-1.3352214,0.19930337,7.213618e-05,-0.0012098117,0.0,-0.013014806,-0.0033374347,0.004267857,0.003247741,-0.0014130457,-0.011625316,0.1118697,0.40935054,-0.40984088,-0.12431518,-2.4486642,0.03650107,726.0748,0.1,0.261852,0.3889752,0.12947269,0.10483291,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
630432988,630431559,17070433,-23.5560604,-46.730193,0.5371222,-1.3319134,0.19911467,7.213618e-05,-0.0012098117,0.0,-0.017952584,-0.0025267806,0.0018027468,0.00017863164,-0.0014130457,-0.011625316,0.1118697,-0.45554122,0.52705914,-1.107694,-2.4484475,0.03650107,726.0748,0.1,0.27137187,0.39147738,0.13442774,0.10645757,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
630522588,630521467,17070433,-23.5560604,-46.730193,0.5313457,-1.329769,0.19918182,7.213618e-05,-0.0012098117,0.0,-0.017955225,-0.008591048,-0.001480057,-0.003290711,-0.0014130457,-0.011625316,0.1118697,-0.16950873,0.28230923,-1.3695165,-2.4485352,0.03650107,726.0748,0.1,0.2619761,0.38831162,0.12953074,0.10476214,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
630632348,630631354,17070433,-23.5560604,-46.730193,0.52445287,-1.3278335,0.19929713,7.213618e-05,-0.0012098117,0.0,-0.021947667,-0.007854829,-0.002647017,-0.004442026,-0.0014130457,-0.011625316,0.1118697,-1.299591,0.007677806,-0.6963578,-2.4484253,0.03650107,726.0748,0.1,0.27150115,0.3908096,0.13447419,0.106386535,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
630722190,630721262,17070433,-23.5560604,-46.730193,0.51880497,-1.3266444,0.1996142,7.213618e-05,-0.0012098117,0.0,-0.020601144,-0.0135446265,-0.001622421,-0.0031017666,-0.0014130457,-0.011625316,0.1118697,1.0057285,-0.8585528,0.16945782,-2.4481905,0.03650107,726.0748,0.1014339,0.26211894,0.39006346,0.12955894,0.104953706,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
630822164,630821160,17070433,-23.5560604,-46.730193,0.512556,-1.3253224,0.19995642,7.213618e-05,-0.0012098117,0.0,-0.020447705,-0.0078928815,-0.0055279126,-0.006448445,-0.0014130457,-0.011625316,0.1118697,0.41874093,-0.7281761,-0.84441316,-2.448536,0.03650107,726.0748,0.10134536,0.27075666,0.3919085,0.13404278,0.106390536,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
630922369,630921059,17070433,-23.5560604,-46.730193,0.50788856,-1.3250332,0.19936664,7.213618e-05,-0.0012098117,0.0,0.011206233,-0.034415405,-0.022411685,-0.022703065,-0.0014130457,-0.011625316,0.1118697,0.6150004,-1.3385931,0.074726686,-2.4497201,0.03650107,726.0748,0.10346739,0.26234326,0.38940245,0.1296169,0.104888156,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
631021952,631020957,17070433,-23.5560604,-46.730193,0.50398093,-1.3249873,0.19714569,7.213618e-05,-0.0012098117,0.0,-0.00023473005,-0.011155674,-0.039033,-0.03862419,-0.0014130457,-0.011625316,0.1118697,-2.8220406,6.1125746,1.6820033,-2.4486294,0.03650107,726.0748,0.10568835,0.2709891,0.39123622,0.13423653,0.10631851,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
631132125,631130851,17070433,-23.5560604,-46.730193,0.50305635,-1.3263198,0.19034827,7.213618e-05,-0.0012098117,0.0,-0.008493062,0.0045479466,-0.1263372,-0.12360675,-0.0014130457,-0.011625316,0.1118697,-4.998009,11.452006,0.93005115,-2.4440265,0.03650107,726.0748,0.11935449,0.2634475,0.38940328,0.13046823,0.10502121,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
631221879,631220753,17070433,-23.5560604,-46.730193,0.5054167,-1.3300674,0.17823076,7.213618e-05,-0.0012098117,0.0,0.009029707,-0.06882872,-0.22005142,-0.21462475,-0.0014130457,-0.011625316,0.1118697,-3.6735091,-9.5793705,-4.86817,-2.4383702,0.03650107,726.0748,0.13147199,0.27126768,0.39056343,0.13500813,0.106260516,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
631331614,631330640,17070433,-23.5560604,-46.730193,0.50729764,-1.3350867,0.15252498,7.213618e-05,-0.0012098117,0.0,0.042961597,-0.07904097,-0.38512468,-0.37498337,-0.0014130457,-0.011625316,0.1118697,1.3309071,-10.448539,-5.128008,-2.4328246,0.03650107,726.0748,0.15717778,0.2636479,0.3887401,0.131491,0.104960404,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
631421535,631420549,17070433,-23.5560604,-46.730193,0.50876015,-1.3399667,0.115202166,7.213618e-05,-0.0012098117,0.0,0.07035478,-0.055991415,-0.566839,-0.5527143,-0.0014130457,-0.011625316,0.1118697,2.0346422,2.3763347,-0.26068306,-2.4302962,0.03650107,726.0748,0.1945006,0.27150175,0.39234072,0.13631406,0.10646379,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
631531656,631530436,17070433,-23.5560604,-46.730193,0.51687926,-1.3454665,0.04781502,7.213618e-05,-0.0012098117,0.0,0.10241983,-0.08970001,-0.8448306,-0.8229768,-0.0014130457,-0.011625316,0.1118697,-1.1315997,-4.8097024,-4.8164926,-2.4292512,0.03650107,726.0748,0.26188773,0.2637679,0.39048418,0.13307735,0.10515624,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
631621680,631620344,17070433,-23.5560604,-46.730193,0.5283401,-1.3490593,-0.033725604,7.213618e-05,-0.0012098117,0.0,0.13659634,-0.083374426,-1.1514505,-1.1253147,-0.0014130457,-0.011625316,0.1118697,-0.42215094,0.05319764,-5.9480295,-2.4436455,0.03650107,726.0748,0.34342837,0.27167988,0.3916629,0.1382914,0.10639725,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
631731203,631730231,17070433,-23.5560604,-46.730193,0.5423207,-1.3566309,-0.17944989,7.213618e-05,-0.0012098117,0.0,0.17396463,-0.115571395,-1.7097704,-1.6773527,-0.0014130457,-0.011625316,0.1118697,-1.1933943,3.9722803,-8.843343,-2.4580536,0.03650107,726.0748,0.48915264,0.2639008,0.38981608,0.13537179,0.10509026,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
631831122,631830129,17070433,-23.5560604,-46.730193,0.55555964,-1.3674846,-0.3655403,7.213618e-05,-0.0012098117,0.0,0.22629316,-0.15671022,-2.2680764,-2.2270093,-0.0014130457,-0.011625316,0.1118697,2.6986597,-0.41351965,-4.027385,-2.460577,0.03650107,726.0748,0.675243,0.27283415,0.3916621,0.14222184,0.106524944,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
631931003,631930027,17070433,-23.5560604,-46.730193,0.5717066,-1.3809576,-0.59242594,7.213618e-05,-0.0012098117,0.0,0.24184582,-0.2018394,-2.8333743,-2.7684937,-0.0014130457,-0.011625316,0.1118697,0.14705566,-2.7389798,-5.9417396,-2.4607658,0.03650107,726.0748,0.9021287,0.2641218,0.38915557,0.13907689,0.105023846,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
632030898,632029925,17070433,-23.5560604,-46.730193,0.59065145,-1.396529,-0.86358064,7.213618e-05,-0.0012098117,0.0,0.27269152,-0.21661836,-3.340708,-3.2470326,-0.0014130457,-0.011625316,0.1118697,4.887196,0.866219,-3.0089185,-2.4580228,0.03650107,726.0748,1.1732833,0.27322716,0.39099017,0.14615428,0.10645432,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
