timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
94852476,67945380,-23.5560474,-46.7301756,1.5665443,-2.764974,0.19734454,0.114678495,0.021751504,0.0,0.04665049,-0.04702911,0.026260136,0.036779895,0.19383177,-0.20637468,-0.03578843,-0.015470424,0.016171366,0.024788098,2.797051,-0.06965934,739.21533,0.1,0.24072298,0.3864712,0.1270146,0.09865429,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
94862498,67945380,-23.5560474,-46.7301756,1.5674344,-2.766613,0.19777621,0.114678495,0.021751504,0.0,0.046532094,-0.04707421,0.026298717,0.03687383,0.19383177,-0.20637468,-0.03578843,-0.011843088,0.025587589,0.0026801808,2.797057,-0.06965934,739.21533,0.1,0.24156596,0.3871026,0.12746356,0.098821744,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
94952707,67945380,-23.5560474,-46.7301756,1.5747377,-2.7795877,0.20194897,0.114678495,0.021751504,0.0,0.046700843,-0.047520213,0.02715111,0.038424227,0.19383177,-0.20637468,-0.03578843,0.046150837,0.0040190085,0.0061226604,2.7970686,-0.06965934,739.21533,0.1,0.24939358,0.3881003,0.13153407,0.09983343,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
95052939,67945380,-23.5560474,-46.7301756,1.5831819,-2.793806,0.20678243,0.114678495,0.021751504,0.0,0.047105785,-0.047636155,0.028212527,0.040317796,0.19383177,-0.20637468,-0.03578843,-0.015928866,0.035938054,0.013032137,2.7970896,-0.06965934,739.21533,0.1,0.24055326,0.3858444,0.12697898,0.09857771,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
95153170,67945380,-23.5560474,-46.7301756,1.5922358,-2.8084803,0.2112149,0.114678495,0.021751504,0.0,0.047445137,-0.047112357,0.029154683,0.041474845,0.19383177,-0.20637468,-0.03578843,0.008204031,0.01866297,0.001761127,2.797094,-0.06965934,739.21533,0.1,0.24922203,0.3874621,0.131497,0.09975357,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
95253403,67945380,-23.5560474,-46.7301756,1.601134,-2.8225443,0.21530448,0.114678495,0.021751504,0.0,0.048644252,-0.04778608,0.029695693,0.04184102,0.19383177,-0.20637468,-0.03578843,-0.009506131,0.0181127,0.019445749,2.7970986,-0.06965934,739.21533,0.1,0.24027112,0.38521725,0.12684825,0.09849136,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
95353633,67945380,-23.5560474,-46.7301756,1.611085,-2.8389275,0.21955451,0.114678495,0.021751504,0.0,0.049488556,-0.04839883,0.030534262,0.04257619,0.19383177,-0.20637468,-0.03578843,0.031394307,0.02388367,-0.00018915799,2.797104,-0.06965934,739.21533,0.1,0.24892722,0.38682315,0.13136415,0.09966386,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
95453876,67945380,-23.5560474,-46.7301756,1.6213872,-2.8550904,0.22379823,0.114678495,0.021751504,0.0,0.050432928,-0.049954418,0.031778026,0.04365418,0.19383177,-0.20637468,-0.03578843,0.005922813,0.013943168,0.019788021,2.7971013,-0.06965934,739.21533,0.1,0.2402179,0.38694867,0.12692027,0.09867241,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
95554097,67945380,-23.5560474,-46.7301756,1.6316117,-2.8706338,0.22849648,0.114678495,0.021751504,0.0,0.050739307,-0.050951786,0.032807067,0.044803765,0.19383177,-0.20637468,-0.03578843,-0.012235874,0.0439163,-0.009845099,2.7971113,-0.06965934,739.21533,0.1,0.24888477,0.38858157,0.13143773,0.09985219,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
95654328,67945380,-23.5560474,-46.7301756,1.6426744,-2.8874977,0.23263149,0.114678495,0.021751504,0.0,0.05097999,-0.051981628,0.03361267,0.045101613,0.19383177,-0.20637468,-0.03578843,-0.009690198,0.046007697,0.0029399074,2.7971125,-0.06965934,739.21533,0.1,0.24023564,0.38633597,0.12705745,0.09861927,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
