timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
1493274475,1493273501,159444046,-23.5560083,-46.73010370000001,-1.9270602,-8.166977,-3.2617373,0.00059244025,-0.004986074,0.0,0.0050057154,0.043709993,-0.019419927,-0.033482157,0.010183221,-0.022645034,-0.026750553,-0.0048521818,-0.003176711,-0.022148652,-1.032466,0.04950648,721.53467,0.10208368,0.26863664,0.39287162,0.13504712,0.10714528,inf,inf,inf,inf,1,1,1,1,2,0,2,1,8,1,1,1,0
1493284466,1493283482,159444046,-23.5560083,-46.73010370000001,-1.9266424,-8.166433,-3.2620883,0.00059244025,-0.004986074,0.0,0.0049224044,0.04385279,-0.01941717,-0.03349469,0.010183221,-0.022645034,-0.026750553,-0.018571982,0.028761476,0.00044855571,-1.0324706,0.04950648,721.53467,0.102249384,0.26955587,0.39355767,0.13550249,0.10734321,inf,inf,inf,inf,1,1,1,1,2,0,2,1,8,1,1,1,0
1493374328,1493373392,159444046,-23.5560083,-46.73010370000001,-1.920545,-8.161732,-3.2658691,0.00059244025,-0.004986074,0.0,0.005424937,0.044341322,-0.02100039,-0.035742998,0.010183221,-0.022645034,-0.026750553,-0.011002803,0.016194416,-0.0044218744,-1.0324975,0.04950648,721.53467,0.10162401,0.2598925,0.39031982,0.13053901,0.105634816,inf,inf,inf,inf,1,1,1,1,2,0,2,1,8,1,1,1,0
1493474214,1493473263,159444046,-23.5560083,-46.73010370000001,-1.915292,-8.156766,-3.2704306,0.00059244025,-0.004986074,0.0,0.0063517382,0.044776153,-0.023036484,-0.03863325,0.010183221,-0.022645034,-0.026750553,0.38004074,-0.007080379,-0.036067653,-1.0324315,0.04950648,721.53467,0.10119009,0.2687902,0.3921873,0.13505523,0.10706773,inf,inf,inf,inf,1,1,1,1,2,0,2,1,8,1,1,1,0
1493574091,1493573148,159444046,-23.5560083,-46.73010370000001,-1.9076674,-8.150855,-3.2756433,0.00059244025,-0.004986074,0.0,0.0075886897,0.044312414,-0.024506204,-0.041325796,0.010183221,-0.022645034,-0.026750553,0.0702581,-0.05149721,0.037279744,-1.0330241,0.04950648,721.53467,0.1,0.26002446,0.38964695,0.13054731,0.105560236,inf,inf,inf,inf,1,1,1,1,2,0,2,1,8,1,1,1,0
1493674133,1493673032,159444046,-23.5560083,-46.73010370000001,-1.901286,-8.14513,-3.2809095,0.00059244025,-0.004986074,0.0,0.006836699,0.045698564,-0.027637022,-0.04537929,0.010183221,-0.022645034,-0.026750553,-0.42194718,0.12086282,-0.12001606,-1.0318629,0.04950648,721.53467,0.100995064,0.26891884,0.3915026,0.13506562,0.106989756,inf,inf,inf,inf,1,1,1,1,2,0,2,1,8,1,1,1,0
1493774043,1493772917,159444046,-23.5560083,-46.73010370000001,-1.8937336,-8.1394005,-3.285542,0.00059244025,-0.004986074,0.0,0.0076338677,0.04458995,-0.028427772,-0.046195958,0.010183221,-0.022645034,-0.026750553,-0.09489261,0.07459051,0.052310884,-1.0319213,0.04950648,721.53467,0.103203535,0.2601352,0.38898182,0.13055539,0.10548737,inf,inf,inf,inf,1,1,1,1,2,0,2,1,8,1,1,1,0
1493873729,1493872802,159444046,-23.5560083,-46.73010370000001,-1.8876686,-8.133944,-3.2898064,0.00059244025,-0.004986074,0.0,0.005324121,0.048126027,-0.029826285,-0.047137916,0.010183221,-0.022645034,-0.026750553,-0.6273973,0.33283365,-0.024494933,-1.0322769,0.04950648,721.53467,0.10473037,0.26902607,0.393294,0.13506532,0.10718977,inf,inf,inf,inf,1,1,1,1,2,0,2,1,8,1,1,1,0
1493973629,1493972687,159444046,-23.5560083,-46.73010370000001,-1.8790652,-8.127526,-3.293546,0.00059244025,-0.004986074,0.0,0.009895436,0.04152492,-0.03070997,-0.046991978,0.010183221,-0.022645034,-0.026750553,0.76412266,-1.321634,-0.25113717,-1.0323591,0.04950648,721.53467,0.10620022,0.260192,0.39073658,0.13055065,0.10567824,inf,inf,inf,inf,1,1,1,1,2,0,2,1,8,1,1,1,0
1494073497,1494072570,159444046,-23.5560083,-46.73010370000001,-1.8719128,-8.121378,-3.2971454,0.00059244025,-0.004986074,0.0,0.008802824,0.047549393,-0.03481511,-0.049863167,0.010183221,-0.022645034,-0.026750553,-0.09930305,-0.116864435,-0.62295973,-1.0321614,0.04950648,721.53467,0.10685253,0.26907814,0.39261228,0.13506855,0.10711365,inf,inf,inf,inf,1,1,1,1,2,0,2,1,8,1,1,1,0
