timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
43303439,0,0.0,0.0,0.0,0.0,-0.6734148,2.8076522e-07,1.0974578e-06,0.0,0.00987956,0.00013610996,-0.066528335,-0.09234115,5.60186e-05,0.00021896604,0.0,0.043247446,-0.02696954,-0.003424215,-1.1439399,0.002866852,0.0,0.10436231,0.2939412,0.5307571,0.17172866,0.1462447,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
43313448,0,0.0,0.0,0.0,0.0,-0.67455375,2.8076522e-07,1.0974578e-06,0.0,0.01017776,-0.00013752384,-0.06663968,-0.092652105,5.60186e-05,0.00021896604,0.0,0.041843094,-0.046653867,-0.013274137,-1.1439139,0.002866852,0.0,0.10483134,0.2953087,0.5319092,0.17225341,0.14644279,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
43403657,0,0.0,0.0,0.0,0.0,-0.683231,2.8076522e-07,1.0974578e-06,0.0,0.008343571,-0.0018621507,-0.06651698,-0.09268416,5.60186e-05,0.00021896604,0.0,-0.008180643,0.0053373985,-0.013592142,-1.1438128,0.002866852,0.0,0.11021662,0.3079119,0.5299474,0.1770001,0.14610912,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
43513912,0,0.0,0.0,0.0,0.0,-0.69227725,2.8076522e-07,1.0974578e-06,0.0,0.009575936,0.0007598586,-0.06774329,-0.09246656,5.60186e-05,0.00021896604,0.0,0.003085245,-0.0007642472,0.027534904,-1.1435497,0.002866852,0.0,0.11330795,0.29528573,0.53029853,0.17221792,0.14617436,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
43604121,0,0.0,0.0,0.0,0.0,-0.6997072,2.8076522e-07,1.0974578e-06,0.0,0.0084759975,-0.0015321742,-0.06853058,-0.0921777,5.60186e-05,0.00021896604,0.0,-0.005506333,-0.001549439,-0.042747043,-1.1436238,0.002866852,0.0,0.11301011,0.30788592,0.53451675,0.17696248,0.14690065,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
43714377,0,0.0,0.0,0.0,0.0,-0.7090749,2.8076522e-07,1.0974578e-06,0.0,0.008819321,0.00013917843,-0.06942761,-0.092080675,5.60186e-05,0.00021896604,0.0,0.03188609,0.0038142623,0.003107921,-1.14351,0.002866852,0.0,0.11388183,0.29526302,0.53487414,0.1721875,0.14696638,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
43814610,0,0.0,0.0,0.0,0.0,-0.7162155,2.8076522e-07,1.0974578e-06,0.0,0.007926445,-0.0010798263,-0.07039846,-0.09085809,5.60186e-05,0.00021896604,0.0,-0.008319863,-0.022207098,-0.021508284,-1.143651,0.002866852,0.0,0.114902675,0.30929303,0.53408325,0.17746112,0.14683668,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
43904820,0,0.0,0.0,0.0,0.0,-0.72327834,2.8076522e-07,1.0974578e-06,0.0,0.007945162,-0.0015184908,-0.07102254,-0.090249844,5.60186e-05,0.00021896604,0.0,-0.007157969,0.026356222,0.0053704665,-1.1436744,0.002866852,0.0,0.11534089,0.29387438,0.5321219,0.17163551,0.146504,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
44015076,0,0.0,0.0,0.0,0.0,-0.7301486,2.8076522e-07,1.0974578e-06,0.0,0.009054495,-0.00012672064,-0.07132515,-0.08742434,5.60186e-05,0.00021896604,0.0,-0.008411427,-0.022751097,-0.020586153,-1.1439137,0.002866852,0.0,0.12006384,0.30926815,0.5324831,0.1774316,0.1465705,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
44105285,0,0.0,0.0,0.0,0.0,-0.73575294,2.8076522e-07,1.0974578e-06,0.0,0.008454207,-0.0012786927,-0.0716969,-0.08550489,5.60186e-05,0.00021896604,0.0,0.029975139,0.0077985055,-0.019869639,-1.1439748,0.002866852,0.0,0.11435586,0.2938534,0.5305485,0.1716075,0.14624332,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
44205557,0,0.0,0.0,0.0,0.0,-0.7437691,2.8076522e-07,1.0974578e-06,0.0,0.009457799,0.0016943408,-0.07258597,-0.08576973,5.60186e-05,0.00021896604,0.0,0.021138057,0.010531414,0.013161911,-1.1442027,0.002866852,0.0,0.1153782,0.30781212,0.52975255,0.17687316,0.14610958,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
44305751,0,0.0,0.0,0.0,0.0,-0.75137717,2.8076522e-07,1.0974578e-06,0.0,0.009577531,-0.0009967962,-0.07282682,-0.085016444,5.60186e-05,0.00021896604,0.0,0.026926441,-0.014416536,-0.0154902795,-1.1443962,0.002866852,0.0,0.1157431,0.2938331,0.5351419,0.17158076,0.14703721,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
44405983,0,0.0,0.0,0.0,0.0,-0.7596861,2.8076522e-07,1.0974578e-06,0.0,0.0103391465,-0.00057303667,-0.07379765,-0.0857474,5.60186e-05,0.00021896604,0.0,0.013640883,0.035201598,-0.021393798,-1.1444604,0.002866852,0.0,0.113343835,0.30778912,0.5343414,0.1768442,0.14690343,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
44506216,0,0.0,0.0,0.0,0.0,-0.76467067,2.8076522e-07,1.0974578e-06,0.0,0.010734054,0.00042984355,-0.07329356,-0.081737116,5.60186e-05,0.00021896604,0.0,0.020669056,-0.015077805,-0.0055853953,-1.1446216,0.002866852,0.0,0.12339103,0.29381335,0.53355235,0.1715535,0.14677235,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
44606449,0,0.0,0.0,0.0,0.0,-0.7692279,2.8076522e-07,1.0974578e-06,0.0,0.010619944,-0.0014591025,-0.07310229,-0.07806578,5.60186e-05,0.00021896604,0.0,-0.0256426,0.018098308,-0.0459654,-1.144691,0.002866852,0.0,0.12073201,0.30776656,0.53277475,0.17681293,0.14664374,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
44706681,0,0.0,0.0,0.0,0.0,-0.7730516,2.8076522e-07,1.0974578e-06,0.0,0.011743453,-9.5415744e-05,-0.07340515,-0.07451939,5.60186e-05,0.00021896604,0.0,-0.036978073,0.013608836,0.0015088189,-1.1449106,0.002866852,0.0,0.12479609,0.29379392,0.53198147,0.1715248,0.14651042,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
44806914,0,0.0,0.0,0.0,0.0,-0.7745195,2.8076522e-07,1.0974578e-06,0.0,0.011045719,-0.0025226725,-0.07242545,-0.06784493,5.60186e-05,0.00021896604,0.0,-0.030378899,-0.036331914,-0.0035494275,-1.1449693,0.002866852,0.0,0.13066703,0.30774432,0.53119934,0.1767837,0.1463796,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
44907147,0,0.0,0.0,0.0,0.0,-0.7752818,2.8076522e-07,1.0974578e-06,0.0,0.010931787,-0.002112384,-0.07179691,-0.06155991,5.60186e-05,0.00021896604,0.0,0.03755434,-0.009314524,-0.0032998272,-1.1452216,0.002866852,0.0,0.13028198,0.29377487,0.53042835,0.1714996,0.14625132,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
45007391,0,0.0,0.0,0.0,0.0,-0.77548605,2.8076522e-07,1.0974578e-06,0.0,0.011074221,-0.0022488653,-0.07107729,-0.055312004,5.60186e-05,0.00021896604,0.0,-0.012019258,-0.012599426,0.014661148,-1.1453353,0.002866852,0.0,0.1315248,0.30772278,0.5296418,0.17675593,0.14611824,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
45107614,0,0.0,0.0,0.0,0.0,-0.7752486,2.8076522e-07,1.0974578e-06,0.0,0.010983123,-0.0034485147,-0.06976528,-0.04874664,5.60186e-05,0.00021896604,0.0,-0.023926837,0.026342811,0.009785855,-1.1455629,0.002866852,0.0,0.12802911,0.2937564,0.5350364,0.17147447,0.14704612,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
45207845,0,0.0,0.0,0.0,0.0,-0.7741537,2.8076522e-07,1.0974578e-06,0.0,0.011182992,-0.0024849034,-0.068557635,-0.042179447,5.60186e-05,0.00021896604,0.0,-0.0005647785,-0.0050096395,-0.020557446,-1.1456168,0.002866852,0.0,0.12762755,0.3077018,0.53424454,0.17673069,0.14691287,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
45308076,0,0.0,0.0,0.0,0.0,-0.77333856,2.8076522e-07,1.0974578e-06,0.0,0.010787342,-0.0044650217,-0.06762186,-0.036811613,5.60186e-05,0.00021896604,0.0,0.0009372218,-0.020860385,-0.016123675,-1.1458123,0.002866852,0.0,0.12646061,0.29373854,0.53343743,0.1714494,0.14677495,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
45408311,0,0.0,0.0,0.0,0.0,-0.77347654,2.8076522e-07,1.0974578e-06,0.0,0.010607383,-0.0030966182,-0.06684348,-0.033090543,5.60186e-05,0.00021896604,0.0,0.0014424494,0.0106123695,0.001167014,-1.1458396,0.002866852,0.0,0.12445831,0.3076814,0.53264177,0.17670456,0.14663973,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
45508543,0,0.0,0.0,0.0,0.0,-0.77433085,2.8076522e-07,1.0974578e-06,0.0,0.010735003,-0.004007343,-0.066874444,-0.03120085,5.60186e-05,0.00021896604,0.0,0.02149029,-0.015322294,-0.011195629,-1.1460382,0.002866852,0.0,0.124854624,0.29372105,0.53185755,0.17142583,0.14650726,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
45608776,0,0.0,0.0,0.0,0.0,-0.77493346,2.8076522e-07,1.0974578e-06,0.0,0.010840109,-0.0036561242,-0.06600952,-0.02845323,5.60186e-05,0.00021896604,0.0,0.033215865,0.007812714,-0.016896542,-1.1462281,0.002866852,0.0,0.12151581,0.30766162,0.53105795,0.17668134,0.1463701,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
45709009,0,0.0,0.0,0.0,0.0,-0.775083,2.8076522e-07,1.0974578e-06,0.0,0.010896317,-0.0035189602,-0.06507025,-0.025440712,5.60186e-05,0.00021896604,0.0,0.0050551803,-0.003920505,-0.011206778,-1.1463931,0.002866852,0.0,0.12695497,0.29370424,0.5302697,0.17140621,0.14623564,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
