timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
30632740,0,0.0,0.0,0.0,0.0,0.11503967,3.0712837e-07,2.9485847e-07,0.0,-0.015065523,-0.0045651966,0.012982433,-0.021369776,6.1168765e-05,5.8725047e-05,0.0,-0.0059709423,0.002588162,0.0020198158,2.0766888,0.0021900635,0.0,0.1,0.32252222,0.53155875,0.18707483,0.14678006,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
30642756,0,0.0,0.0,0.0,0.0,0.114815146,3.0712837e-07,2.9485847e-07,0.0,-0.0149430055,-0.0045409556,0.012996391,-0.02135133,6.1168765e-05,5.8725047e-05,0.0,0.021484425,0.006271172,-0.013712525,2.0766783,0.0021900635,0.0,0.1,0.3240636,0.53271276,0.18764614,0.14697944,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
30732959,0,0.0,0.0,0.0,0.0,0.112953275,3.0712837e-07,2.9485847e-07,0.0,-0.014585513,-0.0045817494,0.012534915,-0.021596387,6.1168765e-05,5.8725047e-05,0.0,0.0026397868,-0.0074944193,0.008122068,2.076624,0.0021900635,0.0,0.1,0.30726066,0.5308188,0.18112044,0.14668033,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
30833184,0,0.0,0.0,0.0,0.0,0.11130138,3.0712837e-07,2.9485847e-07,0.0,-0.014893263,-0.004519164,0.012078751,-0.021390835,6.1168765e-05,5.8725047e-05,0.0,0.002471295,-0.001071735,0.010404613,2.07653,0.0021900635,0.0,0.1,0.32226253,0.5300908,0.18678276,0.1465812,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
30933410,0,0.0,0.0,0.0,0.0,0.11017677,3.0712837e-07,2.9485847e-07,0.0,-0.015527266,-0.0043088696,0.012118271,-0.02021858,6.1168765e-05,5.8725047e-05,0.0,-0.029696073,0.009819146,-0.006114979,2.0765977,0.0021900635,0.0,0.10128449,0.3070412,0.5293746,0.18086089,0.14648272,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
31033635,0,0.0,0.0,0.0,0.0,0.10978342,3.0712837e-07,2.9485847e-07,0.0,-0.015976353,-0.004065972,0.01216906,-0.018462079,6.1168765e-05,5.8725047e-05,0.0,0.012710653,0.0006664,-0.007468008,2.0766811,0.0021900635,0.0,0.1,0.32201618,0.5286432,0.18651116,0.14637761,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
31133861,0,0.0,0.0,0.0,0.0,0.10859633,3.0712837e-07,2.9485847e-07,0.0,-0.016423775,-0.00394078,0.012210544,-0.017657436,6.1168765e-05,5.8725047e-05,0.0,0.002900142,-0.010790722,0.0070369085,2.0769114,0.0021900635,0.0,0.10114879,0.30683297,0.5340598,0.18061423,0.14732395,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
31234089,0,0.0,0.0,0.0,0.0,0.10742238,3.0712837e-07,2.9485847e-07,0.0,-0.017623892,-0.004253298,0.011647191,-0.01752583,6.1168765e-05,5.8725047e-05,0.0,-0.022965092,-0.0144322375,-0.010475396,2.0770879,0.0021900635,0.0,0.10108203,0.32178238,0.5333253,0.18625133,0.14721571,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
31334312,0,0.0,0.0,0.0,0.0,0.10593674,3.0712837e-07,2.9485847e-07,0.0,-0.017603386,-0.003860208,0.01140449,-0.01736333,6.1168765e-05,5.8725047e-05,0.0,-0.010203085,0.008164188,0.0056318403,2.0772986,0.0021900635,0.0,0.10342158,0.3066352,0.5326015,0.18037885,0.14710811,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
31434558,0,0.0,0.0,0.0,0.0,0.10601084,3.0712837e-07,2.9485847e-07,0.0,-0.018354243,-0.0036942193,0.010949636,-0.015924249,6.1168765e-05,5.8725047e-05,0.0,0.0013117457,0.007942055,0.011006145,2.0774777,0.0021900635,0.0,0.10417904,0.32156032,0.5318882,0.18600516,0.14700124,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
