timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
582560546,68850062,-23.5559976,-46.730231,0.61716,-1.3692443,1.6196976,0.013677565,-0.016088942,0.0,-0.020956298,-0.018302606,0.017067472,0.011691569,-0.00050672423,-0.003880524,-0.006607488,0.027247144,-0.0072259433,-0.0031685266,-0.7594677,-0.011352624,724.07733,0.1,0.22795323,0.38786632,0.1252363,0.10267029,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
582570557,68850062,-23.5559976,-46.730231,0.61663824,-1.3694942,1.6196281,0.013677565,-0.016088942,0.0,-0.020892553,-0.018200008,0.017131453,0.011569078,-0.00050672423,-0.003880524,-0.006607488,0.018286608,0.00085751887,0.017508067,-0.75946254,-0.011352624,724.07733,0.1,0.22880365,0.38851875,0.12568462,0.10285525,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
582660809,68850062,-23.5559976,-46.730231,0.6124632,-1.3715914,1.6193265,0.013677565,-0.016088942,0.0,-0.020099621,-0.01749944,0.016922966,0.010102779,-0.00050672423,-0.003880524,-0.006607488,0.02360225,-0.019221207,-0.001853681,-0.7594227,-0.011352624,724.07733,0.1,0.23669936,0.3896264,0.12975058,0.10400018,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
582760998,68850062,-23.5559976,-46.730231,0.60749745,-1.3736423,1.619488,0.013677565,-0.016088942,0.0,-0.01942468,-0.016980464,0.01665505,0.009146558,-0.00050672423,-0.003880524,-0.006607488,0.017081937,0.0030680487,-0.01826268,-0.7593889,-0.011352624,724.07733,0.1,0.2279786,0.38722798,0.12527987,0.102606185,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
582861227,68850062,-23.5559976,-46.730231,0.602908,-1.3754939,1.6206738,0.013677565,-0.016088942,0.0,-0.01868474,-0.016817112,0.017111821,0.009951273,-0.00050672423,-0.003880524,-0.006607488,0.017338516,0.0048245024,0.0016713527,-0.7594243,-0.011352624,724.07733,0.1,0.23672874,0.39140192,0.12979557,0.10419757,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
582961462,68850062,-23.5559976,-46.730231,0.5978459,-1.3776047,1.6215085,0.013677565,-0.016088942,0.0,-0.018386142,-0.016354054,0.017050715,0.009842139,-0.00050672423,-0.003880524,-0.006607488,0.020552317,-0.0070549226,-0.01728676,-0.75946265,-0.011352624,724.07733,0.1,0.22800264,0.38897628,0.12531757,0.102796756,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
583061695,68850062,-23.5559976,-46.730231,0.5930345,-1.3797363,1.6210049,0.013677565,-0.016088942,0.0,-0.018519208,-0.016235013,0.017014148,0.008435872,-0.00050672423,-0.003880524,-0.006607488,0.013541954,0.0057591293,-0.005074023,-0.7595308,-0.011352624,724.07733,0.1,0.2367563,0.3907475,0.12983431,0.10412966,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
583161927,68850062,-23.5559976,-46.730231,0.5877776,-1.3818563,1.6211662,0.013677565,-0.016088942,0.0,-0.018479219,-0.015997885,0.01704744,0.007881152,-0.00050672423,-0.003880524,-0.006607488,0.0008477606,-0.005491954,-0.0020325445,-0.7595605,-0.011352624,724.07733,0.1,0.2280252,0.38833123,0.12535071,0.10273075,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
583262158,68850062,-23.5559976,-46.730231,0.5828041,-1.3838571,1.6212176,0.013677565,-0.016088942,0.0,-0.018688584,-0.015524573,0.016907407,0.0070882016,-0.00050672423,-0.003880524,-0.006607488,0.02531058,0.012877274,0.0031190724,-0.7596209,-0.011352624,724.07733,0.1,0.236782,0.3900996,0.12986748,0.10406241,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
583362391,68850062,-23.5559976,-46.730231,0.5776206,-1.3860348,1.6207879,0.013677565,-0.016088942,0.0,-0.018403936,-0.015780626,0.016333131,0.0054571987,-0.00050672423,-0.003880524,-0.006607488,0.021093767,-0.0030176528,0.0058773793,-0.75966525,-0.011352624,724.07733,0.1,0.2280463,0.3876925,0.12537836,0.10266544,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
