timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
18629929,18628969,17070433,-23.5560604,-46.730193,0.0074558123,0.014085488,-0.44657472,7.213618e-05,-0.0012098117,0.0,0.0071176235,-0.005160732,-0.034042478,-0.0046478105,-0.0014130457,-0.011625316,0.1118697,0.024213694,-0.01434302,-0.0132328,-2.4929268,0.046928264,726.0748,0.1007064,0.2807461,0.47086927,0.15539055,0.1253562,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
18639937,18638955,17070433,-23.5560604,-46.730193,0.007520241,0.014223846,-0.44671232,7.213618e-05,-0.0012098117,0.0,0.0070539163,-0.00493004,-0.034150764,-0.004831516,-0.0014130457,-0.011625316,0.1118697,-0.006767185,0.018107899,-0.016438592,-2.4929452,0.046928264,726.0748,0.10052168,0.2813874,0.471365,0.15590847,0.1254364,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
18730279,18728871,17070433,-23.5560604,-46.730193,0.008329051,0.016580652,-0.44803613,7.213618e-05,-0.0012098117,0.0,0.0071958345,-0.004833849,-0.034310684,-0.0057282583,-0.0014130457,-0.011625316,0.1118697,0.008787468,-0.012800696,0.0034477776,-2.4930632,0.046928264,726.0748,0.100004256,0.26627636,0.46460497,0.14932257,0.12119618,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
18829988,18828780,17070433,-23.5560604,-46.730193,0.009203984,0.018702777,-0.4508885,7.213618e-05,-0.0012098117,0.0,0.00749043,-0.004270277,-0.034585584,-0.008156682,-0.0014130457,-0.011625316,0.1118697,0.004865242,-0.009760939,0.026629146,-2.4931214,0.046928264,726.0748,0.1,0.27270946,0.465543,0.15482691,0.12185011,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
18929878,18928683,17070433,-23.5560604,-46.730193,0.010687407,0.022080151,-0.45429048,7.213618e-05,-0.0012098117,0.0,0.007883951,-0.0031768682,-0.034789532,-0.010817668,-0.0014130457,-0.011625316,0.1118697,-0.28549054,0.085430674,0.07104139,-2.4927638,0.046928264,726.0748,0.1,0.25967246,0.4596131,0.14916404,0.11808481,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
19029777,19028588,17070433,-23.5560604,-46.730193,0.012192082,0.025221132,-0.4577261,7.213618e-05,-0.0012098117,0.0,0.010141181,-0.0015118949,-0.034621935,-0.012869108,-0.0014130457,-0.011625316,0.1118697,0.4007088,-0.0039009973,0.34601197,-2.4932222,0.046928264,726.0748,0.1,0.26654005,0.45704162,0.15511955,0.118576795,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
19129913,19128495,17070433,-23.5560604,-46.730193,0.014052019,0.02940111,-0.4604175,7.213618e-05,-0.0012098117,0.0,0.007210411,-0.0014222458,-0.03340112,-0.012940163,-0.0014130457,-0.011625316,0.1118697,-0.73375076,0.16664577,0.25509578,-2.493173,0.046928264,726.0748,0.1,0.25459987,0.45152324,0.14966878,0.115148805,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
19229348,19228401,17070433,-23.5560604,-46.730193,0.015941005,0.033106543,-0.46312264,7.213618e-05,-0.0012098117,0.0,0.010448729,0.0023308909,-0.038526326,-0.01927058,-0.0014130457,-0.011625316,0.1118697,-0.5644334,-0.73844767,-1.2722949,-2.4931839,0.046928264,726.0748,0.1,0.26188615,0.44948938,0.15599105,0.115660466,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
19329283,19328317,17070433,-23.5560604,-46.730193,0.017518355,0.03770199,-0.46475565,7.213618e-05,-0.0012098117,0.0,0.006456492,0.0065366174,-0.033765335,-0.014341461,-0.0014130457,-0.011625316,0.1118697,-0.525779,0.48131573,1.469888,-2.493677,0.046928264,726.0748,0.10335246,0.25073907,0.44434023,0.150535,0.11252972,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
19434559,19433206,17070433,-23.5560604,-46.730193,0.018909927,0.041955803,-0.46655518,7.213618e-05,-0.0012098117,0.0,0.009440787,0.006027884,-0.035785493,-0.016347097,-0.0014130457,-0.011625316,0.1118697,-0.12690906,0.1468871,1.5389909,-2.4935865,0.046928264,726.0748,0.10187,0.25842634,0.4427613,0.1572495,0.11306527,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
