timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
598121578,68850062,-23.5559976,-46.730231,-0.050787155,-1.7862492,1.6015861,0.013677565,-0.016088942,0.0,-0.0152518,-0.017388865,0.043081112,0.032433853,-0.00050672423,-0.003880524,-0.006607488,-0.0018114235,-0.014473227,-0.008948711,-0.7608829,-0.011352624,724.07733,0.1,0.22462511,0.38656977,0.12339162,0.1020615,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
598131603,68850062,-23.5559976,-46.730231,-0.05113732,-1.7867515,1.6021144,0.013677565,-0.016088942,0.0,-0.015423637,-0.017559577,0.043034013,0.032591004,-0.00050672423,-0.003880524,-0.006607488,-0.014991419,-0.004904309,-0.014831914,-0.76087815,-0.011352624,724.07733,0.1,0.22545414,0.3872161,0.12383746,0.102245964,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
598221809,68850062,-23.5559976,-46.730231,-0.05398604,-1.7908285,1.6064801,0.013677565,-0.016088942,0.0,-0.015773622,-0.018737845,0.044085145,0.034932744,-0.00050672423,-0.003880524,-0.006607488,0.013416759,0.0029076356,0.0017563752,-0.7608728,-0.011352624,724.07733,0.1,0.23315535,0.3907131,0.12787677,0.10365371,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
598322090,68850062,-23.5559976,-46.730231,-0.05693117,-1.7949345,1.610869,0.013677565,-0.016088942,0.0,-0.016197953,-0.018913358,0.045143496,0.036746826,-0.00050672423,-0.003880524,-0.006607488,0.007384974,0.02218701,0.02913352,-0.7608102,-0.011352624,724.07733,0.1,0.22464485,0.38830763,0.12343411,0.10224697,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
598422273,68850062,-23.5559976,-46.730231,-0.060490977,-1.79949,1.614819,0.013677565,-0.016088942,0.0,-0.01659864,-0.019508619,0.045902412,0.03764737,-0.00050672423,-0.003880524,-0.006607488,-0.0065894844,0.0061711357,0.0030804386,-0.7608156,-0.011352624,724.07733,0.1,0.23317859,0.39006025,0.12792024,0.103584364,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
598522505,68850062,-23.5559976,-46.730231,-0.06370267,-1.8036072,1.6185099,0.013677565,-0.016088942,0.0,-0.0165065,-0.020045076,0.046977628,0.03850227,-0.00050672423,-0.003880524,-0.006607488,-0.006592376,0.011164556,0.0030506775,-0.7607708,-0.011352624,724.07733,0.1,0.22466382,0.3876722,0.12347167,0.10218174,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
598622740,68850062,-23.5559976,-46.730231,-0.06735515,-1.8082896,1.6221229,0.013677565,-0.016088942,0.0,-0.016887538,-0.019765392,0.048098527,0.039253082,-0.00050672423,-0.003880524,-0.006607488,-0.027817661,0.010045712,0.0067361444,-0.76083624,-0.011352624,724.07733,0.1,0.23320061,0.3894138,0.12795788,0.10351595,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
598722969,68850062,-23.5559976,-46.730231,-0.07073117,-1.8126385,1.6256365,0.013677565,-0.016088942,0.0,-0.016792268,-0.020316584,0.048710898,0.03938651,-0.00050672423,-0.003880524,-0.006607488,0.008976498,0.008407737,0.010692317,-0.7608954,-0.011352624,724.07733,0.1,0.22478063,0.38704094,0.12359281,0.10212806,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
598823202,68850062,-23.5559976,-46.730231,-0.074243374,-1.817329,1.6299521,0.013677565,-0.016088942,0.0,-0.016719723,-0.020889739,0.04931514,0.04027782,-0.00050672423,-0.003880524,-0.006607488,0.010519395,0.0045526773,0.013351002,-0.7609761,-0.011352624,724.07733,0.1,0.23333077,0.3887803,0.12808022,0.10346121,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
598923436,68850062,-23.5559976,-46.730231,-0.07730224,-1.8215709,1.6341684,0.013677565,-0.016088942,0.0,-0.016203104,-0.02221765,0.050070602,0.041140016,-0.00050672423,-0.003880524,-0.006607488,0.0061911796,-0.038353026,0.0034097943,-0.76098365,-0.011352624,724.07733,0.1,0.22478873,0.38640967,0.12360434,0.10206206,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
