timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
28658019,28656609,24365757,-23.556075099999997,-46.7301685,0.18056875,-0.13236037,-0.24285838,-0.0011925638,-0.0009897093,0.0,0.018976616,-0.01258458,0.0053669643,0.014876358,-0.004191629,0.006005254,0.030742407,-0.011301463,-0.0013377331,-0.008174759,-2.5850296,0.00060547964,733.92365,0.1,0.29913935,0.40246642,0.14860243,0.102611504,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0
28667598,28666596,24365757,-23.556075099999997,-46.7301685,0.18165344,-0.13323763,-0.24293049,-0.0011925638,-0.0009897093,0.0,0.01920211,-0.012941615,0.0052152835,0.014506911,-0.004191629,0.006005254,0.030742407,0.00658077,-0.030402647,-0.020149209,-2.5850403,0.00060547964,733.92365,0.1,0.2999309,0.4030871,0.14916411,0.10276386,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0
28757640,28756509,24365757,-23.556075099999997,-46.7301685,0.1901722,-0.1401039,-0.24343394,-0.0011925638,-0.0009897093,0.0,0.02079356,-0.014095538,0.0053560515,0.012929083,-0.004191629,0.006005254,0.030742407,0.015665777,-0.0070243594,-0.022168277,-2.5850327,0.00060547964,733.92365,0.1,0.30736202,0.40334794,0.15426719,0.103631295,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0
28857404,28856429,24365757,-23.556075099999997,-46.7301685,0.20348313,-0.15057561,-0.24396172,-0.0011925638,-0.0009897093,0.0,0.02279012,-0.015742837,0.0055131344,0.011380347,-0.004191629,0.006005254,0.030742407,-0.016651446,-0.013889202,0.02065813,-2.5848951,0.00060547964,733.92365,0.1,0.29722422,0.40304008,0.14879575,0.10228107,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0
28957510,28956316,24365757,-23.556075099999997,-46.7301685,0.2134832,-0.15835965,-0.24580404,-0.0011925638,-0.0009897093,0.0,0.024870416,-0.015384733,0.0045175995,0.007610913,-0.004191629,0.006005254,0.030742407,0.3396942,-0.13281943,0.10178955,-2.5851784,0.00060547964,733.92365,0.1,0.3056135,0.40400377,0.15444835,0.103348866,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0
29057185,29056220,24365757,-23.556075099999997,-46.7301685,0.22782257,-0.16928636,-0.24714832,-0.0011925638,-0.0009897093,0.0,0.025425553,-0.018741773,0.004522842,0.0056208535,-0.004191629,0.006005254,0.030742407,-0.13623779,0.037906177,-0.19563031,-2.5831685,0.00060547964,733.92365,0.1,0.2955013,0.40106568,0.14886656,0.1018143,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0
29157185,29156123,24365757,-23.556075099999997,-46.7301685,0.2386697,-0.1773038,-0.24834019,-0.0011925638,-0.0009897093,0.0,0.029402832,-0.019797765,0.0038111412,0.003280514,-0.004191629,0.006005254,0.030742407,0.41027355,-0.5119875,0.031556737,-2.5840366,0.00060547964,733.92365,0.1,0.30403805,0.40207025,0.1544951,0.102914914,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0
29256985,29256027,24365757,-23.556075099999997,-46.7301685,0.25305614,-0.18874805,-0.24919215,-0.0011925638,-0.0009897093,0.0,0.034064107,-0.0205712,0.00080578023,-0.0008540639,-0.004191629,0.006005254,0.030742407,0.8526158,0.21981405,-0.40372354,-2.5841858,0.00060547964,733.92365,0.1,0.29393238,0.39920145,0.14882264,0.10144556,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0
29356901,29355930,24365757,-23.556075099999997,-46.7301685,0.26396275,-0.19733575,-0.25106257,-0.0011925638,-0.0009897093,0.0,0.02954233,-0.020382239,0.00914692,0.005518338,-0.004191629,0.006005254,0.030742407,-0.2322411,-0.23057313,0.68463176,-2.5841932,0.00060547964,733.92365,0.1,0.30259812,0.40025768,0.15440913,0.102581054,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0
29456972,29455832,24365757,-23.556075099999997,-46.7301685,0.27704865,-0.20828123,-0.25374702,-0.0011925638,-0.0009897093,0.0,0.033944864,-0.023906551,0.0043142466,-0.001724647,-0.004191629,0.006005254,0.030742407,0.3471594,0.47660595,1.4742789,-2.584183,0.00060547964,733.92365,0.1,0.29248473,0.3974524,0.14868788,0.10116742,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0
