timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
557612367,557611198,17070433,-23.5560604,-46.730193,2.6944706,-2.398093,-0.13513231,7.213618e-05,-0.0012098117,0.0,0.010199402,0.052450713,0.031274475,0.021044888,-0.0014130457,-0.011625316,0.1118697,-0.018951189,0.0039360737,0.01981675,-2.5880892,0.03650107,726.0748,0.1,0.2796108,0.3913035,0.1348017,0.10569328,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
557712119,557711092,17070433,-23.5560604,-46.730193,2.6962414,-2.3893435,-0.13396499,7.213618e-05,-0.0012098117,0.0,0.009450823,0.052474514,0.032700956,0.021967666,-0.0014130457,-0.011625316,0.1118697,-0.008872551,-0.00913191,0.0018697268,-2.5881248,0.03650107,726.0748,0.1,0.27112132,0.38882354,0.13031949,0.10420865,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
557821931,557820988,17070433,-23.5560604,-46.730193,2.697292,-2.3790853,-0.13192216,7.213618e-05,-0.0012098117,0.0,0.008544013,0.05277189,0.03422112,0.02355134,-0.0014130457,-0.011625316,0.1118697,0.23210004,0.008265797,0.112480484,-2.5887904,0.03650107,726.0748,0.1,0.28054503,0.39130172,0.13524081,0.10581062,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
557911832,557910889,17070433,-23.5560604,-46.730193,2.69824,-2.3712046,-0.12982972,7.213618e-05,-0.0012098117,0.0,0.009591964,0.05406189,0.035069894,0.024762923,-0.0014130457,-0.011625316,0.1118697,0.011652018,0.33787915,0.3590271,-2.5874128,0.03650107,726.0748,0.1,0.2711957,0.38815916,0.13031156,0.10413538,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
558012193,558010787,17070433,-23.5560604,-46.730193,2.6995528,-2.3624203,-0.12701836,7.213618e-05,-0.0012098117,0.0,0.0094284,0.051521692,0.033221453,0.023585277,-0.0014130457,-0.011625316,0.1118697,0.575073,-0.3719177,-0.24319023,-2.5882552,0.03650107,726.0748,0.1,0.27974072,0.3899525,0.1347893,0.10553902,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
558111859,558110685,17070433,-23.5560604,-46.730193,2.7003064,-2.3543918,-0.12395306,7.213618e-05,-0.0012098117,0.0,0.004136706,0.053405672,0.035098594,0.026123898,-0.0014130457,-0.011625316,0.1118697,-0.994811,-0.47500765,-0.063892275,-2.5873964,0.03650107,726.0748,0.1,0.2712623,0.38989127,0.13030125,0.10431674,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
558211520,558210583,17070433,-23.5560604,-46.730193,2.7002466,-2.3464324,-0.1207549,7.213618e-05,-0.0012098117,0.0,0.0013006274,0.05345054,0.039126184,0.030715128,-0.0014130457,-0.011625316,0.1118697,-0.40181547,0.055598132,-0.7250951,-2.588311,0.03650107,726.0748,0.1,0.27981025,0.39171514,0.13478163,0.10573123,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
558311447,558310482,17070433,-23.5560604,-46.730193,2.700472,-2.339424,-0.11818483,7.213618e-05,-0.0012098117,0.0,0.0061511016,0.051153146,0.04279009,0.034232806,-0.0014130457,-0.011625316,0.1118697,0.4554133,0.17622127,2.1020198,-2.58801,0.03650107,726.0748,0.1,0.27129138,0.38922206,0.13028982,0.10424344,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
558411302,558410386,17070433,-23.5560604,-46.730193,2.7006578,-2.332775,-0.11681592,7.213618e-05,-0.0012098117,0.0,0.0012316469,0.052411847,0.032301966,0.022466853,-0.0014130457,-0.011625316,0.1118697,-0.7904416,0.336749,-0.5451089,-2.5882022,0.03650107,726.0748,0.1,0.2798408,0.3910261,0.13478255,0.10565002,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
558521245,558520266,17070433,-23.5560604,-46.730193,2.6997764,-2.325515,-0.114987776,7.213618e-05,-0.0012098117,0.0,-0.0008325717,0.042555477,0.0387573,0.028118987,-0.0014130457,-0.011625316,0.1118697,0.12935527,-1.8451123,1.4988585,-2.5879576,0.03650107,726.0748,0.1,0.27205583,0.38920355,0.13073418,0.10436041,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
558611080,558610174,17070433,-23.5560604,-46.730193,2.6981852,-2.319378,-0.11365686,7.213618e-05,-0.0012098117,0.0,0.0005438528,0.049998112,0.0356073,0.024528468,-0.0014130457,-0.011625316,0.1118697,0.5237054,1.4005321,0.54059637,-2.587792,0.03650107,726.0748,0.1,0.2797724,0.39034563,0.13473289,0.10557303,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
558721001,558720068,17070433,-23.5560604,-46.730193,2.6956856,-2.3124335,-0.111987434,7.213618e-05,-0.0012098117,0.0,-0.0013275025,0.05424303,0.034733802,0.023378544,-0.0014130457,-0.011625316,0.1118697,0.38789746,0.8897195,0.6265728,-2.588599,0.03650107,726.0748,0.1,0.27196336,0.38853317,0.13069108,0.10428649,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
558810894,558809971,17070433,-23.5560604,-46.730193,2.692998,-2.3073673,-0.11073519,7.213618e-05,-0.0012098117,0.0,-0.0080646435,0.042267464,0.025084177,0.013537975,-0.0014130457,-0.011625316,0.1118697,-0.63800067,-0.8652562,-1.4731005,-2.5883648,0.03650107,726.0748,0.1,0.2796782,0.39211112,0.13473532,0.105768874,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
558921015,558919860,17070433,-23.5560604,-46.730193,2.6895165,-2.301103,-0.10944365,7.213618e-05,-0.0012098117,0.0,-0.009107044,0.041581538,0.024958242,0.013088849,-0.0014130457,-0.011625316,0.1118697,-0.30605358,-0.25577334,1.2258538,-2.5886064,0.03650107,726.0748,0.1,0.2718527,0.39027452,0.13070157,0.104471505,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
559010680,559009767,17070433,-23.5560604,-46.730193,2.6861818,-2.295666,-0.10883901,7.213618e-05,-0.0012098117,0.0,-0.0064259507,0.03919941,0.035032235,0.022657467,-0.0014130457,-0.011625316,0.1118697,1.1172917,-0.7230287,1.5706413,-2.5880976,0.03650107,726.0748,0.1,0.27956587,0.39142585,0.13472125,0.10568971,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
559110573,559109665,17070433,-23.5560604,-46.730193,2.6827807,-2.2902727,-0.10830434,7.213618e-05,-0.0012098117,0.0,-0.012429617,0.038124736,0.029150844,0.016385471,-0.0014130457,-0.011625316,0.1118697,0.24776219,-0.7580396,2.435048,-2.587821,0.03650107,726.0748,0.1,0.27085912,0.38893998,0.13024518,0.104205266,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
559220485,559219552,17070433,-23.5560604,-46.730193,2.6791863,-2.2845855,-0.10838561,7.213618e-05,-0.0012098117,0.0,-0.011230544,0.037384838,0.021412687,0.008027534,-0.0014130457,-0.011625316,0.1118697,0.032919277,-0.08137124,-0.44051725,-2.588212,0.03650107,726.0748,0.1,0.28028294,0.39141393,0.13513151,0.10580604,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
559310622,559309461,17070433,-23.5560604,-46.730193,2.676286,-2.2799077,-0.10882699,7.213618e-05,-0.0012098117,0.0,-0.014907399,0.035994902,0.013918539,-0.00012408438,-0.0014130457,-0.011625316,0.1118697,-0.5322324,-0.50322473,-1.1295907,-2.5879357,0.03650107,726.0748,0.1,0.27071872,0.38826615,0.13019872,0.10413113,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
559420518,559419348,17070433,-23.5560604,-46.730193,2.6721678,-2.2734408,-0.11053233,7.213618e-05,-0.0012098117,0.0,-0.017752849,0.034210406,0.0063052177,-0.009153567,-0.0014130457,-0.011625316,0.1118697,0.08718557,-0.19949861,-0.710989,-2.587592,0.03650107,726.0748,0.1,0.28014064,0.39072755,0.13515745,0.10572825,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1,0
