timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
547032720,547031734,159444046,-23.5560083,-46.73010370000001,-0.20123407,-1.1136624,-2.8224509,0.00059244025,-0.004986074,0.0,-0.010242384,-0.009365001,-0.0034133627,-0.009535719,0.010183221,-0.022645034,-0.026750553,-0.013870755,-0.022531422,-0.002393831,-1.1652257,-0.011911286,721.53467,0.1,0.28911582,0.39347658,0.13743912,0.10719459,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
547132714,547131625,159444046,-23.5560083,-46.73010370000001,-0.20219551,-1.1165156,-2.822841,0.00059244025,-0.004986074,0.0,-0.010307215,-0.009660303,-0.0030472446,-0.008598819,0.010183221,-0.022645034,-0.026750553,-0.0061022057,-0.0053597623,0.014235155,-1.1652157,-0.011911286,721.53467,0.101511955,0.28045815,0.3909183,0.13295293,0.10568419,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
547232648,547231520,159444046,-23.5560083,-46.73010370000001,-0.20319417,-1.1189132,-2.8235755,0.00059244025,-0.004986074,0.0,-0.010742625,-0.009426129,-0.004402158,-0.009804092,0.010183221,-0.022645034,-0.026750553,-0.16926244,0.32045865,-0.33435208,-1.1650957,-0.011911286,721.53467,0.10031152,0.28926262,0.39278868,0.13746129,0.107118934,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
547332752,547331415,159444046,-23.5560083,-46.73010370000001,-0.2050627,-1.1209224,-2.8250785,0.00059244025,-0.004986074,0.0,-0.012139597,-0.0085802525,-0.0022144353,-0.008227301,0.010183221,-0.022645034,-0.026750553,0.11952487,-0.07175326,0.047022182,-1.1650747,-0.011911286,721.53467,0.1,0.28061524,0.3902419,0.1329776,0.105611324,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
547432657,547431309,159444046,-23.5560083,-46.73010370000001,-0.20692895,-1.1224757,-2.8268495,0.00059244025,-0.004986074,0.0,-0.011272713,-0.010211982,-0.005014827,-0.011799766,0.010183221,-0.022645034,-0.026750553,-0.26339316,0.050639417,-0.16311625,-1.1651367,-0.011911286,721.53467,0.1,0.28942057,0.3921005,0.13748547,0.10704268,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
547532343,547531204,159444046,-23.5560083,-46.73010370000001,-0.20875882,-1.1230007,-2.828973,0.00059244025,-0.004986074,0.0,-0.0149618015,-0.0064360006,-0.0075193373,-0.015194405,0.010183221,-0.022645034,-0.026750553,-0.8240586,0.19623195,-0.16820413,-1.1649436,-0.011911286,721.53467,0.1,0.28078175,0.38956532,0.13300198,0.10553796,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
547632930,547631108,159444046,-23.5560083,-46.73010370000001,-0.21050137,-1.1231972,-2.8312855,0.00059244025,-0.004986074,0.0,-0.010958021,-0.0073906053,-0.007987624,-0.01647177,0.010183221,-0.022645034,-0.026750553,0.2579911,0.2371896,-0.06877352,-1.164647,-0.011911286,721.53467,0.1,0.28958812,0.39141238,0.13752003,0.10696599,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
547732346,547730996,159444046,-23.5560083,-46.73010370000001,-0.21161981,-1.1248763,-2.8324487,0.00059244025,-0.004986074,0.0,-0.010572923,-0.007885822,-0.008159578,-0.016106112,0.010183221,-0.022645034,-0.026750553,0.91097265,-0.5114539,-0.056143373,-1.1646905,-0.011911286,721.53467,0.10198641,0.2809567,0.39132008,0.13303918,0.105729595,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
547831946,547830898,159444046,-23.5560083,-46.73010370000001,-0.21266775,-1.1264923,-2.8336518,0.00059244025,-0.004986074,0.0,-0.01399953,-0.006847042,-0.011195038,-0.018579649,0.010183221,-0.022645034,-0.026750553,0.049155444,-0.83863807,-0.32490402,-1.1647695,-0.011911286,721.53467,0.10141325,0.28976426,0.39319903,0.13755493,0.10716678,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
547932090,547930781,159444046,-23.5560083,-46.73010370000001,-0.21364312,-1.1286325,-2.835359,0.00059244025,-0.004986074,0.0,-0.015654024,-0.005202682,-0.011819072,-0.019028515,0.010183221,-0.022645034,-0.026750553,-0.631052,0.06400776,0.221591,-1.1646042,-0.011911286,721.53467,0.10122204,0.281139,0.39064705,0.13307223,0.10565791,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
548032034,548030675,159444046,-23.5560083,-46.73010370000001,-0.21467382,-1.1305331,-2.8373013,0.00059244025,-0.004986074,0.0,-0.016342273,-0.005750488,-0.014663485,-0.021733617,0.010183221,-0.022645034,-0.026750553,-0.9844828,0.24991606,0.07780918,-1.164655,-0.011911286,721.53467,0.10151315,0.28994805,0.3925145,0.13759066,0.10709186,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
548131540,548130570,159444046,-23.5560083,-46.73010370000001,-0.21438617,-1.1332033,-2.8394413,0.00059244025,-0.004986074,0.0,-0.013028437,-0.0074811056,-0.01839846,-0.025244616,0.010183221,-0.022645034,-0.026750553,-0.17774783,0.16742845,-0.087268,-1.1647918,-0.011911286,721.53467,0.1020751,0.28132787,0.3899739,0.13310428,0.10558574,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
548231435,548230465,159444046,-23.5560083,-46.73010370000001,-0.21410155,-1.135591,-2.8416326,0.00059244025,-0.004986074,0.0,-0.013567182,-0.0073528583,-0.020142708,-0.026636275,0.010183221,-0.022645034,-0.026750553,-0.70606595,0.7233909,-0.14202641,-1.1649809,-0.011911286,721.53467,0.102645874,0.29013848,0.3918297,0.13762568,0.10701622,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
548331504,548330359,159444046,-23.5560083,-46.73010370000001,-0.21340314,-1.1386694,-2.8437376,0.00059244025,-0.004986074,0.0,-0.011140638,-0.008108325,-0.02165646,-0.027581993,0.010183221,-0.022645034,-0.026750553,-0.31082588,0.61757225,-0.015878167,-1.1649728,-0.011911286,721.53467,0.10340333,0.28155148,0.38929227,0.13314599,0.105510585,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
548431226,548430253,159444046,-23.5560083,-46.73010370000001,-0.21298581,-1.1412944,-2.8460138,0.00059244025,-0.004986074,0.0,-0.012380429,-0.008929254,-0.022913344,-0.028253078,0.010183221,-0.022645034,-0.026750553,-1.065759,0.2510725,0.04099379,-1.1651299,-0.011911286,721.53467,0.103708744,0.29036415,0.3936106,0.13766536,0.107214734,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
548531438,548530148,159444046,-23.5560083,-46.73010370000001,-0.2127721,-1.1440034,-2.8484106,0.00059244025,-0.004986074,0.0,-0.0073222644,-0.008848618,-0.023572104,-0.028458871,0.010183221,-0.022645034,-0.026750553,0.52193725,0.3589546,-0.15503323,-1.165061,-0.011911286,721.53467,0.10355568,0.2817764,0.3910453,0.13318314,0.10570242,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
548636193,548635037,159444046,-23.5560083,-46.73010370000001,-0.21287309,-1.1462578,-2.8510869,0.00059244025,-0.004986074,0.0,-0.008575593,-0.0076127658,-0.025594957,-0.030049624,0.010183221,-0.022645034,-0.026750553,-0.3853172,0.29696903,0.1559489,-1.1651895,-0.011911286,721.53467,0.10389328,0.29059067,0.39292136,0.1376973,0.10713886,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
548736106,548734932,159444046,-23.5560083,-46.73010370000001,-0.21171027,-1.1495314,-2.8532343,0.00059244025,-0.004986074,0.0,-0.00794339,-0.008145784,-0.02510495,-0.028655095,0.010183221,-0.022645034,-0.026750553,-0.4327715,0.4127274,0.3591769,-1.1651943,-0.011911286,721.53467,0.10513234,0.28202656,0.39037582,0.13337709,0.10563135,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
548835761,548834826,159444046,-23.5560083,-46.73010370000001,-0.21072124,-1.1524515,-2.855434,0.00059244025,-0.004986074,0.0,-0.0043311757,-0.008172925,-0.026832659,-0.02958975,0.010183221,-0.022645034,-0.026750553,0.33080778,1.1778891,0.16828243,-1.1651604,-0.011911286,721.53467,0.104794025,0.29084954,0.3922488,0.13789247,0.107066795,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
548935882,548934721,159444046,-23.5560083,-46.73010370000001,-0.21069281,-1.1561917,-2.8568695,0.00059244025,-0.004986074,0.0,-0.005360228,-0.010614269,-0.029425437,-0.030619277,0.010183221,-0.022645034,-0.026750553,0.63791203,0.8151951,-0.40468138,-1.1650168,-0.011911286,721.53467,0.10714769,0.2823115,0.38971385,0.13339368,0.10556162,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
549035565,549034615,159444046,-23.5560083,-46.73010370000001,-0.21100858,-1.1594235,-2.858509,0.00059244025,-0.004986074,0.0,-0.0069623822,-0.0124687115,-0.029154386,-0.029112998,0.010183221,-0.022645034,-0.026750553,0.4988419,0.4889901,-0.043369044,-1.1650324,-0.011911286,721.53467,0.10619879,0.29113615,0.39157528,0.13791135,0.10699356,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
549135597,549134510,159444046,-23.5560083,-46.73010370000001,-0.21156605,-1.1621801,-2.860249,0.00059244025,-0.004986074,0.0,-0.008699114,-0.0131482845,-0.030454403,-0.029248413,0.010183221,-0.022645034,-0.026750553,0.18645072,0.22129716,-0.040400945,-1.1652898,-0.011911286,721.53467,0.10631275,0.28258932,0.38905105,0.13340564,0.10549095,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
549235326,549234405,159444046,-23.5560083,-46.73010370000001,-0.21233837,-1.1643555,-2.8623288,0.00059244025,-0.004986074,0.0,-0.008454636,-0.014542656,-0.029425152,-0.02751589,0.010183221,-0.022645034,-0.026750553,0.07791658,-0.53821254,-0.11592551,-1.165265,-0.011911286,721.53467,0.10555053,0.29141504,0.39336196,0.13792548,0.107193455,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
549335210,549334299,159444046,-23.5560083,-46.73010370000001,-0.21098484,-1.1667644,-2.8635142,0.00059244025,-0.004986074,0.0,-0.0068237092,-0.01395423,-0.030976556,-0.027472178,0.010183221,-0.022645034,-0.026750553,1.1067501,-0.38636923,0.08311834,-1.1652254,-0.011911286,721.53467,0.10814595,0.2828897,0.39080954,0.13342114,0.10568392,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
549435200,549434194,159444046,-23.5560083,-46.73010370000001,-0.20978098,-1.1687847,-2.8650217,0.00059244025,-0.004986074,0.0,-0.009794351,-0.0133528365,-0.03129786,-0.0266436,0.010183221,-0.022645034,-0.026750553,-0.3510266,-0.2651758,0.2535472,-1.1651602,-0.011911286,721.53467,0.10681701,0.29171655,0.3926828,0.13793802,0.10711929,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
549534998,549534088,159444046,-23.5560083,-46.73010370000001,-0.20800295,-1.1711957,-2.8667264,0.00059244025,-0.004986074,0.0,-0.008996272,-0.011814324,-0.034123726,-0.028512944,0.010183221,-0.022645034,-0.026750553,-0.32003164,0.26869076,-0.41532698,-1.1649479,-0.011911286,721.53467,0.10694289,0.2831805,0.39014128,0.13343702,0.10561241,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
549634942,549633982,159444046,-23.5560083,-46.73010370000001,-0.20674084,-1.1732638,-2.8691878,0.00059244025,-0.004986074,0.0,-0.00809574,-0.011991586,-0.033843268,-0.028055333,0.010183221,-0.022645034,-0.026750553,0.15655212,0.115331545,-0.163886,-1.1649127,-0.011911286,721.53467,0.105119705,0.2920079,0.39201143,0.13795938,0.10704665,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
549734792,549733880,159444046,-23.5560083,-46.73010370000001,-0.2044698,-1.1775544,-2.873451,0.00059244025,-0.004986074,0.0,-0.006785742,-0.012600781,-0.03472579,-0.030508406,0.010183221,-0.022645034,-0.026750553,0.3067725,0.008048797,-0.080323465,-1.1650846,-0.011911286,721.53467,0.100901365,0.2834913,0.38948053,0.13346173,0.10554209,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
549835157,549833771,159444046,-23.5560083,-46.73010370000001,-0.20254241,-1.1815103,-2.8779693,0.00059244025,-0.004986074,0.0,-0.006740544,-0.014206048,-0.03585177,-0.033068884,0.010183221,-0.022645034,-0.026750553,-0.20119865,-0.29316747,0.13087742,-1.1652974,-0.011911286,721.53467,0.10186815,0.29231927,0.3913305,0.13797301,0.10697055,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
549934807,549933666,159444046,-23.5560083,-46.73010370000001,-0.19944881,-1.1859531,-2.8823159,0.00059244025,-0.004986074,0.0,-0.0046535297,-0.014466806,-0.039742224,-0.0377843,0.010183221,-0.022645034,-0.026750553,-0.13902645,-0.53811723,0.1802399,-1.1653991,-0.011911286,721.53467,0.10326624,0.2837912,0.39124066,0.13347246,0.10573413,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
550034744,550033560,159444046,-23.5560083,-46.73010370000001,-0.19690165,-1.1896917,-2.8868551,0.00059244025,-0.004986074,0.0,-0.0038194377,-0.010510842,-0.04517415,-0.043773312,0.010183221,-0.022645034,-0.026750553,-0.13820727,0.50785655,-0.17468666,-1.1655507,-0.011911286,721.53467,0.10396528,0.29261917,0.3931226,0.1379896,0.10717191,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
550134637,550133455,159444046,-23.5560083,-46.73010370000001,-0.19323401,-1.1945399,-2.8919098,0.00059244025,-0.004986074,0.0,0.0008344323,-0.012816879,-0.051901743,-0.050885126,0.010183221,-0.022645034,-0.026750553,0.2681246,0.33053496,-0.2756357,-1.1657121,-0.011911286,721.53467,0.104893446,0.28408143,0.39057425,0.13350874,0.105662875,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
550234546,550233349,159444046,-23.5560083,-46.73010370000001,-0.19011779,-1.1987162,-2.8974817,0.00059244025,-0.004986074,0.0,0.0008541682,-0.013263622,-0.05640573,-0.055666503,0.010183221,-0.022645034,-0.026750553,0.31843367,0.3918698,0.052177925,-1.1655486,-0.011911286,721.53467,0.10563016,0.29290986,0.39244446,0.13803594,0.10709716,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
550334166,550333243,159444046,-23.5560083,-46.73010370000001,-0.18585803,-1.2043817,-2.902299,0.00059244025,-0.004986074,0.0,0.0014664762,-0.014980673,-0.05715215,-0.055602223,0.010183221,-0.022645034,-0.026750553,-0.024500472,0.03542743,0.002630164,-1.165284,-0.011911286,721.53467,0.108719826,0.2843628,0.3899072,0.13354722,0.105590925,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
550434055,550433138,159444046,-23.5560083,-46.73010370000001,-0.18222052,-1.2093667,-2.9072952,0.00059244025,-0.004986074,0.0,0.0024811665,-0.014990229,-0.05905027,-0.056828596,0.010183221,-0.022645034,-0.026750553,0.24526957,0.36515212,0.11882296,-1.1653495,-0.011911286,721.53467,0.10817337,0.29319096,0.39176577,0.13805625,0.10702188,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
550534104,550533032,159444046,-23.5560083,-46.73010370000001,-0.17885032,-1.2149583,-2.911718,0.00059244025,-0.004986074,0.0,0.0020953268,-0.016148355,-0.059598986,-0.05615996,0.010183221,-0.022645034,-0.026750553,0.047478303,0.34289476,-0.14233069,-1.1655383,-0.011911286,721.53467,0.10992813,0.2846366,0.38923126,0.13356118,0.10551596,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
550633950,550632926,159444046,-23.5560083,-46.73010370000001,-0.17625415,-1.2197225,-2.9164267,0.00059244025,-0.004986074,0.0,0.0015771101,-0.017219944,-0.060599286,-0.05632092,0.010183221,-0.022645034,-0.026750553,-0.44864392,0.104466476,0.28526437,-1.1656691,-0.011911286,721.53467,0.108845234,0.2934633,0.39355108,0.13806559,0.10722023,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
550733735,550732820,159444046,-23.5560083,-46.73010370000001,-0.17230915,-1.2247753,-2.9204204,0.00059244025,-0.004986074,0.0,0.0047421493,-0.017474754,-0.062133536,-0.056229226,0.010183221,-0.022645034,-0.026750553,-0.41441426,0.022982446,0.039769683,-1.1657602,-0.011911286,721.53467,0.111426115,0.28493103,0.39098853,0.13356827,0.10570756,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0
