timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
1792369648,391159525,-23.556119699999996,-46.7301347,10.902941,-6.669775,11.393481,0.050272733,0.052439343,0.0,-0.0196078,0.0002179851,-0.004217358,-0.005473998,0.07749023,0.048337087,0.05838525,-0.0040900963,0.023206446,-0.018923327,-1.0536326,-0.004804967,728.66846,0.102394104,0.23648353,0.39082164,0.12958857,0.10463513,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1792379675,391159525,-23.556119699999996,-46.7301347,10.902981,-6.6697903,11.393532,0.050272733,0.052439343,0.0,-0.019405916,0.00022162811,-0.004281397,-0.005409104,0.07749023,0.048337087,0.05838525,0.00037829162,0.0036866183,-0.009130926,-1.0536447,-0.004804967,728.66846,0.102303505,0.2373864,0.39149228,0.1300433,0.10482338,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1792479948,391159525,-23.556119699999996,-46.7301347,10.90411,-6.66938,11.393675,0.050272733,0.052439343,0.0,-0.018706964,0.0028268897,-0.0041699344,-0.0044218907,0.07749023,0.048337087,0.05838525,-0.029913431,0.016167166,-0.0029517517,-1.0536447,-0.004804967,728.66846,0.10198212,0.22844216,0.38903764,0.12541057,0.103380576,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1792580186,391159525,-23.556119699999996,-46.7301347,10.90538,-6.6685534,11.394331,0.050272733,0.052439343,0.0,-0.018563777,0.0033467128,-0.0042603817,-0.0032932842,0.07749023,0.048337087,0.05838525,-0.04161086,-0.038313527,-0.01021419,-1.0536182,-0.004804967,728.66846,0.10238075,0.23721248,0.39083478,0.12992732,0.104732804,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1792680446,391159525,-23.556119699999996,-46.7301347,10.906302,-6.6682763,11.394568,0.050272733,0.052439343,0.0,-0.02013955,0.00074658275,-0.0046738144,-0.0030731068,0.07749023,0.048337087,0.05838525,-0.040343687,-0.023581317,-0.017772138,-1.0536062,-0.004804967,728.66846,0.10028267,0.22840323,0.38839692,0.12541132,0.10330647,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1792770688,391159525,-23.556119699999996,-46.7301347,10.906679,-6.668362,11.394743,0.050272733,0.052439343,0.0,-0.020076927,0.0004028447,-0.0042905165,-0.0022096743,0.07749023,0.048337087,0.05838525,-0.0079259835,-0.0013095668,-0.010372771,-1.0537015,-0.004804967,728.66846,0.1005497,0.23627059,0.38952196,0.12947418,0.10446929,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1792880957,391159525,-23.556119699999996,-46.7301347,10.908068,-6.66864,11.394248,0.050272733,0.052439343,0.0,-0.019715734,0.00075212895,-0.0049941586,-0.0030439603,0.07749023,0.048337087,0.05838525,0.004621117,-0.02800613,0.017595097,-1.0537679,-0.004804967,728.66846,0.1,0.228473,0.387768,0.12550764,0.10324638,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1792971189,391159525,-23.556119699999996,-46.7301347,10.909047,-6.6689434,11.394097,0.050272733,0.052439343,0.0,-0.019962568,-0.00040231837,-0.00487862,-0.002736216,0.07749023,0.048337087,0.05838525,0.009702544,-0.03759138,-0.004633016,-1.0539074,-0.004804967,728.66846,0.10180092,0.23634893,0.39131406,0.1295719,0.10467366,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1793071446,391159525,-23.556119699999996,-46.7301347,10.910347,-6.6695333,11.393507,0.050272733,0.052439343,0.0,-0.01972051,-0.0023161212,-0.0051040235,-0.0032441155,0.07749023,0.048337087,0.05838525,0.000960451,-0.00460647,0.0068586827,-1.0541081,-0.004804967,728.66846,0.1,0.227689,0.38887817,0.12514047,0.1032561,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1793181768,391159525,-23.556119699999996,-46.7301347,10.9113455,-6.670188,11.39279,0.050272733,0.052439343,0.0,-0.019755078,-0.00066915585,-0.0051824925,-0.0035936993,0.07749023,0.048337087,0.05838525,0.005444166,0.02094812,0.005464574,-1.0542619,-0.004804967,728.66846,0.10057449,0.23732454,0.39134732,0.13010933,0.10479991,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1793271960,391159525,-23.556119699999996,-46.7301347,10.91247,-6.6705923,11.392714,0.050272733,0.052439343,0.0,-0.018948767,9.7615186e-05,-0.005699938,-0.0037937115,0.07749023,0.048337087,0.05838525,-0.031488452,-0.019556649,-0.006743416,-1.0543406,-0.004804967,728.66846,0.10169315,0.22754295,0.38823676,0.12502368,0.10317031,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1793377230,391159525,-23.556119699999996,-46.7301347,10.914263,-6.671174,11.393114,0.050272733,0.052439343,0.0,-0.019502819,-0.0018623424,-0.0058706217,-0.0031084681,0.07749023,0.048337087,0.05838525,-0.01892641,-0.003324293,0.032208193,-1.0544052,-0.004804967,728.66846,0.102617264,0.2371624,0.3906918,0.12998982,0.104710616,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1793477487,391159525,-23.556119699999996,-46.7301347,10.916161,-6.67271,11.393414,0.050272733,0.052439343,0.0,-0.019486172,-0.0039762678,-0.005689779,-0.00224885,0.07749023,0.048337087,0.05838525,-0.0074140406,-0.01615103,-0.001339482,-1.0545892,-0.004804967,728.66846,0.102508545,0.2284649,0.38826793,0.12556106,0.10329939,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1793577744,391159525,-23.556119699999996,-46.7301347,10.917494,-6.674423,11.394835,0.050272733,0.052439343,0.0,-0.018877277,-0.003775155,-0.00576193,-0.00065781246,0.07749023,0.048337087,0.05838525,0.0050229477,0.020051017,0.0015808592,-1.0546921,-0.004804967,728.66846,0.10875797,0.23724286,0.39004788,0.12990545,0.10464692,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1793678004,391159525,-23.556119699999996,-46.7301347,10.919155,-6.6756744,11.39715,0.050272733,0.052439343,0.0,-0.018021302,-0.0032930146,-0.005717918,0.0017106418,0.07749023,0.048337087,0.05838525,0.0045893462,-0.005840935,-0.0074919416,-1.054768,-0.004804967,728.66846,0.10539532,0.2284282,0.38761848,0.12538989,0.10322268,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1793773257,391159525,-23.556119699999996,-46.7301347,10.920576,-6.676714,11.398613,0.050272733,0.052439343,0.0,-0.018589666,-0.004660303,-0.0053899316,0.0032973366,0.07749023,0.048337087,0.05838525,-0.020182231,-0.031320915,0.014414481,-1.0547812,-0.004804967,728.66846,0.10374737,0.23719902,0.3918272,0.12990557,0.10483639,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1793873502,391159525,-23.556119699999996,-46.7301347,10.92252,-6.6784554,11.399933,0.050272733,0.052439343,0.0,-0.018836366,-0.0069031743,-0.0056594755,0.0040479363,0.07749023,0.048337087,0.05838525,-0.07544016,-0.068825886,0.0146971755,-1.0549102,-0.004804967,728.66846,0.10517788,0.22839196,0.38937047,0.1254175,0.1034059,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1793973759,391159525,-23.556119699999996,-46.7301347,10.924228,-6.6804624,11.400032,0.050272733,0.052439343,0.0,-0.016986739,-0.0083454,-0.0072274725,0.00213621,0.07749023,0.048337087,0.05838525,-0.06815625,-0.112407334,-0.52094793,-1.0549185,-0.004804967,728.66846,0.1050787,0.2371562,0.39116797,0.12985569,0.104758866,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1794074017,391159525,-23.556119699999996,-46.7301347,10.926727,-6.6826425,11.400364,0.050272733,0.052439343,0.0,-0.018077606,-0.0072077014,-0.0052335826,0.004107844,0.07749023,0.048337087,0.05838525,-0.07686296,-0.022668656,0.020766297,-1.0551401,-0.004804967,728.66846,0.10474682,0.22835732,0.38871327,0.12551159,0.10332911,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1794174273,391159525,-23.556119699999996,-46.7301347,10.929061,-6.684843,11.40155,0.050272733,0.052439343,0.0,-0.017749814,-0.008099471,-0.0054705273,0.0046286574,0.07749023,0.048337087,0.05838525,0.015954895,0.107657544,-0.12418637,-1.0551028,-0.004804967,728.66846,0.10436821,0.23712012,0.39049053,0.13024932,0.1046767,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
1794274531,391159525,-23.556119699999996,-46.7301347,10.931083,-6.686884,11.402681,0.050272733,0.052439343,0.0,-0.017376201,-0.009074368,-0.0047439802,0.005904147,0.07749023,0.048337087,0.05838525,-0.040691085,-0.053553578,-0.117383525,-1.0554757,-0.004804967,728.66846,0.10442066,0.22832695,0.38805494,0.12597011,0.10325238,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
