timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
1792369648,0.09875886,0.098759145,0.21364607,0.27799973,0.27799982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403072,0.0,0.0,nan,0.0,0.0,0.09015087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792379675,0.09875886,0.098759145,0.21364607,0.27799973,0.27799982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403072,0.0,0.0,nan,0.0,0.0,0.09015087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792570161,0.09881577,0.09881592,0.21366957,0.27818748,0.27818757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403611,0.0,0.0,nan,0.0,0.0,0.090150855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792770688,0.098739475,0.09873971,0.21361,0.2779473,0.2779474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.40363,0.0,0.0,nan,0.0,0.0,0.09015084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792971189,0.09867953,0.09867972,0.21361156,0.27773815,0.27773824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402935,0.0,0.0,nan,0.0,0.0,0.09015083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793181768,0.098692484,0.098692685,0.21359824,0.27775475,0.27775487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402958,0.0,0.0,nan,0.0,0.0,0.09015082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793377230,0.098824695,0.098824866,0.21366422,0.278173,0.27817312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403498,0.0,0.0,nan,0.0,0.0,0.090150796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793577744,0.09868738,0.09868764,0.21356566,0.27773544,0.27773553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404051,0.0,0.0,nan,0.0,0.0,0.09015091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793773257,0.098736644,0.09873683,0.21364914,0.27795386,0.27795398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403338,0.0,0.0,nan,0.0,0.0,0.09015088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793973759,0.098737136,0.0987374,0.21363227,0.2779441,0.2779442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403345,0.0,0.0,nan,0.0,0.0,0.09015089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
