timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
1729422422,1729421214,0.09889971,0.098899886,0.21405903,0.31064114,0.31064123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403881,0.0,0.0,nan,0.0,0.0,0.09020519,0.0025088368,0.0025087523,0.0025093085,0.0,0.0,0.0,0.0,0.0
1729922083,1729920657,0.09890781,0.09890798,0.21406867,0.31495574,0.3149558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.405161,0.0,0.0,nan,0.0,0.0,0.09020504,0.0025088368,0.0025087523,0.0025093085,0.0,0.0,0.0,0.0,0.0
1730421497,1730420106,0.098973736,0.09897392,0.21409437,0.31718126,0.31718132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404182,0.0,0.0,nan,0.0,0.0,0.0902051,0.0025088368,0.0025087523,0.0025093085,0.0,0.0,0.0,0.0,0.0
1730925934,1730924540,0.09925811,0.09925826,0.21404587,0.32056862,0.32056868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.405484,0.0,0.0,nan,0.0,0.0,0.09020624,0.0025088368,0.0025087523,0.0025093085,0.0,0.0,0.0,0.0,0.0
1731425699,1731423983,0.09961617,0.099616945,0.21407486,0.32394403,0.3239441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403261,0.0,0.0,nan,0.0,0.0,0.09020609,0.0025088368,0.0025087523,0.0025093085,0.0,0.0,0.0,0.0,0.0
1731925382,1731923426,0.099500164,0.099495344,0.21408293,0.33081985,0.33081996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.402354,0.0,0.0,nan,0.0,0.0,0.090205684,0.0025088368,0.0025087523,0.0025093085,0.0,0.0,0.0,0.0,0.0
1732424714,1732422869,0.099565774,0.099529244,0.2140481,0.33650562,0.33650565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403595,0.0,0.0,nan,0.0,0.0,0.09020517,0.0025088368,0.0025087523,0.0025093085,0.0,0.0,0.0,0.0,0.0
1732924049,1732922313,0.1010051,0.10075021,0.21406817,0.34469914,0.34469673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.405418,0.0,0.0,nan,0.0,0.0,0.09020296,0.0025088368,0.0025087523,0.0025093085,0.0,0.0,0.0,0.0,0.0
1733426317,1733421757,0.14565714,0.14644024,0.26711875,0.35568553,0.3556669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403718,0.0,0.0,nan,0.0,0.0,0.100181185,0.0034569793,0.0035122992,0.003493121,0.0,0.0,0.0,0.0,0.0
1733922668,1733921200,0.3867918,0.38407063,0.7855822,0.40672916,0.40669832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.417365,0.0,0.0,nan,0.0,0.0,0.100181185,0.0026886545,0.0028562015,0.0027954981,0.0,0.0,0.0,0.0,0.0
1734421847,1734420642,0.6934945,0.69604933,1.434578,0.45306283,0.45308036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.444387,0.0,0.0,nan,0.0,0.0,0.100181185,0.0027008124,0.0028060628,0.0028063594,0.0,0.0,0.0,0.0,0.0
1734921472,1734920084,0.5457957,0.54712653,1.0655805,0.518861,0.5190877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.498205,0.0,0.0,nan,0.0,0.0,0.100181185,0.00270229,0.0028167905,0.0027866603,0.0,0.0,0.0,0.0,0.0
1735426226,1735424533,0.32852817,0.3293657,0.61788684,0.53115904,0.53129965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.501919,0.0,0.0,nan,0.0,0.0,0.100181185,0.002701797,0.002817407,0.00278772,0.0,0.0,0.0,0.0,0.0
1735925305,1735923965,0.26259565,0.26313168,0.4989109,0.54006034,0.54012316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.493227,0.0,0.0,nan,0.0,0.0,0.100181185,0.0027012841,0.002816931,0.002790389,0.0,0.0,0.0,0.0,0.0
1736425112,1736423409,0.21369767,0.21417263,0.3901614,0.53394425,0.53398305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.473618,0.0,0.0,nan,0.0,0.0,0.100181185,0.0027010585,0.0028144857,0.0027945137,0.0,0.0,0.0,0.0,0.0
1736924162,1736922855,0.18484798,0.18496427,0.32919642,0.53610206,0.53612936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.456078,0.0,0.0,nan,0.0,0.0,0.100181185,0.0027008473,0.0027981545,0.0028165511,0.0,0.0,0.0,0.0,0.0
