timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
18630267,18628969,0.10264142,0.10264396,0.21931459,0.3275005,0.3275007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.475325,0.0,0.0,nan,0.0,0.0,0.090678245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18640270,18638955,0.10264142,0.10264396,0.21931459,0.3275005,0.3275007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.475325,0.0,0.0,nan,0.0,0.0,0.090678245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19130467,19128495,0.10241618,0.102419436,0.21659556,0.3204473,0.32044774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.456336,0.0,0.0,nan,0.0,0.0,0.0906751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19634955,19633018,0.10268021,0.10268363,0.21535236,0.3180253,0.31802586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.444798,0.0,0.0,nan,0.0,0.0,0.090668485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20135945,20132547,0.10344349,0.103445895,0.21406214,0.31650788,0.31650856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.433266,0.0,0.0,nan,0.0,0.0,0.090660036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20634086,20632075,0.10376836,0.103770524,0.21343638,0.31506848,0.3150692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.428199,0.0,0.0,nan,0.0,0.0,0.090663105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21133331,21131601,0.1038869,0.10388833,0.21285021,0.3149258,0.31492648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420881,0.0,0.0,nan,0.0,0.0,0.09066091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21633030,21631128,0.10374033,0.10374161,0.21263282,0.3149683,0.31496885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4188385,0.0,0.0,nan,0.0,0.0,0.090650864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22132019,22130653,0.103330575,0.103330895,0.21244988,0.31400782,0.31400824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.414131,0.0,0.0,nan,0.0,0.0,0.0906452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22632012,22630178,0.10310248,0.10310197,0.21241264,0.3153773,0.31537762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.412807,0.0,0.0,nan,0.0,0.0,0.0906368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23131059,23129703,0.10238474,0.10238315,0.21242101,0.31406134,0.31406152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.408762,0.0,0.0,nan,0.0,0.0,0.09062804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23630663,23629229,0.102114394,0.10211214,0.21249563,0.3142828,0.31428286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.409305,0.0,0.0,nan,0.0,0.0,0.09062112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24130131,24128755,0.101595,0.10159194,0.21265143,0.31312716,0.31312704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.405995,0.0,0.0,nan,0.0,0.0,0.09061291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24630146,24628281,0.1013116,0.101306684,0.21279068,0.31410283,0.31410268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.406626,0.0,0.0,nan,0.0,0.0,0.09061614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25129732,25127806,0.11174522,0.111760214,0.2130751,0.31724137,0.31724098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4043665,0.0,0.0,nan,0.0,0.0,0.09060297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25628781,25627330,0.1187262,0.11874046,0.21316539,0.3184212,0.3184211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.405429,0.0,0.0,nan,0.0,0.0,0.09058569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26133314,26131854,0.11829378,0.118295215,0.21329275,0.32285398,0.32285416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.402921,0.0,0.0,nan,0.0,0.0,0.09057311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26633460,26631381,0.115513615,0.11550819,0.21343076,0.32651567,0.32651597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404942,0.0,0.0,nan,0.0,0.0,0.09056365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27132781,27130899,0.11136661,0.11135423,0.21358912,0.3294617,0.32946175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.402641,0.0,0.0,nan,0.0,0.0,0.09055277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27631850,27630423,0.10879554,0.1087927,0.21370682,0.33185503,0.3318548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403688,0.0,0.0,nan,0.0,0.0,0.09054397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28131779,28129955,0.10577575,0.10569426,0.21379875,0.33724117,0.33724067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.402701,0.0,0.0,nan,0.0,0.0,0.09053293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28630857,28629470,0.10444822,0.10438716,0.21388268,0.34661928,0.34661615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4038925,0.0,0.0,nan,0.0,0.0,0.09052963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29130854,29128994,0.10245951,0.10246161,0.21392433,0.3524541,0.35244814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.402268,0.0,0.0,nan,0.0,0.0,0.09051919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29630443,29628517,0.10160092,0.10158402,0.21398091,0.35594726,0.35594228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403501,0.0,0.0,nan,0.0,0.0,0.09050913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30129465,30128046,0.100621805,0.10062465,0.21403344,0.35942197,0.359419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.402612,0.0,0.0,nan,0.0,0.0,0.090503715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30628968,30627564,0.100244075,0.10025373,0.21402042,0.3617041,0.36170143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403892,0.0,0.0,nan,0.0,0.0,0.090494886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31133995,31132087,0.09991326,0.099916965,0.21405107,0.3686161,0.36861455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4023,0.0,0.0,nan,0.0,0.0,0.090487294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31633332,31631606,0.09944155,0.099440575,0.21404901,0.36961204,0.3696114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404367,0.0,0.0,nan,0.0,0.0,0.09048015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32132856,32131130,0.09953992,0.099506795,0.21399528,0.36723778,0.36723855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.402244,0.0,0.0,nan,0.0,0.0,0.090473406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32632062,32630653,0.0997811,0.099765256,0.21402,0.3660344,0.36603543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404083,0.0,0.0,nan,0.0,0.0,0.09046231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33132205,33130176,0.10072066,0.10041818,0.21405403,0.36497816,0.3649738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403182,0.0,0.0,nan,0.0,0.0,0.0904266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33631495,33629698,0.1003034,0.10014774,0.21400647,0.3637702,0.36375156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404466,0.0,0.0,nan,0.0,0.0,0.09041396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34130627,34129218,0.100229114,0.10009079,0.21396828,0.36252195,0.36249986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.402304,0.0,0.0,nan,0.0,0.0,0.09040589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
