timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
84448443,0.099430434,0.09943039,0.21321307,0.36975157,0.36975163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.40446,0.0,0.0,nan,0.0,0.0,0.09015972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84458464,0.099430434,0.09943039,0.21321307,0.36975157,0.36975163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402342,0.0,0.0,nan,0.0,0.0,0.09015972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84648923,0.09935316,0.099353105,0.21319494,0.36832353,0.36832356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401654,0.0,0.0,nan,0.0,0.0,0.09015908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84849367,0.09941561,0.09941555,0.21319582,0.36735702,0.36735702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401638,0.0,0.0,nan,0.0,0.0,0.09015856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85049830,0.09939948,0.09939941,0.21321334,0.36730132,0.36730132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402453,0.0,0.0,nan,0.0,0.0,0.090157986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85250292,0.09944852,0.09944845,0.21320848,0.36631918,0.36631918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4023695,0.0,0.0,nan,0.0,0.0,0.09015744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85450755,0.09935716,0.099357076,0.2131301,0.364872,0.364872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402295,0.0,0.0,nan,0.0,0.0,0.090156935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85651218,0.09934551,0.099345416,0.21309192,0.3648224,0.3648224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.40485,0.0,0.0,nan,0.0,0.0,0.090156466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85851681,0.09933479,0.09933469,0.21311122,0.36362955,0.36362952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402009,0.0,0.0,nan,0.0,0.0,0.09015602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86052144,0.099259995,0.09925988,0.21303916,0.3622183,0.36221826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401948,0.0,0.0,nan,0.0,0.0,0.0901556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86252607,0.099324666,0.09932455,0.21304172,0.3624121,0.36241204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402387,0.0,0.0,nan,0.0,0.0,0.09015521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86453072,0.09931311,0.09931299,0.21306273,0.36122203,0.36122197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.40167,0.0,0.0,nan,0.0,0.0,0.09015485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86653533,0.09930152,0.09930138,0.21302873,0.36003035,0.3600303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401607,0.0,0.0,nan,0.0,0.0,0.09015451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86853996,0.09935411,0.09935398,0.21303128,0.36019897,0.36019892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401544,0.0,0.0,nan,0.0,0.0,0.0901542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87054459,0.09926888,0.09926875,0.21296154,0.35877007,0.35877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401993,0.0,0.0,nan,0.0,0.0,0.090153925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87254922,0.09932482,0.09932468,0.21296553,0.3589439,0.35894385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404518,0.0,0.0,nan,0.0,0.0,0.09015377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
