timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
582560546,0.0987107,0.09870749,0.21346787,0.27782658,0.27782527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401794,0.0,0.0,nan,0.0,0.0,0.090150416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582570557,0.0987107,0.09870749,0.21346787,0.27782658,0.27782527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401794,0.0,0.0,nan,0.0,0.0,0.090150416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582760998,0.09871791,0.098714694,0.21351033,0.27783304,0.27783173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401804,0.0,0.0,nan,0.0,0.0,0.09015042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582961462,0.098723955,0.09872074,0.21349575,0.2778392,0.2778379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401132,0.0,0.0,nan,0.0,0.0,0.09015041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583161927,0.098729044,0.09872584,0.21348137,0.27784505,0.27784374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401648,0.0,0.0,nan,0.0,0.0,0.090150505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583362391,0.09873338,0.09873018,0.2134667,0.2778505,0.2778492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401656,0.0,0.0,nan,0.0,0.0,0.09015049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583562855,0.09879812,0.098794885,0.21349122,0.27805692,0.27805558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401666,0.0,0.0,nan,0.0,0.0,0.090150476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583763319,0.09866743,0.098664284,0.21345313,0.27763626,0.27763498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401007,0.0,0.0,nan,0.0,0.0,0.09015046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583963784,0.09874478,0.09874159,0.2134809,0.2778668,0.2778655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401532,0.0,0.0,nan,0.0,0.0,0.090150446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584164248,0.098746434,0.09874323,0.21346644,0.27787063,0.2778693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.40155,0.0,0.0,nan,0.0,0.0,0.09015043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584359701,0.09874787,0.09874467,0.21350846,0.27787405,0.27787274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.400887,0.0,0.0,nan,0.0,0.0,0.09015042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584560168,0.098725036,0.098721825,0.21349351,0.27787718,0.27787587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401402,0.0,0.0,nan,0.0,0.0,0.09015052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
