timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
96042525,0.09917364,0.09918172,0.21393494,0.3680894,0.36809218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403589,0.0,0.0,nan,0.0,0.0,0.090155095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96052546,0.09917364,0.09918172,0.21393494,0.3680894,0.36809218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4043255,0.0,0.0,nan,0.0,0.0,0.09015509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96242999,0.09923707,0.099245235,0.21402021,0.36832052,0.3683234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403593,0.0,0.0,nan,0.0,0.0,0.09015524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96443443,0.099164,0.099172056,0.21395908,0.36808932,0.36809212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404139,0.0,0.0,nan,0.0,0.0,0.090155385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96643903,0.099166565,0.09917461,0.21394338,0.36926013,0.3692629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404154,0.0,0.0,nan,0.0,0.0,0.090155534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96844395,0.09923254,0.099240676,0.21396928,0.36949813,0.369501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403423,0.0,0.0,nan,0.0,0.0,0.09015568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97044824,0.09916046,0.099168494,0.21396765,0.3692732,0.36927596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403967,0.0,0.0,nan,0.0,0.0,0.09015584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97245284,0.099164456,0.0991725,0.21395189,0.36929035,0.3692931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403981,0.0,0.0,nan,0.0,0.0,0.090156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97445744,0.09916728,0.099175334,0.21393633,0.36930534,0.36930808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404001,0.0,0.0,nan,0.0,0.0,0.09015615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97646205,0.09923227,0.09924042,0.21396233,0.37069747,0.37070027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.40328,0.0,0.0,nan,0.0,0.0,0.090156436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
