timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
629823888,629822179,0.09937006,0.09936809,0.21403167,0.44240218,0.44240153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404308,0.0,0.0,nan,0.0,0.0,0.0902048,0.0025383963,0.0025407898,0.0025404785,0.0,0.0,0.0,0.0,0.0
630322969,630321680,0.09940247,0.099400446,0.21404353,0.44751537,0.4475147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4021435,0.0,0.0,nan,0.0,0.0,0.09020434,0.0025383963,0.0025407898,0.0025404785,0.0,0.0,0.0,0.0,0.0
630832463,630831150,0.099410035,0.099408,0.2140117,0.4501443,0.45014364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.40392,0.0,0.0,nan,0.0,0.0,0.090204105,0.0025383963,0.0025407898,0.0025404785,0.0,0.0,0.0,0.0,0.0
631331967,631330640,0.09960065,0.099599294,0.2140274,0.45547077,0.45547014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.40248,0.0,0.0,nan,0.0,0.0,0.09020397,0.0025383963,0.0025407898,0.0025404785,0.0,0.0,0.0,0.0,0.0
631831455,631830129,0.10016477,0.10016641,0.21405776,0.45297024,0.4529696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.40426,0.0,0.0,nan,0.0,0.0,0.09020391,0.0025383963,0.0025407898,0.0025404785,0.0,0.0,0.0,0.0,0.0
632320908,632319628,0.101683594,0.10168139,0.21407244,0.4518562,0.45185584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.402099,0.0,0.0,nan,0.0,0.0,0.10020491,0.0025383963,0.0025407898,0.0025404785,0.0,0.0,0.0,0.0,0.0
632830853,632829106,0.09970952,0.09962122,0.21404403,0.4520261,0.45202595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404594,0.0,0.0,nan,0.0,0.0,0.09377323,0.0025383963,0.0025407898,0.0025404785,0.0,0.0,0.0,0.0,0.0
633329914,633328595,0.09857274,0.09829331,0.21410468,0.4559697,0.45596743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.402405,0.0,0.0,nan,0.0,0.0,0.0923062,0.0025383963,0.0025407898,0.0025404785,0.0,0.0,0.0,0.0,0.0
633829396,633828085,0.09848664,0.099153794,0.21400917,0.4596319,0.45961678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404156,0.0,0.0,nan,0.0,0.0,0.09174496,0.0034040867,0.0034783469,0.0034901267,0.0,0.0,0.0,0.0,0.0
634329258,634327573,0.104338646,0.104798764,0.21365191,0.44764325,0.44772002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.402666,0.0,0.0,nan,0.0,0.0,0.09174496,0.0026567262,0.002857021,0.002828164,0.0,0.0,0.0,0.0,0.0
634823799,634822066,0.09851184,0.09880249,0.21255971,0.4460198,0.44615394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404031,0.0,0.0,nan,0.0,0.0,0.09174496,0.0025864816,0.0027059189,0.0026967756,0.0,0.0,0.0,0.0,0.0
