timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
23809007,0.0,0.0,0.0,0.31242633,0.31242913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.555556,0.0,0.0,nan,0.0,0.0,0.09053003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23819027,0.0,0.0,0.0,0.31242633,0.31242913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.555556,0.0,0.0,nan,0.0,0.0,0.09052911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24009464,0.0,0.0,0.0,0.31182894,0.311832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.553879,0.0,0.0,nan,0.0,0.0,0.09052396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24219946,0.0,0.0,0.0,0.3112616,0.31126496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.55134,0.0,0.0,nan,0.0,0.0,0.09051711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24410383,0.0,0.0,0.0,0.31072316,0.31072676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.55016,0.0,0.0,nan,0.0,0.0,0.09051217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24610842,0.0,0.0,0.0,0.31021217,0.310216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.547794,0.0,0.0,nan,0.0,0.0,0.090506434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24811304,0.0,0.0,0.0,0.30972785,0.30973193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.5464115,0.0,0.0,nan,0.0,0.0,0.090501785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25011761,0.0,0.0,0.0,0.309269,0.30927327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.544246,0.0,0.0,nan,0.0,0.0,0.09049625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25212225,0.0,0.0,0.0,0.30883434,0.30883875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.543421,0.0,0.0,nan,0.0,0.0,0.09049083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25412680,0.0,0.0,0.0,0.308423,0.3084275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.541446,0.0,0.0,nan,0.0,0.0,0.0904855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25613139,0.0,0.0,0.0,0.30803367,0.30803832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.540313,0.0,0.0,nan,0.0,0.0,0.09048027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25813599,0.0,0.0,0.0,0.30766523,0.30766994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.539699,0.0,0.0,nan,0.0,0.0,0.090475135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26014058,0.0,0.0,0.0,0.30731684,0.3073216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.537955,0.0,0.0,nan,0.0,0.0,0.0904701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26214518,0.0,0.0,0.0,0.30698746,0.30699226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.536318,0.0,0.0,nan,0.0,0.0,0.09046517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26414977,0.0,0.0,0.0,0.3066763,0.30668107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.535446,0.0,0.0,nan,0.0,0.0,0.09046033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26615437,0.0,0.0,0.0,0.30638233,0.30638713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.535155,0.0,0.0,nan,0.0,0.0,0.09045558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26815930,0.0,0.0,0.0,0.30610475,0.30610952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.533749,0.0,0.0,nan,0.0,0.0,0.09045092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27016356,0.0,0.0,0.0,0.30584282,0.30584753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.533023,0.0,0.0,nan,0.0,0.0,0.090447016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27216865,0.0,0.0,0.0,0.30559573,0.3056004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.532911,0.0,0.0,nan,0.0,0.0,0.090442516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27417275,0.0,0.0,0.0,0.30536264,0.30536726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.53169,0.0,0.0,nan,0.0,0.0,0.09043811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27617740,0.0,0.0,0.0,0.30514282,0.3051474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.530553,0.0,0.0,nan,0.0,0.0,0.09043377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27818196,0.0,0.0,0.0,0.30493554,0.30494004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.530038,0.0,0.0,nan,0.0,0.0,0.09043023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28008631,0.0,0.0,0.0,0.3047402,0.30474463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.530188,0.0,0.0,nan,0.0,0.0,0.09042604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28209124,0.0,0.0,0.0,0.30455616,0.30456054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.529225,0.0,0.0,nan,0.0,0.0,0.09042193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28409549,0.0,0.0,0.0,0.30438286,0.3043872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.528838,0.0,0.0,nan,0.0,0.0,0.0904179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28610019,0.0,0.0,0.0,0.30421948,0.3042238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.530221,0.0,0.0,nan,0.0,0.0,0.090413935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28810469,0.0,0.0,0.0,0.30406553,0.30406985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.52928,0.0,0.0,nan,0.0,0.0,0.09041004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29010928,0.0,0.0,0.0,0.30392033,0.30392465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.528405,0.0,0.0,nan,0.0,0.0,0.09040623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29211397,0.0,0.0,0.0,0.30378354,0.30378783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.528074,0.0,0.0,nan,0.0,0.0,0.09040249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29411847,0.0,0.0,0.0,0.3036545,0.3036588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.528453,0.0,0.0,nan,0.0,0.0,0.0903988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29612307,0.0,0.0,0.0,0.30353275,0.3035371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.527682,0.0,0.0,nan,0.0,0.0,0.09039518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29812801,0.0,0.0,0.0,0.3034178,0.30342218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.527446,0.0,0.0,nan,0.0,0.0,0.09039162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30013227,0.0,0.0,0.0,0.3033092,0.3033136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.527908,0.0,0.0,nan,0.0,0.0,0.090388656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30213686,0.0,0.0,0.0,0.30320662,0.30321115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.527238,0.0,0.0,nan,0.0,0.0,0.09038522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30414145,0.0,0.0,0.0,0.30310977,0.30311438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.526611,0.0,0.0,nan,0.0,0.0,0.09038239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30614605,0.0,0.0,0.0,0.30301833,0.30302307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.526449,0.0,0.0,nan,0.0,0.0,0.09037906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30815064,0.0,0.0,0.0,0.3029318,0.30293664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.527031,0.0,0.0,nan,0.0,0.0,0.090375796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31015524,0.0,0.0,0.0,0.30284992,0.3028549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.526444,0.0,0.0,nan,0.0,0.0,0.09037258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31215981,0.0,0.0,0.0,0.3027723,0.30277744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.5270405,0.0,0.0,nan,0.0,0.0,0.09036942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31416443,0.0,0.0,0.0,0.30269873,0.30270398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.526918,0.0,0.0,nan,0.0,0.0,0.09036631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31616903,0.0,0.0,0.0,0.30262882,0.30263424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.526379,0.0,0.0,nan,0.0,0.0,0.090363264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31817363,0.0,0.0,0.0,0.30256242,0.302568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.525865,0.0,0.0,nan,0.0,0.0,0.09036026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32017823,0.0,0.0,0.0,0.30249932,0.30250508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.526521,0.0,0.0,nan,0.0,0.0,0.09035732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32208260,0.0,0.0,0.0,0.30243945,0.30244535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.526414,0.0,0.0,nan,0.0,0.0,0.09035441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32408719,0.0,0.0,0.0,0.30238235,0.3023884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.525922,0.0,0.0,nan,0.0,0.0,0.09035157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32619202,0.0,0.0,0.0,0.30232802,0.3023342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.52657,0.0,0.0,nan,0.0,0.0,0.090348765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32819701,0.0,0.0,0.0,0.30227616,0.30228248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.52606,0.0,0.0,nan,0.0,0.0,0.09034648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33010098,0.0,0.0,0.0,0.30222657,0.30223307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.525975,0.0,0.0,nan,0.0,0.0,0.0903437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33210558,0.0,0.0,0.0,0.3021792,0.30218577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.525484,0.0,0.0,nan,0.0,0.0,0.09034104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33411018,0.0,0.0,0.0,0.3021339,0.3021406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.526151,0.0,0.0,nan,0.0,0.0,0.09033884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33611477,0.0,0.0,0.0,0.30209047,0.30209732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.526072,0.0,0.0,nan,0.0,0.0,0.09033625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33811937,0.0,0.0,0.0,0.3020488,0.30205578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.526625,0.0,0.0,nan,0.0,0.0,0.0903337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34012438,0.0,0.0,0.0,0.30200884,0.30201593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.527169,0.0,0.0,nan,0.0,0.0,0.09033119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34212857,0.0,0.0,0.0,0.3019706,0.30197778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.527001,0.0,0.0,nan,0.0,0.0,0.090328716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34413316,0.0,0.0,0.0,0.30193394,0.30194122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.526392,0.0,0.0,nan,0.0,0.0,0.090326294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34613776,0.0,0.0,0.0,0.30189857,0.30190593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.5258,0.0,0.0,nan,0.0,0.0,0.090323895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34814237,0.0,0.0,0.0,0.30186442,0.30187184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.5263405,0.0,0.0,nan,0.0,0.0,0.09032155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
