timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
23481103,1200.0,0.79761016,0.020938586,1.1675755,0.0,0,0,1,1,1,1,36,0,0,0,0,0,23476756,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24408319,1200.0,0.79761016,0.020919459,1.0778502,0.0,0,0,1,1,1,1,36,0,0,0,0,0,24404770,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25408344,1200.0,0.79761016,0.020873671,1.3518187,0.0,0,0,1,1,1,1,36,0,0,0,0,0,24404770,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25458562,1200.0,0.79761016,0.020873671,1.3518187,0.0,0,0,1,1,1,1,36,0,0,0,0,0,25455762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26378100,1200.0,0.79761016,0.020999558,1.041978,0.0,0,0,1,1,1,1,36,0,0,0,0,0,26377891,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27408304,1200.0,0.79761016,0.02079282,1.0436015,0.0,0,0,1,1,1,1,36,0,0,0,0,0,27399795,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28451269,1200.0,0.79761016,0.020978307,1.1697904,0.0,0,0,1,1,1,1,36,0,0,0,0,0,28450791,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29373554,1200.0,0.79761016,0.020938668,1.07884,0.0,0,0,1,1,1,1,36,0,0,0,0,0,29371792,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30395416,1200.0,0.79761016,0.020963145,1.2298379,0.0,0,0,1,1,1,1,36,0,0,0,0,0,30395179,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31467673,1200.0,0.79761016,0.020948611,1.0394502,0.0,0,0,1,1,1,1,36,0,0,0,0,0,31458762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32370550,1200.0,0.79761016,0.046905108,1.0408942,0.0,0,0,1,1,1,1,36,0,0,0,0,0,32367762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33392131,1200.0,0.79761016,0.020937396,1.1675091,0.0,0,0,1,1,1,1,36,0,0,0,0,0,33389544,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34445303,1200.0,0.79761016,0.02096277,1.0800817,0.0,0,0,1,1,1,1,36,0,0,0,0,0,34444752,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
