timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
58497384,1200.0,0.62888896,0.020953797,1.0596634,0.0,0,0,1,1,1,1,37,0,0,0,0,0,58495757,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59449410,1200.0,0.62888896,0.020943617,1.1808212,0.0,0,0,1,1,1,1,37,0,0,0,0,0,59445753,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60451295,1200.0,0.62888896,0.020954255,1.1255429,0.0,0,0,1,1,1,1,37,0,0,0,0,0,59445753,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60512248,1200.0,0.62888896,0.020954255,1.1255429,0.0,0,0,1,1,1,1,37,0,0,0,0,0,60502821,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61524433,1200.0,0.62888896,0.020950723,1.2141442,0.0,0,0,1,1,1,1,37,0,0,0,0,0,61522409,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62446510,1200.0,0.62888896,0.046905436,1.0997828,0.0,0,0,1,1,1,1,37,0,0,0,0,0,62440761,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63508403,1200.0,0.62888896,0.020947462,1.1042305,0.0,0,0,1,1,1,1,37,0,0,0,0,0,63506811,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64521266,1200.0,0.62888896,0.020959066,1.158737,0.0,0,0,1,1,1,1,37,0,0,0,0,0,64512760,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65603439,1200.0,0.62888896,0.02095229,1.1533737,0.0,0,0,1,1,1,1,37,0,0,0,0,0,65594765,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66485134,1200.0,0.62888896,0.020943223,1.033199,0.0,0,0,1,1,1,1,37,0,0,0,0,0,66481752,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67508187,1200.0,0.62888896,0.02094809,1.1770831,0.0,0,0,1,1,1,1,37,0,0,0,0,0,67507759,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68570242,1200.0,0.62888896,0.020955302,0.92702264,0.0,0,0,1,1,1,1,37,0,0,0,0,0,68569712,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69506401,1200.0,0.62888896,0.020948278,1.3606405,0.0,0,0,1,1,1,1,37,0,0,0,0,0,69499486,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
