timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
94446143,1200.0,0.663625,0.020876141,0.93644404,0.0,0,0,1,1,1,1,36,0,0,0,0,0,94440760,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95370198,1200.0,0.663625,0.02089552,1.3900497,0.0,0,0,1,1,1,1,36,0,0,0,0,0,95361844,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96370216,1200.0,0.663625,0.020791955,1.0821718,0.0,0,0,1,1,1,1,36,0,0,0,0,0,95361844,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96430329,1200.0,0.663625,0.020791955,1.0821718,0.0,0,0,1,1,1,1,36,0,0,0,0,0,96427763,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97440179,1200.0,0.663625,0.020993533,1.087665,0.0,0,0,1,1,1,1,36,0,0,0,0,0,97435758,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98362271,1200.0,0.663625,0.020985603,1.2181643,0.0,0,0,1,1,1,1,36,0,0,0,0,0,98356753,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99425317,1200.0,0.663625,0.020956974,1.1725926,0.0,0,0,1,1,1,1,36,0,0,0,0,0,99418762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100376330,1200.0,0.663625,0.020949928,0.9636967,0.0,0,0,1,1,1,1,36,0,0,0,0,0,100373765,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101509708,1200.0,0.663625,0.020940006,1.3371689,0.0,0,0,1,1,1,1,36,0,0,0,0,0,101509439,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102412177,1200.0,0.663625,0.04690806,1.1118208,0.0,0,0,1,1,1,1,36,0,0,0,0,0,102411039,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103434283,1200.0,0.663625,0.020958398,0.9820506,0.0,0,0,1,1,1,1,36,0,0,0,0,0,103425755,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104486514,1200.0,0.663625,0.020941112,1.2115929,0.0,0,0,1,1,1,1,36,0,0,0,0,0,104476756,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105401242,1200.0,0.663625,0.020956494,1.280342,0.0,0,0,1,1,1,1,36,0,0,0,0,0,105394760,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
