timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
264709143,1200.0,0.62888896,0.020919709,1.2850678,0.0,0,0,1,1,1,1,36,0,0,0,0,0,264706760,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265717180,1200.0,0.62888896,0.020997563,1.1768634,0.0,0,0,1,1,1,1,36,0,0,0,0,0,264706760,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265767244,1200.0,0.62888896,0.020997563,1.1768634,0.0,0,0,1,1,1,1,36,0,0,0,0,0,265760762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266721208,1200.0,0.62888896,0.020938063,0.8584606,0.0,0,0,1,1,1,1,36,0,0,0,0,0,266712784,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267703267,1200.0,0.62888896,0.020938734,1.329111,0.0,0,0,1,1,1,1,36,0,0,0,0,0,267701758,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268766184,1200.0,0.62888896,0.020957204,0.80735135,0.0,0,0,1,1,1,1,36,0,0,0,0,0,268757831,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269686240,1200.0,0.62888896,0.020974284,1.1545844,0.0,0,0,1,1,1,1,36,0,0,0,0,0,269682740,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270706131,1200.0,0.62888896,0.020795455,1.0605682,0.0,0,0,1,1,1,1,36,0,0,0,0,0,270696756,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271806206,1200.0,0.62888896,0.0207942,1.2179459,0.0,0,0,1,1,1,1,36,0,0,0,0,0,271799153,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272676101,1200.0,0.62888896,0.0465347,1.0465356,0.0,0,0,1,1,1,1,36,0,0,0,0,0,272667762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
