timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
597729101,1200.0,0.62888896,0.0,0.9406862,0.0,0,0,1,1,1,1,36,0,0,0,0,0,597725753,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598735100,1200.0,0.62888896,0.02087475,1.2017891,0.0,0,0,1,1,1,1,36,0,0,0,0,0,597725753,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598745101,1200.0,0.62888896,0.02087475,1.2017891,0.0,0,0,1,1,1,1,36,0,0,0,0,0,598741791,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599666144,1200.0,0.62888896,0.02087475,1.2017891,0.0,0,0,1,1,1,1,36,0,0,0,0,0,599663757,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600736293,1200.0,0.62888896,0.0,0.991147,0.0,0,0,1,1,1,1,36,0,0,0,0,0,600727759,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601746103,1200.0,0.62888896,0.046998776,1.3209655,0.0,0,0,1,1,1,1,36,0,0,0,0,0,601736761,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602666285,1200.0,0.62888896,0.046998776,1.3209655,0.0,0,0,1,1,1,1,36,0,0,0,0,0,602658759,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603706260,1200.0,0.62888896,0.0415856,0.9841925,0.0,0,0,1,1,1,1,36,0,0,0,0,0,603700831,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604656149,1200.0,0.62888896,0.020997584,0.9308929,0.0,0,0,1,1,1,1,36,0,0,0,0,0,604651760,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605656102,1200.0,0.62888896,0.020790782,1.2721978,0.0,0,0,1,1,1,1,36,0,0,0,0,0,605652030,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
