timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
95843240,1200.0,0.62888896,0.020979187,0.95505255,0.0,0,0,1,1,1,1,36,0,0,0,0,0,95838755,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96679101,1200.0,0.62888896,0.020994289,1.2896491,0.0,0,0,1,1,1,1,36,0,0,0,0,0,96673754,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97679240,1200.0,0.62888896,0.020879544,1.2209562,0.0,0,0,1,1,1,1,36,0,0,0,0,0,96673754,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97689202,1200.0,0.62888896,0.020879544,1.2209562,0.0,0,0,1,1,1,1,36,0,0,0,0,0,97688069,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98750118,1200.0,0.62888896,0.020792902,0.86241037,0.0,0,0,1,1,1,1,36,0,0,0,0,0,98746764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99662461,1200.0,0.62888896,0.020957561,1.3323021,0.0,0,0,1,1,1,1,36,0,0,0,0,0,99660365,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100684777,1200.0,0.62888896,0.020955175,0.868143,0.0,0,0,1,1,1,1,36,0,0,0,0,0,100682762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101787355,1200.0,0.62888896,0.020961534,1.0929943,0.0,0,0,1,1,1,1,36,0,0,0,0,0,101783754,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102669267,1200.0,0.62888896,0.04685559,1.0886447,0.0,0,0,1,1,1,1,36,0,0,0,0,0,102661807,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103681469,1200.0,0.62888896,0.020959567,1.1108571,0.0,0,0,1,1,1,1,36,0,0,0,0,0,103677871,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104744305,1200.0,0.62888896,0.020958312,1.1187747,0.0,0,0,1,1,1,1,36,0,0,0,0,0,104743791,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105656369,1200.0,0.62888896,0.020937188,1.1345961,0.0,0,0,1,1,1,1,36,0,0,0,0,0,105650760,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
