timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
62442120,1200.0,0.663625,0.046953,1.2867119,0.0,0,0,1,1,1,1,38,0,0,0,0,0,62435756,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63453043,1200.0,0.663625,0.020937208,1.1754748,0.0,0,0,1,1,1,1,38,0,0,0,0,0,62435756,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64383127,1200.0,0.663625,0.020978957,1.0429538,0.0,0,0,1,1,1,1,38,0,0,0,0,0,64375758,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65446502,1200.0,0.663625,0.020932408,1.1811858,0.0,0,0,1,1,1,1,38,0,0,0,0,0,65437763,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66448598,1200.0,0.663625,0.020983882,1.2600322,0.0,0,0,1,1,1,1,38,0,0,0,0,0,65437763,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67371115,1200.0,0.663625,0.020948194,0.8957847,0.0,0,0,1,1,1,1,38,0,0,0,0,0,67370749,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68423435,1200.0,0.663625,0.020947065,1.2638063,0.0,0,0,1,1,1,1,38,0,0,0,0,0,68415786,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69446381,1200.0,0.663625,0.020950535,1.1762229,0.0,0,0,1,1,1,1,38,0,0,0,0,0,69443814,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70368174,1200.0,0.663625,0.020944705,0.97741956,0.0,0,0,1,1,1,1,38,0,0,0,0,0,70364756,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71421159,1200.0,0.663625,0.020957142,1.1825815,0.0,0,0,1,1,1,1,38,0,0,0,0,0,71420791,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72443199,1200.0,0.663625,0.04685559,1.3099626,0.0,0,0,1,1,1,1,38,0,0,0,0,0,72437764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73366233,1200.0,0.663625,0.020939859,0.89542824,0.0,0,0,1,1,1,1,38,0,0,0,0,0,73358758,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74421146,1200.0,0.663625,0.020873401,1.3229761,0.0,0,0,1,1,1,1,38,0,0,0,0,0,74414267,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
