timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
74553438,1200.0,0.62888896,0.020980487,0.85420555,0.0,0,0,1,1,1,1,37,0,0,0,0,0,74544752,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75513136,1200.0,0.62888896,0.020976862,1.1916856,0.0,0,0,1,1,1,1,37,0,0,0,0,0,75509982,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76493188,1200.0,0.62888896,0.020813964,1.067459,0.0,0,0,1,1,1,1,37,0,0,0,0,0,76490758,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77503307,1200.0,0.62888896,0.020792902,1.1634123,0.0,0,0,1,1,1,1,37,0,0,0,0,0,76490758,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77583344,1200.0,0.62888896,0.020792902,1.1634123,0.0,0,0,1,1,1,1,37,0,0,0,0,0,77579982,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78483099,1200.0,0.62888896,0.020792078,1.0663365,0.0,0,0,1,1,1,1,37,0,0,0,0,0,78476761,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79495098,1200.0,0.62888896,0.020995779,1.0867815,0.0,0,0,1,1,1,1,37,0,0,0,0,0,79485824,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80537151,1200.0,0.62888896,0.020939233,1.0748806,0.0,0,0,1,1,1,1,37,0,0,0,0,0,80536820,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81499147,1200.0,0.62888896,0.020957747,1.1017787,0.0,0,0,1,1,1,1,37,0,0,0,0,0,81497756,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82482216,1200.0,0.62888896,0.046908993,1.176717,0.0,0,0,1,1,1,1,37,0,0,0,0,0,82479795,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83564479,1200.0,0.62888896,0.02093844,1.3699722,0.0,0,0,1,1,1,1,37,0,0,0,0,0,83558754,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84476764,1200.0,0.62888896,0.020956745,1.1416436,0.0,0,0,1,1,1,1,37,0,0,0,0,0,84471755,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85479169,1200.0,0.62888896,0.020957079,1.0568355,0.0,0,0,1,1,1,1,37,0,0,0,0,0,85474924,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86531181,1200.0,0.62888896,0.020939339,1.1008109,0.0,0,0,1,1,1,1,37,0,0,0,0,0,86521796,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87473575,1200.0,0.62888896,0.02095825,1.0129821,0.0,0,0,1,1,1,1,37,0,0,0,0,0,87467763,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88475910,1200.0,0.62888896,0.020951413,1.28502,0.0,0,0,1,1,1,1,37,0,0,0,0,0,88468757,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
