timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
581697118,1200.0,0.62888896,0.020796854,1.0764848,0.0,0,0,1,1,1,1,36,0,0,0,0,0,581694760,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582699104,1200.0,0.62888896,0.04690614,1.35429,0.0,0,0,1,1,1,1,36,0,0,0,0,0,581694760,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582759102,1200.0,0.62888896,0.04690614,1.35429,0.0,0,0,1,1,1,1,36,0,0,0,0,0,582753759,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583671308,1200.0,0.62888896,0.02095664,1.1735718,0.0,0,0,1,1,1,1,36,0,0,0,0,0,583667760,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584692161,1200.0,0.62888896,0.02098273,0.8692845,0.0,0,0,1,1,1,1,36,0,0,0,0,0,584689795,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585755104,1200.0,0.62888896,0.020948822,1.4315028,0.0,0,0,1,1,1,1,36,0,0,0,0,0,585746790,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586706284,1200.0,0.62888896,0.020964863,1.0222867,0.0,0,0,1,1,1,1,36,0,0,0,0,0,586697765,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587687104,1200.0,0.62888896,0.020979272,0.9980139,0.0,0,0,1,1,1,1,36,0,0,0,0,0,587684758,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588807103,1200.0,0.62888896,0.020792078,1.240594,0.0,0,0,1,1,1,1,36,0,0,0,0,0,588798870,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589657105,1200.0,0.62888896,0.020792078,1.0871286,0.0,0,0,1,1,1,1,36,0,0,0,0,0,589653764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590687285,1200.0,0.62888896,0.02078897,1.0830064,0.0,0,0,1,1,1,1,36,0,0,0,0,0,590679885,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591738151,1200.0,0.62888896,0.046955906,1.2338414,0.0,0,0,1,1,1,1,36,0,0,0,0,0,591730174,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592682224,1200.0,0.62888896,0.02091821,1.1106573,0.0,0,0,1,1,1,1,36,0,0,0,0,0,592676836,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
