timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
211480101,1200.0,0.62888896,0.020979334,0.9370769,0.0,0,0,1,1,1,1,37,0,0,0,0,0,211470840,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212483198,1200.0,0.62888896,0.046854936,1.1653919,0.0,0,0,1,1,1,1,37,0,0,0,0,0,211470840,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212533170,1200.0,0.62888896,0.046854936,1.1653919,0.0,0,0,1,1,1,1,37,0,0,0,0,0,212527793,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213454357,1200.0,0.62888896,0.02099305,1.1606158,0.0,0,0,1,1,1,1,37,0,0,0,0,0,213453759,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214466826,1200.0,0.62888896,0.020935643,1.0916443,0.0,0,0,1,1,1,1,37,0,0,0,0,0,214466181,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215529236,1200.0,0.62888896,0.02095066,1.0385542,0.0,0,0,1,1,1,1,37,0,0,0,0,0,215528886,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216470450,1200.0,0.62888896,0.02097615,1.1217246,0.0,0,0,1,1,1,1,37,0,0,0,0,0,216462780,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217460099,1200.0,0.62888896,0.020999977,0.90199906,0.0,0,0,1,1,1,1,37,0,0,0,0,0,217459894,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218520268,1200.0,0.62888896,0.020792099,1.2940607,0.0,0,0,1,1,1,1,37,0,0,0,0,0,218510759,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219450245,1200.0,0.62888896,0.020999495,1.0499748,0.0,0,0,1,1,1,1,37,0,0,0,0,0,219444756,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
